Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Economics', 'Physics']","[5, 2]",0,True,1,0,2,0,W,1,3,1.5,264,282
1,"['Computer Science', 'Economics', 'Physical Education', 'Maths']","[5, 3, 3, 2]",3,True,6,0,N,0,S,1,0,4.5,128,147
2,"['Maths', 'Geography', 'Chemistry']","[5, 4, 5]",3,True,1,0,1,0,N,0,1,0.0,196,211
3,"['Art', 'Music', 'Geography']","[4, 5, 4]",1,False,4,0,N,0,N,0,1,0.0,48,67
4,"['English', 'Economics']","[2, 3]",0,False,1,1,N,3,N,0,1,0.0,260,276
5,"['Maths', 'Physics', 'Foreign Language']","[2, 5, 5]",0,True,4,0,N,3,N,0,1,0.0,76,90
6,"['Chemistry', 'Economics', 'Literature']","[3, 4, 4]",0,False,3,0,N,0,N,0,1,0.0,296,313
7,"['Science', 'Art', 'History']","[5, 4, 5]",3,False,3,0,N,1,N,0,1,0.0,108,126
8,['Maths'],[2],3,False,2,1,N,0,N,0,1,0.0,148,166
9,"['Maths', 'Music', 'Literature', 'Biology', 'Computer Science']","[5, 2, 5, 4, 3]",1,True,7,1,N,3,N,0,1,0.0,230,245
10,"['Literature', 'Maths']","[4, 5]",3,True,3,0,N,1,N,0,1,0.0,232,253
11,['Economics'],[5],0,False,1,0,1,0,N,0,1,0.0,24,41
12,"['Geography', 'Science']","[5, 2]",3,False,6,1,N,3,N,0,1,0.0,120,135
13,"['Music', 'History', 'Literature']","[4, 4, 2]",3,True,7,1,N,1,N,0,1,0.0,200,220
14,"['Geography', 'Music']","[3, 4]",0,True,5,0,N,3,N,0,1,0.0,26,45
15,"['Science', 'Physical Education']","[2, 4]",3,True,2,0,N,1,N,0,1,0.0,292,308
16,['Geography'],[4],3,False,4,3,N,3,W,1,3,1.5,204,219
17,"['Biology', 'Economics', 'Music']","[4, 5, 4]",0,True,9,3,N,3,N,0,1,0.0,54,71
18,"['Foreign Language', 'Maths']","[3, 3]",1,False,7,0,N,0,N,0,1,0.0,268,287
19,"['Physics', 'Computer Science']","[5, 3]",3,False,2,0,N,0,N,0,1,0.0,174,194
20,['English'],[5],0,False,5,0,N,0,N,0,1,0.0,144,158
21,"['Chemistry', 'Biology']","[5, 3]",3,False,5,0,N,0,N,0,1,0.0,46,63
22,"['Maths', 'English', 'Physics']","[3, 2, 5]",3,False,7,0,N,1,N,0,1,0.0,172,190
23,"['Chemistry', 'Physical Education', 'Music']","[5, 2, 3]",0,True,1,1,2,0,N,0,1,0.0,188,206
24,"['English', 'History', 'Science']","[2, 3, 2]",1,True,3,0,1,3,N,0,1,0.0,194,213
25,"['Foreign Language', 'Literature', 'Science']","[5, 5, 5]",3,False,3,0,0,1,N,0,1,0.0,138,153
26,"['Chemistry', 'Computer Science']","[3, 3]",3,True,5,1,N,1,N,0,1,0.0,96,115
27,"['Maths', 'Science']","[2, 4]",0,True,2,0,N,0,M,1,0,3.0,248,262
28,"['Music', 'Science', 'Physical Education']","[4, 3, 4]",1,False,9,0,N,3,N,0,1,0.0,184,198
29,"['Geography', 'Chemistry', 'English']","[5, 3, 4]",1,True,3,3,1,1,N,0,1,0.0,176,193
30,"['English', 'Biology', 'Physics', 'Computer Science', 'Foreign Language']","[5, 3, 5, 4, 3]",0,True,9,0,N,3,N,0,1,0.0,52,71
31,"['Biology', 'Computer Science']","[3, 4]",1,False,1,1,0,3,N,0,1,0.0,210,226
32,"['Physics', 'Economics']","[3, 3]",3,True,2,1,2,1,N,0,1,0.0,74,93
33,"['History', 'Physics']","[5, 5]",3,True,1,0,N,1,N,0,1,0.0,276,297
34,"['Physical Education', 'Chemistry', 'Computer Science']","[2, 2, 2]",3,False,2,0,0,0,N,0,1,0.0,130,144
35,"['English', 'History', 'Music']","[5, 4, 3]",0,False,5,0,N,1,N,0,1,0.0,2,23
36,"['Physics', 'Chemistry']","[4, 5]",0,False,1,0,N,3,N,0,1,0.0,168,182
37,"['Physical Education', 'Maths']","[2, 4]",3,False,4,0,N,0,N,0,1,0.0,62,83
38,"['Physics', 'Economics', 'Biology', 'Science']","[5, 5, 5, 5]",0,False,4,1,N,1,M,1,0,3.0,250,268
39,"['Art', 'Foreign Language', 'Literature']","[2, 3, 4]",0,True,2,1,N,0,N,0,1,0.0,84,103
40,"['Chemistry', 'Music']","[3, 4]",0,False,1,1,N,1,N,0,1,0.0,34,54
41,['Geography'],[5],1,True,2,1,N,3,N,0,1,0.0,212,227
42,"['Maths', 'Physical Education']","[5, 5]",3,True,2,1,N,0,N,0,1,0.0,288,305
43,"['Literature', 'English']","[4, 5]",0,False,8,0,1,1,N,0,1,0.0,68,88
44,['Physics'],[3],1,False,2,1,N,3,N,0,1,0.0,116,134
45,"['Geography', 'English']","[3, 2]",0,False,1,0,1,1,N,0,1,0.0,16,34
46,"['Music', 'Chemistry']","[4, 5]",1,False,1,1,N,0,W,1,3,1.5,220,240
47,"['Science', 'Computer Science']","[3, 4]",1,False,1,1,N,0,N,0,1,0.0,284,301
48,"['Science', 'Geography', 'Foreign Language']","[5, 5, 5]",0,False,2,0,N,3,N,0,1,0.0,180,197
49,['Chemistry'],[5],0,True,6,1,1,1,N,0,1,0.0,28,42
50,"['Art', 'Economics']","[5, 5]",1,False,5,0,N,1,N,0,1,0.0,216,231
51,"['Physical Education', 'Art', 'Literature']","[5, 2, 2]",1,True,3,0,1,0,N,0,1,0.0,240,257
52,"['History', 'Chemistry', 'Economics', 'Physical Education']","[2, 5, 5, 3]",3,True,4,3,N,0,N,0,1,0.0,88,102
53,"['Music', 'Biology']","[3, 2]",1,True,2,0,N,1,S,1,0,4.5,4,19
54,"['Literature', 'Foreign Language', 'Geography']","[3, 4, 4]",0,False,3,0,2,0,N,0,1,0.0,38,57
55,"['Economics', 'Computer Science', 'Chemistry']","[2, 5, 3]",1,False,5,0,N,3,N,0,1,0.0,8,25
56,['Geography'],[4],0,False,1,1,N,0,N,0,1,0.0,118,137
57,"['Physical Education', 'Literature']","[3, 5]",3,False,2,1,1,3,N,0,1,0.0,192,212
58,"['Art', 'Chemistry']","[3, 2]",3,True,9,0,1,1,N,0,1,0.0,124,143
59,"['Economics', 'Maths', 'Physical Education', 'Physics']","[4, 3, 5, 5]",3,True,6,1,N,0,N,0,1,0.0,258,272
60,"['Economics', 'Physics', 'Foreign Language', 'Geography']","[5, 2, 4, 4]",1,False,5,1,1,1,N,0,1,0.0,122,137
61,['Biology'],[3],3,False,3,0,N,3,N,0,1,0.0,272,292
62,"['Physics', 'Chemistry', 'Maths', 'Biology']","[2, 3, 3, 5]",3,False,10,0,N,3,N,0,1,0.0,36,51
63,['Geography'],[2],3,True,2,1,1,3,N,0,1,0.0,12,27
64,['Economics'],[2],0,True,7,0,1,0,N,0,1,0.0,294,309
65,['Foreign Language'],[3],0,False,3,0,N,0,N,0,1,0.0,152,169
66,"['English', 'History']","[3, 2]",1,False,3,0,1,3,N,0,1,0.0,142,162
67,"['History', 'Music']","[5, 3]",0,True,7,0,N,1,N,0,1,0.0,10,31
68,"['Science', 'Economics', 'History']","[2, 4, 2]",1,True,10,3,1,3,N,0,1,0.0,92,108
69,"['Economics', 'Physical Education', 'Maths']","[3, 2, 4]",1,True,1,0,N,1,N,0,1,0.0,244,265
70,['Maths'],[5],1,False,3,1,0,3,N,0,1,0.0,86,104
71,"['History', 'Literature']","[5, 5]",1,False,6,0,N,0,N,0,1,0.0,190,205
72,"['English', 'Literature']","[3, 2]",3,False,3,0,1,1,N,0,1,0.0,198,217
73,"['Literature', 'Chemistry']","[4, 5]",1,True,8,0,2,0,N,0,1,0.0,44,64
74,"['Physical Education', 'Biology', 'Economics']","[5, 5, 2]",1,True,1,3,N,0,N,0,1,0.0,66,83
75,"['Physics', 'Economics', 'Computer Science']","[4, 3, 2]",3,False,4,1,1,0,N,0,1,0.0,226,244
76,"['Science', 'Physics']","[5, 2]",3,False,10,3,0,3,N,0,1,0.0,110,128
77,"['Physical Education', 'Art']","[2, 4]",0,True,8,1,1,1,M,1,0,3.0,70,86
78,"['Maths', 'Computer Science']","[5, 4]",3,True,5,0,2,3,N,0,1,0.0,274,292
79,"['History', 'English', 'Music']","[2, 3, 4]",1,True,2,0,N,3,N,0,1,0.0,136,153
80,"['English', 'Geography', 'Physics', 'History']","[3, 4, 5, 4]",3,False,5,0,1,0,N,0,1,0.0,218,239
81,"['Literature', 'Physics', 'Chemistry']","[2, 4, 5]",0,True,5,0,N,1,N,0,1,0.0,242,257
82,"['Economics', 'Music', 'Computer Science', 'Foreign Language', 'Chemistry']","[5, 3, 2, 5, 5]",0,True,10,0,N,0,N,0,1,0.0,18,39
83,"['Science', 'Physics']","[4, 4]",3,True,5,1,1,1,N,0,1,0.0,40,57
84,"['Maths', 'Computer Science', 'Science']","[4, 5, 2]",1,True,4,0,2,0,N,0,1,0.0,164,183
85,"['Art', 'Science']","[2, 5]",1,False,3,3,N,1,N,0,1,0.0,170,186
86,"['Physical Education', 'Biology']","[4, 5]",3,True,4,3,2,1,N,0,1,0.0,222,240
87,"['History', 'Science']","[5, 5]",0,False,5,1,1,1,N,0,1,0.0,182,199
88,"['Foreign Language', 'Maths', 'Economics']","[5, 3, 2]",3,False,2,0,N,3,N,0,1,0.0,22,39
89,['Computer Science'],[4],0,True,1,1,1,3,N,0,1,0.0,178,194
90,"['Biology', 'Science', 'Economics']","[3, 3, 3]",1,False,2,3,N,3,M,1,0,3.0,146,161
91,"['Computer Science', 'Physics']","[4, 4]",3,True,2,0,2,0,N,0,1,0.0,42,56
92,"['Art', 'Maths', 'Biology', 'Music']","[5, 4, 5, 5]",1,True,5,0,1,0,N,0,1,0.0,50,65
93,"['Computer Science', 'English']","[5, 3]",1,False,5,1,N,1,M,1,0,3.0,266,281
94,['Literature'],[5],0,False,3,0,1,1,N,0,1,0.0,224,245
95,['Literature'],[5],3,True,3,1,1,0,M,1,0,3.0,112,130
96,['Physical Education'],[5],3,True,4,0,1,1,N,0,1,0.0,278,298
97,"['Physical Education', 'English', 'Computer Science']","[4, 4, 5]",0,False,4,0,N,1,N,0,1,0.0,72,90
98,"['Chemistry', 'Maths', 'Literature']","[2, 4, 3]",0,True,4,3,N,0,N,0,1,0.0,30,50
99,"['Maths', 'Computer Science', 'Geography']","[4, 4, 3]",3,True,6,0,N,0,N,0,1,0.0,58,74
100,"['Physical Education', 'English']","[4, 4]",0,True,2,1,N,3,N,0,1,0.0,114,135
101,"['English', 'Economics', 'Physical Education', 'Maths', 'History']","[4, 4, 5, 3, 3]",0,True,8,1,N,1,N,0,1,0.0,214,230
102,"['Computer Science', 'Physics', 'Biology', 'English']","[2, 4, 4, 3]",1,True,5,0,2,0,N,0,1,0.0,20,38
103,"['History', 'Foreign Language']","[4, 2]",3,True,6,3,N,1,N,0,1,0.0,286,301
104,"['Physical Education', 'Maths', 'Economics']","[3, 3, 3]",3,False,6,0,N,0,N,0,1,0.0,228,245
105,['Geography'],[2],3,True,1,3,N,1,N,0,1,0.0,150,165
106,['Literature'],[5],1,False,2,0,N,0,N,0,1,0.0,60,76
107,['Biology'],[3],0,True,10,3,N,0,W,1,3,1.5,82,100
108,"['Art', 'Maths']","[3, 5]",1,False,4,1,0,1,N,0,1,0.0,126,142
109,"['English', 'Economics', 'Geography']","[4, 2, 2]",3,False,2,1,N,3,N,0,1,0.0,234,250
110,['Physical Education'],[3],3,True,3,1,N,1,N,0,1,0.0,252,270
111,['English'],[3],3,True,4,0,N,3,N,0,1,0.0,202,221
112,"['Art', 'Maths']","[4, 5]",0,True,5,0,2,0,M,1,0,3.0,290,307
113,['Music'],[3],1,True,2,1,2,1,N,0,1,0.0,254,271
114,['Chemistry'],[2],3,False,3,0,1,1,N,0,1,0.0,270,286
115,"['Computer Science', 'Chemistry', 'Physics']","[3, 3, 2]",1,False,5,1,N,0,N,0,1,0.0,256,271
116,"['Economics', 'Chemistry']","[5, 5]",3,True,4,3,N,0,N,0,1,0.0,134,148
117,"['Literature', 'Geography', 'Physical Education']","[4, 2, 4]",0,True,1,0,0,1,N,0,1,0.0,166,181
118,"['Maths', 'History', 'Chemistry']","[3, 3, 5]",3,True,6,1,2,0,N,0,1,0.0,162,180
119,"['Music', 'Geography', 'Chemistry', 'Biology']","[3, 4, 5, 2]",3,False,4,0,2,3,N,0,1,0.0,298,318
120,"['Literature', 'Chemistry']","[4, 2]",1,False,1,0,N,3,S,1,0,4.5,94,111
121,"['Science', 'English', 'Biology', 'Art', 'Physical Education']","[4, 3, 5, 3, 5]",0,False,7,0,2,1,N,0,1,0.0,102,121
122,"['Maths', 'Physics']","[3, 4]",3,False,9,0,N,1,N,0,1,0.0,208,227
123,"['Chemistry', 'Literature', 'Biology']","[5, 2, 3]",0,True,5,1,1,3,N,0,1,0.0,80,94
124,"['Foreign Language', 'Literature', 'Computer Science']","[2, 5, 3]",0,True,10,0,N,1,W,1,3,1.5,262,279
125,"['Geography', 'Computer Science', 'Chemistry', 'Science']","[5, 3, 2, 4]",3,False,7,1,N,0,N,0,1,0.0,132,148
126,"['Economics', 'Physics']","[2, 3]",1,True,3,0,2,1,N,0,1,0.0,280,298
127,"['Literature', 'Science', 'History', 'Physical Education']","[4, 3, 5, 2]",3,False,4,0,N,1,N,0,1,0.0,160,177
128,"['Biology', 'Foreign Language', 'Literature', 'Computer Science']","[3, 4, 3, 2]",0,True,10,0,2,3,N,0,1,0.0,186,202
129,"['Music', 'Maths', 'Computer Science']","[5, 3, 5]",0,True,1,1,2,3,S,1,0,4.5,78,95
130,"['Biology', 'Physical Education', 'Foreign Language']","[2, 4, 3]",1,True,1,1,N,0,N,0,1,0.0,140,156
131,"['Science', 'Physical Education', 'Physics']","[2, 4, 5]",1,True,5,1,0,1,N,0,1,0.0,64,78
132,"['Science', 'Literature', 'History', 'English']","[4, 3, 4, 3]",3,False,9,0,N,3,N,0,1,0.0,104,118
133,['History'],[5],3,True,1,0,1,1,N,0,1,0.0,206,224
134,"['English', 'Computer Science']","[5, 4]",0,True,3,0,1,1,N,0,1,0.0,56,72
135,"['Economics', 'English', 'Science']","[5, 2, 5]",3,True,5,0,N,0,N,0,1,0.0,236,252
136,"['Physical Education', 'Science', 'Chemistry']","[4, 4, 4]",1,True,2,0,N,0,N,0,1,0.0,156,176
137,"['Music', 'Physical Education', 'Art']","[4, 4, 5]",1,False,2,3,2,1,N,0,1,0.0,100,114
138,"['Literature', 'Physics', 'English', 'Computer Science']","[3, 3, 4, 2]",0,True,6,0,N,0,N,0,1,0.0,14,32
139,['Geography'],[4],3,False,1,0,2,1,N,0,1,0.0,154,173
140,"['Music', 'Art']","[2, 2]",0,True,2,0,0,1,N,0,1,0.0,158,176
141,['Physical Education'],[2],1,False,3,1,N,1,N,0,1,0.0,0,16
142,['Literature'],[3],3,False,1,1,2,3,N,0,1,0.0,282,303
143,"['Chemistry', 'Geography', 'Art', 'Music']","[2, 5, 2, 4]",0,True,5,1,1,1,N,0,1,0.0,238,258
144,"['Biology', 'Art']","[4, 4]",0,False,9,3,N,1,N,0,1,0.0,32,49
