Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,['Computer Science'],[5],0,True,1,1,N,3,N,0,1,0.0,0,18
1,"['Computer Science', 'Geography', 'Maths']","[2, 2, 2]",3,False,3,3,N,0,N,0,1,0.0,146,167
2,"['Music', 'Science']","[4, 5]",1,False,4,0,1,0,N,0,1,0.0,72,91
3,"['Art', 'Economics', 'English', 'Physical Education', 'Physics']","[5, 3, 4, 5, 3]",3,True,10,1,0,1,N,0,1,0.0,236,251
4,"['Physics', 'Economics', 'History', 'Physical Education']","[2, 5, 3, 4]",3,False,4,1,N,0,N,0,1,0.0,102,120
5,"['Geography', 'Biology', 'Music']","[2, 4, 4]",3,True,3,0,N,1,N,0,1,0.0,66,84
6,"['English', 'Literature', 'History']","[4, 2, 3]",3,True,9,0,N,1,N,0,1,0.0,68,88
7,['Physical Education'],[5],0,False,3,3,N,0,N,0,1,0.0,150,165
8,"['Art', 'English']","[4, 2]",0,True,3,3,0,3,N,0,1,0.0,2,20
9,['Science'],[4],3,True,3,0,N,3,N,0,1,0.0,278,294
10,['Computer Science'],[2],3,False,10,1,N,0,N,0,1,0.0,58,74
11,"['Art', 'Literature', 'English']","[4, 3, 2]",1,True,8,1,N,1,N,0,1,0.0,126,140
12,"['English', 'Music']","[4, 4]",3,True,4,1,N,3,N,0,1,0.0,166,182
13,"['Geography', 'Physics', 'Economics']","[3, 5, 4]",1,False,9,0,0,0,N,0,1,0.0,108,125
14,"['Music', 'Art', 'Physics', 'Computer Science', 'Biology']","[2, 5, 2, 4, 4]",1,False,7,3,N,3,W,1,3,1.5,156,170
15,"['English', 'Foreign Language', 'Literature']","[5, 5, 4]",1,True,5,1,N,3,N,0,1,0.0,112,131
16,"['Physical Education', 'Biology', 'Literature', 'Foreign Language']","[2, 3, 5, 2]",3,False,6,0,N,0,N,0,1,0.0,70,89
17,['Physics'],[4],0,True,3,1,N,1,N,0,1,0.0,40,56
18,['Economics'],[4],1,False,5,1,N,0,N,0,1,0.0,78,93
19,"['Chemistry', 'Music', 'Maths']","[5, 2, 2]",1,True,6,3,N,0,N,0,1,0.0,140,159
20,['Maths'],[5],1,True,2,3,N,3,N,0,1,0.0,142,158
