Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School T4,A,"['Computer Science', 'History', 'Physical Education', 'English']","[4, 2, 3, 3]","[4, 4, 0, 1]",1,False,2,0,8,0.5,0,0,N,288,301
1,School I3,A,"['Maths', 'Computer Science']","[1, 4]","[0, 4]",0,False,0,0,12,1.0,2,2,advanced,119,133
2,School W4,E,['History'],[3],[5],0,False,2,0,10,0.5,2,0,N,108,120
3,School I3,A,"['English', 'Physical Education']","[3, 4]","[4, 0]",0,False,2,0,10,0.5,1,0,N,167,183
4,School E,E,['History'],[3],[5],3,False,0,0,6,1.0,1,0,N,252,265
5,School T5,C,['Physical Education'],[1],[2],1,True,0,0,10,0.5,1,0,N,261,276
6,School U4,A,"['Foreign Language', 'History']","[1, 2]","[4, 4]",1,True,1,0,5,1.0,0,0,N,35,49
7,School F1,B,['History'],[1],[5],1,True,1,0,12,0.5,1,2,advanced,217,231
8,School U,A,"['History', 'Computer Science']","[2, 3]","[2, 2]",1,False,0,0,8,0.5,0,0,N,113,128
9,School P4,B,['Science'],[2],[1],2,False,1,0,10,1.0,3,0,N,268,283
10,School W6,B,"['English', 'History']","[2, 2]","[3, 3]",0,True,1,0,7,0.5,0,0,N,49,67
11,School K5,B,['English'],[2],[1],2,True,0,0,12,1.0,0,2,advanced,239,253
12,School D6,B,"['Geography', 'English', 'Science', 'Art']","[4, 1, 1, 3]","[1, 1, 5, 3]",0,True,0,0,4,0.5,1,0,N,9,26
13,School T5,E,['Economics'],[1],[4],2,True,1,0,11,0.5,1,1,basic,18,33
14,School F5,E,"['History', 'English']","[2, 2]","[0, 4]",0,True,2,0,10,1.5,1,0,N,103,115
15,School I4,E,['History'],[3],[0],0,False,2,0,12,0.5,1,2,advanced,240,256
16,School P4,B,"['Literature', 'Maths', 'History', 'Physical Education']","[4, 3, 2, 2]","[1, 4, 5, 5]",0,True,1,0,9,0.5,2,0,N,35,49
17,School M5,E,"['Maths', 'English', 'History', 'Computer Science']","[2, 1, 4, 1]","[2, 5, 2, 2]",2,True,1,0,8,0.5,0,0,N,296,309
18,School L7,A,"['Physical Education', 'History', 'Maths', 'English']","[3, 2, 2, 4]","[2, 1, 3, 3]",3,True,1,0,9,0.5,0,0,N,204,215
19,School Y3,A,"['Physical Education', 'Maths']","[2, 2]","[4, 3]",0,True,0,0,6,1.0,3,0,N,130,143
20,School P6,A,"['History', 'Physical Education', 'English']","[1, 1, 2]","[4, 2, 0]",0,True,2,0,8,1.0,1,0,N,187,201
21,School G4,C,"['English', 'History']","[2, 3]","[4, 2]",0,True,0,0,12,0.5,0,2,advanced,263,275
22,School E6,D,"['Physical Education', 'English']","[3, 2]","[3, 1]",3,True,0,0,5,0.5,1,0,N,291,306
23,School U6,E,['English'],[2],[3],0,True,2,0,8,0.5,1,0,N,14,25
24,School F6,E,['Physical Education'],[3],[4],0,False,1,0,6,0.5,1,0,N,198,211
25,School X6,E,['English'],[2],[5],3,True,2,0,4,0.5,1,0,N,164,180
26,School H1,B,"['English', 'History']","[1, 3]","[5, 2]",0,True,2,0,7,1.0,1,0,N,71,82
27,School E2,C,['History'],[3],[4],0,True,0,0,11,1.0,1,1,N,219,231
28,School V,A,"['History', 'Foreign Language']","[2, 2]","[1, 3]",2,True,1,0,6,0.5,0,0,N,4,16
29,School N5,D,['Foreign Language'],[1],[0],1,False,0,0,7,0.5,1,0,N,96,108
30,School W6,D,['History'],[2],[5],1,True,2,0,11,0.5,2,1,basic,211,223
31,School C1,B,"['Physical Education', 'History', 'English']","[1, 2, 2]","[0, 4, 5]",1,True,0,0,10,0.5,2,0,N,2,17
32,School S4,C,"['English', 'Foreign Language']","[3, 1]","[1, 0]",0,False,1,0,6,2.0,0,0,N,114,126
33,School V,A,['History'],[2],[0],1,True,0,0,6,0.5,1,0,N,81,95
34,School S,C,['Geography'],[1],[1],2,True,1,0,4,0.5,1,0,N,219,233
35,School R5,B,['Literature'],[3],[3],0,True,0,0,9,0.5,3,0,N,267,282
36,School G3,D,"['History', 'Maths']","[2, 2]","[5, 0]",2,True,0,0,12,0.5,0,2,advanced,154,167
37,School B5,A,"['Maths', 'History', 'English', 'Physical Education']","[1, 3, 3, 1]","[1, 3, 3, 3]",1,True,2,0,12,0.5,0,2,advanced,211,226
38,School X6,E,"['English', 'Science']","[2, 3]","[5, 2]",1,True,1,0,4,1.0,0,0,N,212,227
39,School B5,A,['Maths'],[2],[0],0,True,2,0,12,0.5,1,2,advanced,106,121
40,School F2,B,"['English', 'Science']","[3, 1]","[2, 4]",0,False,0,0,10,1.0,0,0,N,289,301
41,School K4,B,['English'],[4],[5],0,False,1,0,7,0.5,2,0,N,130,145
42,School F1,B,"['English', 'Maths', 'Computer Science', 'History']","[2, 3, 4, 1]","[1, 1, 1, 5]",0,True,0,0,12,0.5,1,2,advanced,48,63
43,School T1,E,['Maths'],[4],[2],0,False,2,0,9,1.0,0,0,N,273,289
44,School F5,E,"['History', 'Science']","[3, 2]","[1, 3]",0,True,2,0,10,0.5,1,0,N,272,286
45,School S5,B,['Economics'],[2],[3],2,True,2,0,11,0.5,1,1,basic,157,172
46,School P4,C,"['English', 'Physical Education', 'Maths']","[3, 1, 2]","[3, 4, 2]",0,True,1,0,7,1.0,1,0,N,190,203
47,School P7,B,"['Physical Education', 'Maths', 'History', 'English']","[1, 3, 1, 3]","[0, 2, 0, 5]",0,True,1,0,12,0.5,0,2,advanced,209,226
48,School L5,C,"['Physical Education', 'English', 'Maths', 'History']","[1, 3, 2, 2]","[3, 2, 0, 4]",0,True,2,0,8,0.5,1,0,N,196,211
