Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School A7,D,['History'],[1],[2],0,True,1,0,5,0.5,1,0,N,146,161
1,School E2,C,"['Maths', 'Physical Education', 'English']","[1, 2, 1]","[3, 5, 1]",2,True,2,0,7,1.0,0,0,N,273,290
2,School O4,A,"['Foreign Language', 'Physical Education']","[3, 1]","[1, 5]",0,True,2,0,6,1.0,2,0,N,11,28
3,School Q2,D,"['Physical Education', 'Maths']","[1, 1]","[1, 0]",0,True,2,0,7,1.5,1,0,N,299,313
4,School G6,E,['History'],[2],[1],0,False,1,0,12,0.5,0,2,advanced,59,71
5,School L5,D,['History'],[1],[0],1,False,0,0,11,1.0,0,1,basic,92,108
6,School N4,C,"['Foreign Language', 'History']","[4, 3]","[1, 1]",0,True,0,0,5,0.5,1,0,N,49,58
7,School A6,C,['Foreign Language'],[3],[4],0,False,0,0,6,1.0,0,0,N,149,165
8,School L5,A,['Science'],[4],[4],1,True,2,0,4,1.0,1,0,N,54,69
9,School R3,A,['Science'],[3],[5],0,True,0,0,10,1.0,1,0,N,212,226
10,School U2,A,"['English', 'Foreign Language']","[2, 3]","[1, 0]",3,True,2,0,5,0.5,0,0,N,136,151
11,School O5,D,"['English', 'History', 'Foreign Language', 'Physical Education']","[3, 3, 3, 1]","[0, 0, 5, 1]",0,False,1,0,7,0.5,1,0,N,39,52
12,School Q2,D,['Maths'],[2],[5],0,False,0,0,11,1.0,2,1,N,160,175
13,School T3,B,['History'],[2],[3],0,True,1,0,9,3.0,1,0,N,19,32
14,School K5,B,"['History', 'Physical Education']","[1, 3]","[3, 5]",1,False,0,0,9,0.5,0,0,N,293,304
15,School Y4,E,"['Maths', 'Foreign Language', 'History', 'Physical Education']","[3, 1, 3, 1]","[5, 1, 0, 4]",0,True,1,0,7,0.5,2,0,N,266,282
