Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,3,1,2,0,3.0,3.0,4.0,23.0,2.0,0.005294084548950195
7,8,4,1,0,3.0,3.0,2.0,12.0,1.0,0.021229982376098633
14,15,8,6,0,9.0,9.0,13.5,72.0,6.0,0.1009528636932373
21,22,10,8,0,19.0,19.0,35.5,92.0,8.0,0.26103806495666504
28,23,11,4,0,8.0,8.0,12.5,46.0,3.0,0.28110289573669434
35,18,13,12,0,22.0,22.0,83.5,140.0,8.0,0.18341779708862305
42,16,17,2,0,3.0,3.0,15.5,24.0,2.0,0.09346699714660645
49,19,15,0,1,2.0,2.8,12.5,24.0,2.0,0.15608596801757812
56,17,18,5,0,7.0,7.0,39.5,48.0,3.0,0.2582581043243408
63,19,17,5,0,10.0,10.0,28.0,53.0,5.0,0.4699990749359131
70,20,15,4,0,5.0,5.0,26.0,46.0,4.0,0.5071277618408203
77,19,14,5,0,12.0,12.0,38.0,58.0,4.0,0.311445951461792
84,20,15,6,0,9.0,9.0,46.0,64.0,5.0,0.2938370704650879
91,16,17,4,1,12.0,14.6,51.0,54.0,4.0,0.33527278900146484
98,19,17,3,0,4.0,4.0,24.5,35.0,3.0,0.3968970775604248
105,25,18,12,1,26.0,27.5,54.0,148.0,9.0,0.6879391670227051
112,22,20,7,1,17.0,17.1,22.5,102.0,8.0,0.6783180236816406
119,22,21,1,0,2.0,2.0,2.0,10.0,1.0,0.7020502090454102
126,18,18,6,1,11.0,11.1,28.0,94.0,8.0,0.5598678588867188
133,18,17,5,0,10.0,10.0,32.5,52.0,5.0,0.6266169548034668
140,23,15,6,0,11.0,11.0,62.0,68.0,6.0,0.49938273429870605
147,32,15,7,4,18.0,21.2,62.5,168.0,13.0,0.8794193267822266
154,36,17,10,0,22.0,22.0,78.0,109.0,8.0,1.909649133682251
161,28,17,2,0,3.0,3.0,4.0,24.0,2.0,1.1137590408325195
168,23,17,8,0,15.0,15.0,61.5,89.0,6.0,0.5321128368377686
175,18,15,3,0,6.0,6.0,16.5,37.0,3.0,0.3542599678039551
182,20,15,4,0,5.0,5.0,14.0,48.0,4.0,0.17161989212036133
189,21,17,6,1,14.0,17.299999999999997,27.0,95.0,8.0,0.28417205810546875
196,23,17,7,0,12.0,12.0,26.5,84.0,7.0,0.31885790824890137
203,21,13,6,0,14.0,14.0,24.0,74.0,6.0,0.24538230895996094
210,13,15,1,0,1.0,1.0,10.5,8.0,1.0,0.155472993850708
217,21,16,10,0,21.0,21.0,60.5,115.0,8.0,0.3035399913787842
224,20,18,9,1,21.0,21.8,48.5,123.0,10.0,0.3408162593841553
231,23,18,11,0,20.0,20.0,72.0,122.0,8.0,0.4471559524536133
238,23,19,17,1,36.0,37.9,81.5,188.0,9.0,0.7014760971069336
245,22,19,7,0,13.0,13.0,21.5,78.0,5.0,0.6427559852600098
252,23,20,8,0,14.0,14.0,18.0,83.0,6.0,0.9157099723815918
259,19,21,2,1,4.0,4.8,12.0,46.0,4.0,0.5585620403289795
266,15,19,4,0,7.0,7.0,40.0,44.0,4.0,0.3026158809661865
273,14,18,4,0,7.0,7.0,24.5,39.0,4.0,0.31371092796325684
280,16,18,4,1,11.0,12.2,33.0,70.0,5.0,0.21886110305786133
287,21,17,4,0,9.0,9.0,28.5,46.0,3.0,0.3080098628997803
294,23,14,7,2,18.0,18.9,77.5,127.0,9.0,0.3757140636444092
