Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School X3,D,"['Science', 'History']","[1, 1]","[3, 5]",0,True,1,0,10,2.0,0,0,N,46,64
1,School M5,B,"['Foreign Language', 'History']","[2, 4]","[5, 5]",2,True,2,0,7,0.5,1,0,N,168,184
2,School Q1,C,"['Physical Education', 'Foreign Language', 'English', 'History']","[3, 3, 3, 3]","[4, 5, 5, 4]",0,True,2,0,5,1.0,0,0,N,165,179
3,School O6,E,['Physical Education'],[1],[4],0,False,2,0,12,0.5,0,2,advanced,178,194
4,School O7,C,['Physical Education'],[1],[1],0,False,2,0,8,0.5,1,0,N,37,51
5,School L6,D,"['Maths', 'Science']","[2, 3]","[5, 5]",2,True,0,0,4,0.5,0,0,N,162,179
6,School D,B,['Physical Education'],[1],[0],1,False,2,0,9,0.5,0,0,N,123,138
7,School X3,E,"['Science', 'Geography']","[1, 3]","[3, 4]",1,False,0,0,4,0.5,2,0,N,33,43
8,School R2,E,"['Art', 'English', 'Science']","[2, 4, 3]","[5, 3, 2]",0,True,2,0,4,0.5,1,0,N,180,190
9,School O6,D,['History'],[3],[2],0,True,0,0,5,0.5,1,0,N,47,60
10,School V6,E,"['English', 'Maths']","[1, 2]","[1, 3]",0,True,2,0,8,0.5,1,0,N,107,119
11,School V6,E,['Maths'],[1],[3],0,True,1,0,8,1.0,2,0,N,124,140
12,School S,D,"['Geography', 'Maths', 'English', 'Science']","[3, 1, 2, 2]","[3, 4, 3, 1]",0,True,0,0,4,0.5,0,0,N,246,257
13,School I6,D,"['History', 'Computer Science']","[1, 1]","[2, 2]",0,True,0,0,12,1.0,2,2,advanced,67,78
14,School O1,D,['History'],[1],[1],0,True,1,0,9,1.0,2,0,N,160,174
15,School F6,E,"['Maths', 'English']","[1, 1]","[0, 4]",1,False,0,0,5,1.0,0,0,N,169,182
16,School V6,E,"['History', 'English', 'Physical Education', 'Computer Science']","[2, 1, 4, 3]","[5, 2, 4, 3]",0,True,2,0,8,0.5,2,0,N,288,299
17,School N6,B,['Maths'],[2],[5],3,True,0,0,6,1.0,0,0,N,147,158
18,School H,C,['Maths'],[1],[5],0,False,0,0,7,0.5,2,0,N,32,49
19,School B3,C,['History'],[3],[3],0,False,0,0,12,0.5,1,2,advanced,207,217
20,School G2,B,['Maths'],[2],[5],0,True,2,0,12,1.0,2,2,advanced,131,146
21,School B5,B,['Maths'],[2],[3],0,True,1,0,11,0.5,0,1,advanced,24,34
22,School J6,A,"['English', 'Maths', 'Economics']","[3, 3, 1]","[2, 5, 5]",1,False,2,0,11,0.5,2,1,N,291,306
23,School G4,A,"['Science', 'Geography', 'Maths', 'Art']","[2, 2, 1, 2]","[2, 5, 5, 3]",0,False,0,0,4,1.0,1,0,N,118,130
24,School K3,B,['History'],[1],[3],0,False,2,0,12,2.0,0,2,advanced,45,60
25,School G3,E,"['Literature', 'English']","[1, 3]","[1, 0]",2,True,0,0,9,2.0,1,0,N,80,95
26,School H3,D,"['English', 'Maths']","[3, 1]","[5, 4]",0,True,2,0,10,1.0,0,0,N,87,101
27,School Y6,B,"['Art', 'English']","[1, 2]","[0, 3]",0,False,1,0,4,0.5,0,0,N,297,313
28,School N6,B,['Maths'],[2],[4],0,True,2,0,6,1.0,0,0,N,49,69
29,School K,C,"['Economics', 'History']","[3, 3]","[1, 4]",0,False,2,0,11,1.0,0,1,N,151,164
