Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.002597332000732422
1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023789405822753906
2,3,2,1,0,1.0,1.0,2.0,11.0,1.0,0.008104085922241211
3,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0074613094329833984
4,4,3,2,0,5.0,5.0,9.0,24.0,1.0,0.013879060745239258
5,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.012758970260620117
6,6,4,1,0,1.0,1.0,11.5,13.0,1.0,0.024834156036376953
7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.023767948150634766
8,8,5,3,0,4.0,4.0,38.5,32.0,2.0,0.05072927474975586
9,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.03111410140991211
10,10,6,3,0,7.0,7.0,7.5,29.0,1.0,0.08867406845092773
11,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.08327484130859375
12,12,7,3,0,7.0,7.0,15.5,35.0,3.0,0.1313939094543457
13,12,7,0,0,0.0,0.0,0.0,0.0,0.0,0.11093592643737793
14,12,8,0,0,0.0,0.0,0.0,0.0,0.0,0.08232808113098145
15,14,8,1,0,2.0,2.0,4.5,8.0,1.0,0.13984203338623047
16,14,9,1,0,1.0,1.0,5.0,13.0,1.0,0.12749814987182617
17,14,9,0,0,0.0,0.0,0.0,0.0,0.0,0.12331008911132812
18,14,10,0,0,0.0,0.0,0.0,0.0,0.0,0.13538885116577148
19,13,10,0,0,0.0,0.0,0.0,0.0,0.0,0.12031292915344238
20,13,10,0,0,0.0,0.0,0.0,0.0,0.0,0.10519003868103027
21,13,10,0,0,0.0,0.0,0.0,0.0,0.0,0.1067960262298584
22,12,11,2,1,7.0,7.1,18.0,48.0,4.0,0.15967059135437012
23,13,10,1,0,3.0,3.0,5.0,9.0,1.0,0.12154507637023926
24,15,11,0,0,0.0,0.0,0.0,0.0,0.0,0.1330549716949463
25,16,11,0,0,0.0,0.0,0.0,0.0,0.0,0.147813081741333
26,18,12,2,0,3.0,3.0,10.5,23.0,2.0,0.28351593017578125
27,20,12,2,0,4.0,4.0,7.0,21.0,2.0,0.3366811275482178
28,20,13,4,0,7.0,7.0,21.0,49.0,4.0,0.2786540985107422
29,21,13,0,0,0.0,0.0,0.0,0.0,0.0,0.3521840572357178
30,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.3668341636657715
31,21,14,1,0,1.0,1.0,-1.5,11.0,1.0,0.3615550994873047
32,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.4593241214752197
33,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.24547410011291504
34,20,16,0,0,0.0,0.0,0.0,0.0,0.0,0.2965362071990967
35,20,16,0,0,0.0,0.0,0.0,0.0,0.0,0.27495503425598145
36,21,17,1,0,3.0,3.0,2.5,12.0,1.0,0.2998349666595459
37,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.264880895614624
38,20,18,1,0,1.0,1.0,3.5,13.0,1.0,0.23729419708251953
39,18,17,0,0,0.0,0.0,0.0,0.0,0.0,0.21578192710876465
40,19,16,2,0,3.0,3.0,7.5,26.0,2.0,0.20366191864013672
41,20,16,0,0,0.0,0.0,0.0,0.0,0.0,0.21370291709899902
42,21,17,2,0,2.0,2.0,7.0,22.0,1.0,0.20688796043395996
43,20,16,0,0,0.0,0.0,0.0,0.0,0.0,0.17843198776245117
44,22,17,4,0,6.0,6.0,31.5,42.0,4.0,0.20333600044250488
45,22,16,2,0,4.0,4.0,8.0,21.0,2.0,0.18569302558898926
46,22,17,2,0,3.0,3.0,13.0,26.0,2.0,0.16639399528503418
47,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.161452054977417
48,21,18,6,0,13.0,13.0,26.5,59.0,5.0,0.20369386672973633
49,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.19008898735046387
50,23,18,5,0,10.0,10.0,55.0,52.0,5.0,0.30993103981018066
51,24,17,1,0,3.0,3.0,3.5,13.0,1.0,0.24005579948425293
52,23,18,2,0,2.0,2.0,8.0,22.0,2.0,0.30184507369995117
53,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.31073999404907227
54,24,19,0,0,0.0,0.0,0.0,0.0,0.0,0.2950439453125
55,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.39160704612731934
56,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.3497588634490967
57,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.3340628147125244
58,26,19,2,0,4.0,4.0,3.0,25.0,1.0,0.41042518615722656
59,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.4028599262237549
60,26,18,4,0,9.0,9.0,71.0,44.0,4.0,0.6067588329315186
61,26,18,0,0,0.0,0.0,0.0,0.0,0.0,0.5418572425842285
62,26,17,2,0,3.0,3.0,30.5,22.0,2.0,0.37834811210632324
63,26,17,0,0,0.0,0.0,0.0,0.0,0.0,0.400892972946167
64,25,18,0,0,0.0,0.0,0.0,0.0,0.0,0.33441615104675293
65,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.32307887077331543
