Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
5,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0057179927825927734
6,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.00857686996459961
7,2,4,1,0,1.0,1.0,3.5,12.0,1.0,0.009891986846923828
8,2,5,1,0,1.0,1.0,2.0,12.0,1.0,0.015473127365112305
9,4,5,1,0,1.0,1.0,4.5,12.0,1.0,0.015284299850463867
10,4,6,1,0,1.0,1.0,2.0,13.0,1.0,0.0162808895111084
11,6,6,1,0,2.0,2.0,6.5,13.0,1.0,0.018284082412719727
12,7,7,0,0,0.0,0.0,0.0,0.0,0.0,0.023665189743041992
13,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.05014801025390625
14,13,8,5,0,12.0,12.0,30.0,53.0,5.0,0.11549997329711914
15,15,8,0,0,0.0,0.0,0.0,0.0,0.0,0.13716626167297363
16,16,9,1,0,1.0,1.0,15.5,13.0,1.0,0.20748496055603027
17,17,9,1,0,1.0,1.0,5.0,9.0,1.0,0.18854713439941406
18,19,10,2,0,4.0,4.0,4.5,18.0,2.0,0.2887399196624756
19,19,10,0,0,0.0,0.0,0.0,0.0,0.0,0.2427530288696289
20,20,10,1,0,2.0,2.0,3.5,13.0,1.0,0.31725287437438965
21,19,10,0,0,0.0,0.0,0.0,0.0,0.0,0.3168370723724365
22,18,11,1,0,3.0,3.0,33.5,10.0,1.0,0.3487563133239746
23,18,10,0,0,0.0,0.0,0.0,0.0,0.0,0.2948307991027832
24,22,11,3,4,11.0,12.799999999999999,66.5,117.0,8.0,0.6794202327728271
25,23,11,1,0,1.0,1.0,14.5,9.0,1.0,0.700934886932373
26,24,12,2,0,2.0,2.0,2.5,25.0,2.0,0.6990740299224854
27,24,12,0,0,0.0,0.0,0.0,0.0,0.0,0.725797176361084
28,26,13,0,0,0.0,0.0,0.0,0.0,0.0,0.8938863277435303
29,27,13,0,0,0.0,0.0,0.0,0.0,0.0,1.0253472328186035
30,28,14,1,0,3.0,3.0,2.5,12.0,1.0,0.925206184387207
31,28,14,0,0,0.0,0.0,0.0,0.0,0.0,0.9277491569519043
32,28,15,5,0,10.0,10.0,16.0,54.0,4.0,0.9112420082092285
33,30,15,0,0,0.0,0.0,0.0,0.0,0.0,1.0824551582336426
34,30,16,0,0,0.0,0.0,0.0,0.0,0.0,1.3422300815582275
35,30,16,0,0,0.0,0.0,0.0,0.0,0.0,1.293111801147461
36,28,17,3,0,7.0,7.0,20.0,36.0,3.0,1.0673999786376953
37,28,17,1,0,1.0,1.0,-1.0,13.0,1.0,0.8883438110351562
38,24,18,1,0,2.0,2.0,2.5,13.0,1.0,0.630465030670166
39,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.7145342826843262
40,25,19,2,0,3.0,3.0,5.0,21.0,2.0,0.7343997955322266
41,26,19,3,0,5.0,5.0,5.0,30.0,2.0,0.8225648403167725
42,24,20,1,0,1.0,1.0,2.5,11.0,1.0,0.7459251880645752
43,25,19,2,0,3.0,3.0,10.0,19.0,1.0,0.821007251739502
44,28,20,1,0,1.0,1.0,2.5,10.0,1.0,1.0790619850158691
45,28,20,0,0,0.0,0.0,0.0,0.0,0.0,0.974524974822998
46,29,20,3,0,7.0,7.0,23.5,35.0,3.0,0.9897220134735107
47,29,19,0,0,0.0,0.0,0.0,0.0,0.0,0.9460978507995605
48,27,20,1,0,1.0,1.0,2.5,13.0,1.0,0.8664190769195557
49,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.7203719615936279
50,28,20,4,0,5.0,5.0,24.0,48.0,4.0,0.8509299755096436
51,29,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7975060939788818
52,28,20,1,0,1.0,1.0,3.5,12.0,1.0,0.6750199794769287
53,28,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5820639133453369
54,27,20,1,0,3.0,3.0,5.5,13.0,1.0,0.595923900604248
55,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5047709941864014
56,25,19,4,0,9.0,9.0,41.0,47.0,3.0,0.4806499481201172
57,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.48145103454589844
58,26,19,4,0,4.0,4.0,30.0,48.0,3.0,0.42841386795043945
59,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.35458898544311523
60,26,20,3,0,5.0,5.0,15.5,33.0,3.0,0.45238208770751953
61,25,20,0,0,0.0,0.0,0.0,0.0,0.0,0.4269859790802002
62,25,21,4,0,7.0,7.0,8.5,38.0,4.0,0.4763758182525635
63,25,21,0,0,0.0,0.0,0.0,0.0,0.0,0.42656826972961426
64,26,21,1,0,2.0,2.0,4.0,9.0,1.0,0.5505521297454834
65,24,20,0,0,0.0,0.0,0.0,0.0,0.0,0.3784208297729492
66,24,21,3,0,6.0,6.0,9.0,23.0,3.0,0.5209739208221436
67,23,21,2,0,6.0,6.0,14.0,19.0,1.0,0.3695638179779053
68,25,21,4,0,9.0,9.0,58.5,37.0,4.0,0.46984291076660156
69,24,20,0,0,0.0,0.0,0.0,0.0,0.0,0.40609121322631836
70,25,20,4,0,9.0,9.0,22.0,43.0,4.0,0.38492894172668457
71,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.40981602668762207
72,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.44526004791259766
73,28,20,0,0,0.0,0.0,0.0,0.0,0.0,0.5025889873504639
74,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.3791816234588623
75,27,20,0,0,0.0,0.0,0.0,0.0,0.0,0.4302189350128174
76,27,20,3,0,8.0,8.0,15.0,33.0,3.0,0.46125197410583496
77,28,20,1,0,1.0,1.0,4.5,12.0,1.0,0.41433000564575195
78,29,20,1,0,2.0,2.0,3.0,13.0,1.0,0.4913809299468994
79,27,19,1,0,2.0,2.0,1.5,8.0,1.0,0.4797840118408203
80,27,19,3,0,9.0,9.0,16.0,31.0,3.0,0.5880279541015625
81,27,18,0,0,0.0,0.0,0.0,0.0,0.0,0.5381908416748047
82,27,19,1,1,3.0,3.8,32.0,35.0,2.0,0.6826269626617432
83,27,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6795430183410645
84,29,20,1,2,5.0,5.199999999999999,53.0,61.0,5.0,0.932642936706543
85,29,19,0,0,0.0,0.0,0.0,0.0,0.0,0.9533460140228271
86,28,20,2,0,3.0,3.0,10.5,21.0,2.0,0.9716658592224121
87,28,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0106110572814941
88,28,19,5,0,10.0,10.0,24.0,64.0,5.0,1.0090548992156982
89,28,19,0,0,0.0,0.0,0.0,0.0,0.0,1.0359470844268799
90,28,20,0,0,0.0,0.0,0.0,0.0,0.0,0.9728813171386719
91,28,19,0,0,0.0,0.0,0.0,0.0,0.0,0.8508946895599365
92,28,20,3,0,4.0,4.0,16.0,33.0,3.0,0.9019589424133301
93,26,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7849490642547607
94,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.6221208572387695
95,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.5998461246490479
96,27,19,3,0,7.0,7.0,15.5,32.0,3.0,0.7188460826873779
97,27,18,1,0,1.0,1.0,6.0,12.0,1.0,0.7054307460784912
98,25,19,0,0,0.0,0.0,0.0,0.0,0.0,0.7576198577880859
99,27,19,0,0,0.0,0.0,0.0,0.0,0.0,0.794525146484375
100,27,20,0,1,3.0,3.4999999999999996,5.0,22.0,2.0,0.9982242584228516
101,26,20,0,0,0.0,0.0,0.0,0.0,0.0,0.8806610107421875
102,25,21,2,0,3.0,3.0,11.0,24.0,2.0,1.032886028289795
103,25,20,0,0,0.0,0.0,0.0,0.0,0.0,0.8730711936950684
104,26,21,4,0,6.0,6.0,10.0,39.0,3.0,1.0829980373382568
105,28,20,0,0,0.0,0.0,0.0,0.0,0.0,1.197495937347412
106,28,20,1,0,2.0,2.0,7.0,11.0,1.0,1.408027172088623
107,27,19,0,0,0.0,0.0,0.0,0.0,0.0,1.3820900917053223
108,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.904667854309082
109,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.802994966506958
110,24,16,2,0,4.0,4.0,8.0,22.0,2.0,0.918205976486206
111,23,15,0,0,0.0,0.0,0.0,0.0,0.0,0.8415877819061279
112,22,16,1,0,1.0,1.0,3.5,12.0,1.0,0.8047769069671631
113,22,15,0,0,0.0,0.0,0.0,0.0,0.0,0.6782362461090088
114,22,16,1,0,3.0,3.0,2.5,13.0,1.0,0.8006980419158936
115,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.7179839611053467
116,22,17,2,0,5.0,5.0,6.5,21.0,2.0,0.8219592571258545
117,23,15,0,0,0.0,0.0,0.0,0.0,0.0,0.7907559871673584
118,21,14,0,0,0.0,0.0,0.0,0.0,0.0,0.7304069995880127
119,21,12,0,0,0.0,0.0,0.0,0.0,0.0,0.6336989402770996
120,22,13,0,1,3.0,4.199999999999999,13.5,25.0,2.0,0.7144560813903809
121,20,13,0,0,0.0,0.0,0.0,0.0,0.0,0.6107518672943115
122,19,14,1,0,3.0,3.0,5.5,12.0,1.0,0.5342121124267578
123,17,13,0,0,0.0,0.0,0.0,0.0,0.0,0.31965208053588867
124,17,14,1,0,1.0,1.0,4.0,13.0,1.0,0.40993380546569824
125,18,14,0,0,0.0,0.0,0.0,0.0,0.0,0.39425206184387207
126,19,15,1,0,1.0,1.0,0.5,13.0,1.0,0.5540564060211182
127,18,15,0,0,0.0,0.0,0.0,0.0,0.0,0.46218013763427734
128,17,16,3,0,7.0,7.0,5.0,34.0,2.0,0.4639589786529541
129,15,16,0,0,0.0,0.0,0.0,0.0,0.0,0.38812899589538574
130,14,16,3,0,5.0,5.0,20.0,38.0,3.0,0.33649325370788574
131,13,16,0,0,0.0,0.0,0.0,0.0,0.0,0.28707194328308105
132,14,17,4,0,9.0,9.0,8.0,47.0,3.0,0.3339519500732422
133,14,16,0,0,0.0,0.0,0.0,0.0,0.0,0.29507994651794434
134,14,14,1,0,1.0,1.0,3.5,9.0,1.0,0.2572009563446045
135,14,14,0,0,0.0,0.0,0.0,0.0,0.0,0.2551097869873047
136,14,15,1,0,1.0,1.0,0.0,13.0,1.0,0.2747812271118164
137,14,15,0,0,0.0,0.0,0.0,0.0,0.0,0.26880693435668945
138,15,16,0,0,0.0,0.0,0.0,0.0,0.0,0.2825610637664795
139,15,16,1,0,2.0,2.0,2.5,13.0,1.0,0.2750518321990967
140,15,17,2,0,4.0,4.0,9.0,23.0,2.0,0.21876001358032227
141,15,17,0,0,0.0,0.0,0.0,0.0,0.0,0.19008684158325195
142,18,18,1,0,1.0,1.0,30.5,12.0,1.0,0.3089621067047119
143,19,18,0,0,0.0,0.0,0.0,0.0,0.0,0.28731203079223633
144,20,18,4,0,5.0,5.0,11.5,52.0,4.0,0.3215041160583496
145,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.4048612117767334
146,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.3821220397949219
147,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.44408607482910156
148,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.3749852180480957
149,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4165797233581543
150,20,16,0,0,0.0,0.0,0.0,0.0,0.0,0.33225584030151367
151,22,16,1,0,3.0,3.0,4.0,12.0,1.0,0.39826416969299316
152,21,17,0,0,0.0,0.0,0.0,0.0,0.0,0.37873411178588867
153,24,17,3,0,4.0,4.0,22.0,35.0,2.0,0.5272161960601807
154,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5023832321166992
155,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.3441808223724365
156,20,15,0,0,0.0,0.0,0.0,0.0,0.0,0.3137028217315674
157,20,14,1,0,1.0,1.0,4.0,13.0,1.0,0.3360600471496582
158,20,15,1,0,1.0,1.0,13.0,12.0,1.0,0.5287690162658691
159,17,15,0,0,0.0,0.0,0.0,0.0,0.0,0.3673429489135742
160,18,15,3,0,5.0,5.0,26.0,32.0,3.0,0.5153520107269287
161,18,14,0,0,0.0,0.0,0.0,0.0,0.0,0.4710547924041748
162,18,14,3,0,5.0,5.0,37.5,36.0,3.0,0.4451448917388916
