Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0032999515533447266
2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.005493879318237305
4,6,3,1,0,3.0,3.0,8.0,10.0,1.0,0.009617805480957031
6,9,4,1,0,1.0,1.0,4.0,10.0,1.0,0.01600790023803711
8,10,5,3,0,5.0,5.0,12.0,35.0,3.0,0.024067163467407227
10,11,6,4,0,6.0,6.0,12.5,42.0,3.0,0.027815818786621094
12,12,7,0,0,0.0,0.0,0.0,0.0,0.0,0.028962135314941406
14,12,8,0,0,0.0,0.0,0.0,0.0,0.0,0.03309488296508789
16,13,9,4,0,7.0,7.0,9.0,50.0,3.0,0.05503702163696289
18,14,10,1,0,3.0,3.0,6.0,11.0,1.0,0.050334930419921875
20,13,11,1,0,1.0,1.0,2.5,10.0,1.0,0.04593324661254883
22,12,11,0,0,0.0,0.0,0.0,0.0,0.0,0.05839824676513672
24,11,12,4,0,4.0,4.0,15.0,38.0,4.0,0.04875802993774414
26,10,13,0,0,0.0,0.0,0.0,0.0,0.0,0.054448843002319336
28,11,14,2,0,6.0,6.0,10.5,23.0,2.0,0.09845399856567383
30,12,14,1,0,2.0,2.0,2.5,10.0,1.0,0.1132659912109375
32,14,15,1,0,3.0,3.0,1.0,9.0,1.0,0.16675806045532227
34,15,13,1,0,3.0,3.0,3.5,12.0,1.0,0.1318070888519287
36,15,13,1,0,2.0,2.0,2.5,11.0,1.0,0.14649605751037598
38,17,14,3,0,5.0,5.0,27.5,34.0,3.0,0.13467812538146973
40,20,15,5,0,8.0,8.0,43.0,60.0,5.0,0.2397298812866211
42,21,15,1,0,2.0,2.0,1.5,13.0,1.0,0.31827664375305176
44,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.21487212181091309
46,27,17,2,0,5.0,5.0,6.0,26.0,2.0,0.3295869827270508
48,26,18,3,0,5.0,5.0,12.5,36.0,3.0,0.3355250358581543
50,29,19,2,0,4.0,4.0,9.5,23.0,2.0,0.37894296646118164
52,32,20,1,0,1.0,1.0,14.0,9.0,1.0,0.5839486122131348
54,33,21,0,0,0.0,0.0,0.0,0.0,0.0,0.6554241180419922
56,31,18,1,0,2.0,2.0,9.0,12.0,1.0,0.6177318096160889
58,28,19,1,0,2.0,2.0,9.0,11.0,1.0,0.5763049125671387
60,25,18,2,0,2.0,2.0,8.5,23.0,2.0,0.599290132522583
62,20,16,2,1,5.0,7.199999999999999,11.0,33.0,4.0,0.44581079483032227
64,21,16,2,0,4.0,4.0,6.5,17.0,2.0,0.4639718532562256
66,19,16,3,0,5.0,5.0,11.0,36.0,3.0,0.44608092308044434
68,18,17,4,0,5.0,5.0,15.0,37.0,4.0,0.4840099811553955
70,19,17,2,0,6.0,6.0,6.5,26.0,2.0,0.5232558250427246
72,20,17,4,0,9.0,9.0,18.5,44.0,4.0,0.5258209705352783
74,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.6481630802154541
76,19,18,6,0,9.0,9.0,19.0,72.0,5.0,0.48502087593078613
78,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5128161907196045
80,19,17,3,0,7.0,7.0,12.5,30.0,3.0,0.44347429275512695
82,21,17,2,0,3.0,3.0,11.0,25.0,2.0,0.5755419731140137
84,19,16,3,0,5.0,5.0,9.5,36.0,3.0,0.4223811626434326
86,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.47904300689697266
88,21,18,5,0,8.0,8.0,16.5,54.0,5.0,0.5691390037536621
90,23,18,1,0,3.0,3.0,11.5,12.0,1.0,0.6487600803375244
92,23,19,1,0,1.0,1.0,5.0,12.0,1.0,0.6494119167327881
94,23,19,1,1,5.0,6.8999999999999995,18.0,34.0,3.0,0.6440401077270508
96,22,20,1,0,1.0,1.0,5.0,10.0,1.0,0.5057220458984375
98,19,17,0,0,0.0,0.0,0.0,0.0,0.0,0.2961900234222412
100,21,16,2,0,3.0,3.0,9.5,23.0,2.0,0.2934877872467041
102,19,16,1,0,3.0,3.0,1.0,12.0,1.0,0.2138960361480713
104,20,16,0,0,0.0,0.0,0.0,0.0,0.0,0.272615909576416
106,20,14,0,0,0.0,0.0,0.0,0.0,0.0,0.17634987831115723
108,19,15,5,0,8.0,8.0,31.0,51.0,4.0,0.21832704544067383
110,15,16,2,0,2.0,2.0,6.0,23.0,2.0,0.18364620208740234
112,16,16,1,0,2.0,2.0,2.0,12.0,1.0,0.21491265296936035
114,15,17,1,0,2.0,2.0,3.0,13.0,1.0,0.2254478931427002
116,14,17,1,0,2.0,2.0,13.0,9.0,1.0,0.16909027099609375
118,15,18,4,0,8.0,8.0,41.5,40.0,2.0,0.24293899536132812
120,13,18,0,0,0.0,0.0,0.0,0.0,0.0,0.24400711059570312
122,16,18,8,0,13.0,13.0,38.5,84.0,6.0,0.45589518547058105
124,16,18,0,0,0.0,0.0,0.0,0.0,0.0,0.33880114555358887
126,18,19,3,0,7.0,7.0,14.0,35.0,3.0,0.3895843029022217
128,17,18,1,0,1.0,1.0,5.0,10.0,1.0,0.32055091857910156
130,17,19,1,0,3.0,3.0,8.0,12.0,1.0,0.3053586483001709
132,19,19,1,0,2.0,2.0,9.5,10.0,1.0,0.3354668617248535
