Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0051157474517822266
2,3,2,2,0,4.0,4.0,1.5,22.0,2.0,0.0075359344482421875
4,5,3,2,0,4.0,4.0,3.5,23.0,2.0,0.012192964553833008
6,8,4,1,0,1.0,1.0,5.5,12.0,1.0,0.02188706398010254
8,11,5,2,0,2.0,2.0,14.0,24.0,2.0,0.03136420249938965
10,14,6,4,0,8.0,8.0,10.5,48.0,4.0,0.08287310600280762
12,17,7,2,0,3.0,3.0,5.0,21.0,2.0,0.10341405868530273
14,17,8,4,0,5.0,5.0,10.0,42.0,4.0,0.12201619148254395
16,18,9,3,0,3.0,3.0,7.0,35.0,2.0,0.16697216033935547
18,21,9,1,0,2.0,2.0,7.5,12.0,1.0,0.24896597862243652
20,22,10,2,0,3.0,3.0,2.0,24.0,2.0,0.2765011787414551
22,22,11,0,0,0.0,0.0,0.0,0.0,0.0,0.2839632034301758
24,21,12,0,0,0.0,0.0,0.0,0.0,0.0,0.3018150329589844
26,20,13,1,0,1.0,1.0,1.5,10.0,1.0,0.2292170524597168
28,20,14,4,0,10.0,10.0,13.0,44.0,4.0,0.29507994651794434
30,18,15,1,0,1.0,1.0,2.5,9.0,1.0,0.2731456756591797
32,15,16,0,0,0.0,0.0,0.0,0.0,0.0,0.20115184783935547
34,14,17,1,0,1.0,1.0,5.5,9.0,1.0,0.24240326881408691
36,14,18,1,0,1.0,1.0,13.0,13.0,1.0,0.3268740177154541
38,13,18,4,0,7.0,7.0,15.0,40.0,3.0,0.24448680877685547
40,14,19,1,0,2.0,2.0,4.5,13.0,1.0,0.31502389907836914
42,16,19,2,0,4.0,4.0,60.0,16.0,1.0,0.383969783782959
44,18,19,1,0,3.0,3.0,12.5,8.0,1.0,0.49424099922180176
46,19,18,0,0,0.0,0.0,0.0,0.0,0.0,0.48270416259765625
48,21,18,0,0,0.0,0.0,0.0,0.0,0.0,0.569767951965332
50,21,18,2,0,5.0,5.0,4.5,24.0,2.0,0.5344886779785156
52,21,18,1,0,2.0,2.0,7.5,12.0,1.0,0.4418509006500244
54,24,19,6,0,12.0,12.0,20.0,68.0,6.0,0.49263811111450195
56,25,19,3,0,6.0,6.0,15.0,27.0,2.0,0.6249358654022217
