Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['History', 'Economics']","[4, 2]",1,False,2,0,2,3,N,0,1,0.0,106,120
1,['Science'],[4],0,True,6,0,0,1,N,0,1,0.0,24,43
2,"['Geography', 'Literature']","[5, 5]",0,True,9,1,N,0,N,0,1,0.0,284,298
3,"['Chemistry', 'Maths', 'Art', 'History']","[4, 2, 3, 3]",0,False,9,3,1,1,N,0,1,0.0,140,154
4,"['Economics', 'Geography', 'Literature', 'Art']","[5, 3, 5, 2]",0,True,5,3,N,3,N,0,1,0.0,222,242
5,['Art'],[4],0,False,3,1,N,0,N,0,1,0.0,78,93
6,"['History', 'Computer Science']","[5, 5]",0,True,9,1,2,3,N,0,1,0.0,86,105
7,['Economics'],[4],0,True,3,0,0,0,N,0,1,0.0,228,248
8,"['Computer Science', 'Art', 'English']","[5, 3, 5]",3,False,6,0,0,0,N,0,1,0.0,288,306
9,['English'],[2],3,True,1,0,N,1,S,1,0,4.5,52,70
10,"['Physical Education', 'History']","[4, 2]",0,False,2,1,N,0,S,1,0,4.5,46,63
11,"['Science', 'Chemistry', 'Physical Education']","[4, 2, 3]",1,False,10,0,2,0,N,0,1,0.0,72,91
12,"['Art', 'Physical Education', 'History']","[2, 5, 5]",0,False,5,1,N,1,N,0,1,0.0,260,275
13,"['Literature', 'Physical Education', 'Art']","[4, 4, 5]",0,True,4,0,N,0,N,0,1,0.0,26,40
14,"['Geography', 'English']","[3, 4]",0,True,10,1,N,3,N,0,1,0.0,138,154
15,['Maths'],[2],1,False,1,1,N,3,N,0,1,0.0,266,282
16,['History'],[4],1,True,3,0,N,1,N,0,1,0.0,60,80
17,['Physics'],[3],3,False,2,1,N,3,N,0,1,0.0,268,289
18,"['Economics', 'Music', 'History']","[5, 2, 3]",0,True,6,0,1,3,N,0,1,0.0,298,319
19,"['Maths', 'Science', 'Art']","[5, 5, 4]",0,True,3,0,N,3,S,1,0,4.5,84,98
20,"['Foreign Language', 'Computer Science', 'Economics']","[3, 4, 4]",0,False,1,1,N,1,N,0,1,0.0,282,299
21,['History'],[4],3,True,6,0,N,3,S,1,0,4.5,66,87
22,"['Science', 'English', 'Foreign Language']","[2, 5, 2]",0,False,9,1,1,1,N,0,1,0.0,176,190
23,"['Geography', 'Computer Science', 'Science']","[3, 4, 4]",0,False,5,1,N,0,N,0,1,0.0,252,268
24,"['Computer Science', 'Music', 'Foreign Language']","[3, 5, 2]",1,False,8,0,N,3,N,0,1,0.0,158,176
25,"['Literature', 'Foreign Language', 'Art', 'Science']","[4, 4, 3, 5]",3,False,5,0,2,0,M,1,0,3.0,204,218
26,"['Economics', 'Science']","[5, 3]",0,True,4,1,N,3,N,0,1,0.0,36,57
27,"['Economics', 'English', 'Maths']","[3, 2, 5]",1,True,2,1,N,1,N,0,1,0.0,134,153
28,"['Chemistry', 'History', 'Computer Science']","[5, 3, 4]",3,True,5,1,N,0,N,0,1,0.0,226,242
29,['Physics'],[2],3,True,1,0,N,0,N,0,1,0.0,96,111
30,"['Foreign Language', 'Computer Science', 'Art', 'History']","[3, 2, 3, 3]",3,True,5,0,N,1,N,0,1,0.0,154,175
31,"['Economics', 'Music']","[4, 3]",3,True,3,0,1,1,N,0,1,0.0,12,27
32,"['Foreign Language', 'Science']","[4, 2]",0,True,5,1,N,0,N,0,1,0.0,42,62
33,"['Computer Science', 'Physical Education']","[3, 3]",0,True,9,1,N,0,N,0,1,0.0,132,147
