Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School T2,A,['History'],[4],[4],0,True,0,0,5,0.5,0,0,N,219,232
1,School F4,B,"['Physical Education', 'Maths']","[2, 2]","[0, 2]",0,False,2,0,9,0.5,0,0,N,79,96
2,School N2,C,['History'],[1],[5],1,False,2,0,12,0.5,0,2,advanced,235,250
3,School V,D,['Physical Education'],[1],[1],0,True,0,0,12,0.5,3,2,advanced,207,219
4,School H4,C,['Maths'],[1],[0],2,True,0,0,7,0.5,1,0,N,206,218
5,School T2,B,['Physical Education'],[1],[0],2,True,0,0,9,1.0,0,0,N,160,173
6,School B5,C,['Science'],[2],[3],0,True,1,0,10,0.5,1,0,N,88,101
7,School F,E,"['Computer Science', 'Maths']","[2, 2]","[5, 4]",0,False,1,0,8,0.5,0,0,N,260,273
8,School C7,E,"['Physical Education', 'English']","[2, 1]","[5, 2]",0,True,0,0,9,1.0,2,0,N,48,64
9,School V,C,['English'],[3],[0],0,True,1,0,7,1.0,0,0,N,271,290
10,School Q4,C,"['English', 'Physical Education', 'Maths']","[3, 2, 2]","[3, 0, 3]",0,False,0,0,9,1.0,0,0,N,123,134
11,School L,E,['Maths'],[3],[3],2,True,0,0,11,0.5,2,1,basic,9,23
12,School O3,C,"['Maths', 'Art']","[3, 3]","[0, 0]",0,True,1,0,4,0.5,0,0,N,2,17
13,School I2,A,"['Computer Science', 'Maths']","[3, 3]","[4, 5]",0,True,1,0,12,1.0,3,2,advanced,125,140
14,School N3,E,"['Physical Education', 'History']","[4, 1]","[0, 3]",0,False,2,0,12,0.5,1,2,advanced,212,226
15,School J1,C,['English'],[3],[5],0,False,1,0,4,0.5,1,0,N,198,210
16,School F2,D,['Foreign Language'],[2],[1],0,True,2,0,5,1.0,0,0,N,113,127
17,School D7,C,['Maths'],[1],[1],0,False,1,0,11,0.5,1,1,advanced,258,273
18,School Q1,D,['Foreign Language'],[1],[0],0,True,1,0,6,1.0,0,0,N,15,31
19,School O4,A,['Maths'],[2],[3],1,True,0,0,5,0.5,1,0,N,240,255
20,School S5,D,['Maths'],[2],[3],0,True,2,0,5,0.5,1,0,N,114,126
21,School E3,A,['Science'],[3],[3],0,True,1,0,4,0.5,1,0,N,113,128
22,School R7,C,"['Computer Science', 'Maths', 'History', 'English']","[2, 2, 2, 3]","[4, 1, 0, 2]",0,True,0,0,12,1.0,0,2,advanced,243,258
23,School H7,A,['Maths'],[2],[3],0,False,2,0,9,1.0,0,0,N,113,126
24,School Y1,B,['History'],[3],[5],0,False,2,0,8,2.0,1,0,N,258,272
25,School E1,B,"['Science', 'Geography']","[2, 3]","[5, 4]",2,True,0,0,4,0.5,1,0,N,246,255
26,School E4,D,"['Computer Science', 'English']","[3, 3]","[3, 5]",0,True,2,0,8,1.0,1,0,N,292,306
27,School Q4,D,"['History', 'Foreign Language']","[2, 3]","[1, 2]",0,True,2,0,7,0.5,0,0,N,130,144
28,School P7,E,['Science'],[1],[3],1,True,0,0,4,2.0,0,0,N,244,260
29,School H4,C,"['English', 'Maths', 'History', 'Physical Education']","[1, 1, 1, 4]","[5, 0, 0, 1]",0,True,2,0,7,0.5,1,0,N,126,140
30,School C6,E,"['History', 'Maths', 'Physical Education', 'Economics']","[2, 4, 1, 2]","[5, 2, 0, 5]",0,False,0,0,11,0.5,0,1,N,5,17
31,School N7,D,['Foreign Language'],[1],[2],2,False,1,0,5,2.0,1,0,N,235,248
32,School C3,E,"['Maths', 'Science', 'Physical Education']","[3, 3, 1]","[3, 0, 5]",0,False,1,0,10,1.0,1,0,N,294,305
33,School U6,B,['Foreign Language'],[4],[1],0,False,1,0,6,1.5,0,0,N,172,188
34,School J5,B,"['English', 'Physical Education', 'History', 'Maths']","[2, 2, 3, 4]","[4, 0, 3, 2]",2,False,1,0,10,2.0,0,0,N,190,206
35,School A6,C,['Physical Education'],[1],[1],0,False,1,0,8,1.0,0,0,N,207,225
36,School E3,A,['Science'],[2],[4],0,True,2,0,4,0.5,2,0,N,168,179
37,School K5,D,"['Maths', 'Literature']","[1, 2]","[5, 4]",0,True,0,0,9,0.5,0,0,N,68,81
