Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School E7,B,"['History', 'Science', 'Physical Education']","[2, 4, 1]","[4, 0, 4]",0,True,0,0,10,1.0,2,0,N,90,104
1,School F3,E,['English'],[1],[3],1,True,2,0,9,1.5,0,0,N,241,251
2,School N1,E,['Foreign Language'],[3],[5],1,True,2,0,5,0.5,1,0,N,233,249
3,School Z1,D,"['Physical Education', 'English', 'History']","[1, 1, 3]","[4, 2, 0]",2,True,1,0,9,0.5,2,0,N,127,141
4,School O3,C,['Physical Education'],[1],[2],0,False,2,0,12,0.5,0,2,advanced,136,155
5,School X2,E,['Physical Education'],[1],[0],0,True,2,0,11,0.5,1,1,advanced,265,277
6,School B6,C,['English'],[2],[2],0,False,2,0,6,2.0,0,0,N,85,98
7,School I1,C,['Foreign Language'],[1],[4],1,True,1,0,6,1.0,2,0,N,266,280
8,School G,C,['English'],[1],[2],0,False,0,0,5,0.5,0,0,N,72,83
9,School X3,B,['English'],[1],[5],0,False,1,0,11,0.5,0,1,N,128,144
10,School V2,D,['Economics'],[4],[5],0,True,0,0,11,0.5,1,1,basic,9,22
11,School W5,A,"['English', 'Physical Education', 'Maths', 'History']","[2, 2, 2, 1]","[4, 3, 4, 5]",0,False,1,0,6,0.5,0,0,N,35,52
12,School N7,B,['English'],[2],[3],1,False,0,0,10,1.0,1,0,N,237,249
13,School F1,B,['Physical Education'],[1],[5],1,True,0,0,7,1.0,0,0,N,87,102
14,School B5,A,"['Maths', 'Physical Education']","[4, 2]","[3, 4]",0,True,1,0,5,0.5,2,0,N,219,234
15,School X2,C,"['Maths', 'English', 'History']","[2, 1, 2]","[2, 1, 4]",1,True,1,0,9,0.5,3,0,N,282,298
16,School Q5,B,['English'],[1],[4],2,False,2,0,6,0.5,1,0,N,143,157
17,School D1,A,"['English', 'Foreign Language']","[3, 2]","[1, 5]",2,True,1,0,6,0.5,2,0,N,198,211
18,School M7,D,['Foreign Language'],[1],[4],0,True,2,0,5,0.5,0,0,N,226,241
19,School F2,A,['Foreign Language'],[3],[2],0,False,2,0,5,1.0,1,0,N,191,208
20,School S2,E,"['History', 'English']","[1, 2]","[2, 3]",0,True,0,0,6,1.0,1,0,N,292,305
21,School J4,A,['Science'],[2],[1],0,False,2,0,10,0.5,2,0,N,196,210
22,School K,C,['History'],[3],[3],0,False,0,0,5,0.5,0,0,N,153,167
23,School S5,C,['Maths'],[1],[2],0,True,0,0,12,2.0,1,2,advanced,164,178
24,School T1,C,"['English', 'History']","[1, 2]","[1, 5]",0,False,2,0,10,1.0,1,0,N,280,296
25,School W2,D,['Computer Science'],[2],[2],1,True,2,0,12,0.5,0,2,advanced,231,243
26,School Z3,B,"['Computer Science', 'Physical Education']","[3, 2]","[2, 0]",3,True,1,0,8,2.0,0,0,N,15,27
27,School P,C,"['Physical Education', 'English']","[2, 3]","[1, 2]",0,True,1,0,12,1.0,0,2,advanced,105,118
28,School Q5,A,['Literature'],[4],[1],0,False,0,0,9,0.5,1,0,N,204,219
29,School Y2,A,['Computer Science'],[4],[2],0,True,1,0,12,1.0,1,2,advanced,157,174
30,School P,C,"['English', 'Physical Education']","[3, 3]","[5, 1]",0,True,2,0,12,0.5,2,2,advanced,179,192
31,School P,C,['English'],[2],[2],0,True,1,0,12,0.5,2,2,advanced,197,209
32,School J5,D,['English'],[1],[3],3,True,2,0,8,0.5,3,0,N,91,102
33,School Q3,C,['Physical Education'],[2],[4],0,True,0,0,5,2.0,3,0,N,70,84
34,School Z,B,['Art'],[2],[0],0,False,1,0,4,0.5,2,0,N,264,278
35,School V2,B,"['History', 'English']","[3, 3]","[4, 4]",0,True,0,0,7,2.0,2,0,N,278,290
36,School P7,A,['Maths'],[4],[1],0,True,1,0,7,1.0,1,0,N,255,269
37,School R5,A,"['Art', 'Science']","[1, 1]","[4, 4]",2,True,1,0,4,2.0,0,0,N,299,312
38,School H5,B,['History'],[3],[3],0,True,0,0,7,0.5,1,0,N,122,136
39,School Y2,D,"['Physical Education', 'Literature']","[1, 3]","[0, 3]",0,True,2,0,9,2.0,2,0,N,276,292
40,School N,B,"['Maths', 'History']","[1, 3]","[0, 0]",0,False,2,0,12,0.5,2,2,advanced,127,141
41,School U6,E,['Art'],[2],[5],1,False,2,0,4,0.5,1,0,N,216,230
42,School K2,D,['Physical Education'],[3],[5],1,True,0,0,8,0.5,2,0,N,280,295
43,School X2,E,"['Maths', 'Physical Education', 'English', 'History']","[2, 1, 3, 2]","[1, 0, 0, 3]",0,True,1,0,11,0.5,0,1,N,86,97
44,School J,D,['Physical Education'],[1],[0],0,True,2,0,6,1.0,0,0,N,130,142
45,School P,C,"['English', 'History', 'Physical Education', 'Maths']","[2, 2, 2, 4]","[3, 5, 1, 4]",0,True,0,0,12,0.5,0,2,advanced,156,172
46,School Z4,A,['Literature'],[1],[0],0,False,1,0,9,0.5,0,0,N,263,278
47,School D7,E,"['Maths', 'Physical Education', 'History']","[3, 2, 2]","[2, 2, 5]",2,False,0,0,9,0.5,2,0,N,116,128
48,School R6,B,['History'],[1],[0],0,True,0,0,5,1.0,0,0,N,132,147
49,School X2,E,['History'],[2],[3],0,True,2,0,11,0.5,0,1,basic,184,196
50,School X2,E,['History'],[1],[4],3,True,0,0,11,1.0,1,1,N,298,315
51,School B6,A,"['History', 'Maths']","[1, 2]","[2, 5]",0,False,0,0,12,0.5,0,2,advanced,250,261
52,School V,C,"['English', 'History']","[3, 1]","[0, 0]",1,True,2,0,7,0.5,1,0,N,132,147
53,School R7,C,"['Maths', 'History', 'Computer Science']","[1, 2, 3]","[4, 5, 4]",1,True,2,0,12,0.5,0,2,advanced,275,294
54,School D4,A,['Maths'],[3],[5],0,True,2,0,9,0.5,2,0,N,74,87
55,School P,C,"['Computer Science', 'English']","[1, 3]","[0, 2]",1,True,1,0,12,0.5,1,2,advanced,72,83
56,School R6,B,"['Maths', 'History']","[1, 1]","[5, 1]",3,True,2,0,5,1.0,3,0,N,162,175
57,School R1,D,"['History', 'Foreign Language']","[2, 3]","[4, 2]",2,False,0,0,5,1.0,1,0,N,78,91
58,School D,E,['History'],[3],[1],0,True,1,0,7,0.5,1,0,N,76,89
59,School Z3,B,['Computer Science'],[3],[1],0,True,1,0,8,0.5,0,0,N,204,218
60,School I1,C,"['Maths', 'Foreign Language']","[3, 2]","[1, 4]",0,True,1,0,6,1.0,0,0,N,94,105
61,School P4,B,"['Maths', 'Science', 'Geography', 'English']","[2, 1, 3, 3]","[3, 0, 0, 0]",0,True,0,0,4,0.5,0,0,N,123,140
62,School S4,A,['English'],[1],[3],0,True,2,0,8,0.5,0,0,N,194,208
63,School O2,D,"['Physical Education', 'History']","[2, 1]","[3, 1]",0,False,2,0,10,0.5,2,0,N,237,253
64,School X4,C,"['Literature', 'Maths', 'Physical Education', 'History']","[4, 2, 4, 3]","[1, 3, 4, 3]",1,True,1,0,9,1.0,0,0,N,127,142
65,School H6,B,['English'],[2],[4],2,True,2,0,4,0.5,0,0,N,285,301
66,School F2,C,"['Maths', 'Physical Education']","[1, 2]","[0, 5]",2,False,1,0,11,0.5,3,1,advanced,154,170
67,School K5,C,"['History', 'Foreign Language']","[1, 3]","[2, 1]",0,True,0,0,7,1.0,2,0,N,293,310
68,School X2,E,"['History', 'Physical Education', 'English', 'Economics']","[2, 1, 1, 3]","[1, 1, 1, 5]",0,True,1,0,11,1.5,0,1,N,53,67
69,School K7,B,['Foreign Language'],[2],[4],0,False,1,0,5,0.5,0,0,N,278,294
70,School T,D,"['Physical Education', 'History']","[2, 2]","[4, 0]",0,True,1,0,11,1.0,1,1,advanced,273,289
71,School X4,B,['History'],[1],[2],0,True,1,0,5,0.5,2,0,N,169,182
72,School X2,E,['History'],[3],[4],0,True,1,0,11,0.5,1,1,N,15,30
73,School R5,A,"['Science', 'Maths', 'English']","[1, 4, 3]","[4, 0, 5]",0,True,1,0,4,0.5,1,0,N,182,196
74,School Y5,C,"['Foreign Language', 'Physical Education']","[2, 4]","[0, 1]",2,False,2,0,5,0.5,3,0,N,113,128
75,School Z2,A,['Maths'],[3],[3],0,False,1,0,9,1.0,1,0,N,39,55
76,School P,A,['Maths'],[3],[2],1,False,2,0,10,0.5,0,0,N,288,301
77,School H4,D,['Maths'],[2],[5],0,True,1,0,10,0.5,3,0,N,91,107
78,School E3,C,['Maths'],[3],[2],0,False,2,0,10,1.0,0,0,N,82,97
79,School B2,B,"['History', 'English']","[1, 1]","[1, 3]",1,False,2,0,7,1.0,0,0,N,194,206
80,School T5,B,['English'],[1],[3],0,False,2,0,10,0.5,0,0,N,192,204
81,School P,C,"['English', 'Computer Science']","[2, 4]","[1, 1]",0,True,0,0,12,0.5,2,2,advanced,96,110
82,School T3,B,['Art'],[2],[1],0,True,0,0,4,1.0,0,0,N,23,38
