Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,11,4,9,0,17.0,17.0,43.0,101.0,6.0,0.06296396255493164
14,17,8,5,1,10.0,10.8,52.5,76.0,6.0,0.21706008911132812
21,24,10,0,1,2.0,2.0999999999999996,13.5,26.0,2.0,0.2832529544830322
28,27,14,9,1,21.0,22.9,59.0,122.0,10.0,0.5855519771575928
35,32,16,6,2,13.0,15.0,45.0,112.0,10.0,1.338752031326294
42,35,17,5,0,9.0,9.0,36.5,56.0,3.0,1.6513800621032715
49,31,18,3,0,6.0,6.0,8.5,31.0,3.0,0.7457249164581299
56,24,17,4,1,11.0,11.8,26.0,58.0,6.0,0.41733884811401367
63,19,14,4,1,8.0,10.2,37.0,71.0,4.0,0.33129405975341797
70,14,14,12,0,23.0,23.0,55.5,140.0,10.0,0.2765781879425049
77,19,16,9,0,10.0,10.0,49.5,96.0,7.0,0.5617311000823975
84,19,18,7,0,10.0,10.0,37.5,75.0,7.0,0.5916056632995605
91,18,17,5,0,6.0,6.0,59.0,51.0,4.0,0.4518849849700928
98,20,18,13,1,28.0,28.8,84.5,147.0,8.0,0.549912691116333
105,21,19,4,0,9.0,9.0,22.0,39.0,2.0,0.6839969158172607
112,21,20,7,0,11.0,11.0,30.5,68.0,6.0,0.5787651538848877
119,24,19,5,0,9.0,9.0,21.5,61.0,5.0,0.8954880237579346
126,18,18,6,0,13.0,13.0,27.0,67.0,6.0,0.46196794509887695
133,17,15,6,1,17.0,17.8,40.0,91.0,6.0,0.3759160041809082
140,18,14,9,0,16.0,16.0,48.0,86.0,7.0,0.4589669704437256
147,21,15,3,1,6.0,6.8,14.5,60.0,5.0,0.564201831817627
154,15,15,2,2,10.0,13.099999999999998,31.0,62.0,5.0,0.31051111221313477
161,20,15,4,0,4.0,4.0,18.5,47.0,4.0,0.5637252330780029
168,21,16,12,1,22.0,22.8,75.5,160.0,13.0,0.45073723793029785
175,20,15,4,0,7.0,7.0,24.5,46.0,4.0,0.2671842575073242
182,17,16,6,0,12.0,12.0,15.5,58.0,5.0,0.2960379123687744
189,24,17,4,3,15.0,18.799999999999997,62.5,100.0,9.0,0.9043641090393066
196,24,17,4,3,16.0,19.1,33.5,124.0,9.0,1.3663580417633057
203,18,15,6,0,10.0,10.0,8.0,60.0,4.0,0.8211040496826172
210,14,16,4,1,9.0,9.5,17.0,66.0,4.0,0.6128880977630615
217,17,15,6,1,15.0,15.8,32.5,87.0,8.0,0.7272489070892334
224,16,16,3,0,4.0,4.0,17.5,35.0,3.0,0.5553059577941895
231,20,17,7,0,11.0,11.0,26.0,81.0,7.0,0.571800708770752
238,28,15,2,0,6.0,6.0,10.5,26.0,2.0,0.6967611312866211
245,26,16,7,0,13.0,13.0,37.5,81.0,6.0,0.5841851234436035
252,22,15,6,0,11.0,11.0,29.0,71.0,6.0,0.34748220443725586
259,17,16,5,0,10.0,10.0,14.5,53.0,5.0,0.32750892639160156
266,14,17,7,0,14.0,14.0,15.0,83.0,6.0,0.26320719718933105
273,15,18,5,0,9.0,9.0,15.5,64.0,5.0,0.3929469585418701
280,15,18,12,0,23.0,23.0,42.5,134.0,10.0,0.2801210880279541
287,20,17,6,0,10.0,10.0,22.0,70.0,5.0,0.43340611457824707
294,24,18,10,0,21.0,21.0,82.0,106.0,7.0,0.6839919090270996
