Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Literature', 'Science', 'Foreign Language']","[5, 5, 4]",1,True,5,0,2,0,N,0,1,0.0,298,319
1,"['Economics', 'History', 'Foreign Language']","[3, 3, 3]",3,False,6,0,N,0,N,0,1,0.0,162,181
2,"['Physics', 'Computer Science']","[3, 4]",3,True,1,0,N,0,N,0,1,0.0,136,153
3,"['Music', 'History', 'Biology', 'Science']","[2, 4, 3, 2]",1,False,6,0,2,1,N,0,1,0.0,32,49
4,"['Computer Science', 'Art']","[4, 2]",1,True,10,3,N,0,N,0,1,0.0,40,57
5,"['Foreign Language', 'Physical Education']","[5, 3]",0,False,10,0,N,3,N,0,1,0.0,116,137
6,['Art'],[3],3,False,5,1,N,1,N,0,1,0.0,82,103
7,"['Music', 'Chemistry']","[3, 4]",3,False,9,1,N,3,N,0,1,0.0,68,85
8,"['English', 'Literature']","[2, 2]",0,True,10,0,N,3,N,0,1,0.0,190,204
9,"['Computer Science', 'Physical Education', 'Science']","[3, 5, 4]",1,True,9,0,N,1,N,0,1,0.0,72,90
10,"['English', 'Foreign Language']","[2, 3]",1,True,6,1,N,3,N,0,1,0.0,76,92
11,"['English', 'Geography', 'Maths']","[5, 2, 5]",3,False,3,1,N,1,N,0,1,0.0,22,41
12,['Foreign Language'],[2],1,False,5,0,2,3,N,0,1,0.0,48,65
13,"['Physics', 'History', 'Biology']","[2, 5, 5]",3,True,5,1,N,1,N,0,1,0.0,176,190
14,"['Foreign Language', 'Economics', 'Maths']","[5, 5, 2]",3,True,5,0,N,0,N,0,1,0.0,146,162
15,"['Physics', 'Computer Science', 'Foreign Language', 'Physical Education', 'Science']","[3, 3, 3, 5, 3]",3,True,8,1,N,1,N,0,1,0.0,74,93
16,"['Foreign Language', 'History', 'Computer Science', 'Geography']","[3, 3, 2, 3]",1,False,5,1,N,3,N,0,1,0.0,230,247
17,['Music'],[5],3,True,3,0,2,0,S,1,0,4.5,264,281
18,['Art'],[2],3,False,4,0,N,0,S,1,0,4.5,142,161
19,"['Biology', 'Physical Education']","[5, 3]",3,False,6,0,N,3,N,0,1,0.0,38,55
