Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School R5,C,"['Physical Education', 'Foreign Language']","[1, 2]","[4, 1]",0,True,0,0,7,1.0,2,0,N,149,162
1,School Z,A,['History'],[1],[0],2,True,2,0,8,0.5,1,0,N,213,228
2,School E,D,"['Computer Science', 'Maths']","[2, 4]","[2, 0]",0,False,2,0,8,1.0,0,0,N,81,96
3,School R1,E,['Physical Education'],[2],[4],2,False,0,0,12,0.5,1,2,advanced,24,39
4,School K6,A,['Physical Education'],[1],[0],0,True,2,0,6,1.5,1,0,N,40,56
5,School L5,C,"['Maths', 'English']","[1, 1]","[3, 3]",2,True,0,0,9,0.5,1,0,N,137,146
6,School K,D,"['Maths', 'English']","[3, 2]","[4, 2]",0,True,1,0,11,1.0,0,1,N,29,42
7,School X6,A,['Geography'],[3],[3],0,True,2,0,4,1.0,2,0,N,200,216
8,School L1,B,['Physical Education'],[1],[2],3,False,0,0,8,1.0,0,0,N,53,63
9,School Z,A,"['English', 'History']","[3, 1]","[0, 0]",2,True,0,0,8,2.0,1,0,N,120,134
10,School J3,D,['Maths'],[2],[0],0,False,0,0,5,1.0,0,0,N,289,303
11,School I5,D,"['Economics', 'History']","[2, 1]","[5, 1]",0,True,2,0,11,0.5,2,1,N,269,284
12,School M7,C,"['History', 'Computer Science']","[2, 3]","[4, 3]",0,True,1,0,8,0.5,2,0,N,222,236
13,School C,D,"['Physical Education', 'Maths', 'Foreign Language', 'History']","[2, 2, 2, 1]","[1, 5, 1, 1]",1,True,2,0,5,0.5,0,0,N,113,127
14,School K6,A,['Physical Education'],[1],[1],2,True,2,0,6,1.0,1,0,N,198,212
15,School S6,D,['Physical Education'],[1],[1],0,False,2,0,10,1.0,1,0,N,154,166
16,School N7,B,"['Computer Science', 'History']","[2, 2]","[0, 4]",0,False,0,0,8,0.5,0,0,N,47,62
17,School B2,A,['Maths'],[2],[5],0,False,0,0,11,0.5,1,1,basic,267,281
18,School M4,D,['Maths'],[1],[1],0,False,2,0,12,1.0,1,2,advanced,213,227
