Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,12,8,14,0,30.0,30.0,72.0,151.0,10.0,0.0809931755065918
28,20,15,11,0,21.0,21.0,73.0,118.0,8.0,0.2807769775390625
42,21,14,12,0,23.0,23.0,87.5,116.0,9.0,0.3212590217590332
56,13,16,13,0,27.0,27.0,68.5,143.0,10.0,0.18842220306396484
70,18,18,19,1,39.0,39.8,72.0,236.0,14.0,0.4513700008392334
84,20,16,13,0,18.0,18.0,69.5,141.0,10.0,0.3986649513244629
98,17,17,12,0,23.0,23.0,40.0,125.0,8.0,0.3609809875488281
112,17,18,7,0,8.0,8.0,30.5,73.0,5.0,0.4076669216156006
126,20,12,16,1,36.0,38.2,72.5,186.0,13.0,0.2897789478302002
140,22,15,10,1,22.0,23.5,53.0,128.0,10.0,0.4223508834838867
154,22,15,12,4,37.0,46.99999999999999,93.5,195.0,14.0,0.593695878982544
168,14,17,8,0,15.0,15.0,14.5,88.0,7.0,0.3589329719543457
182,24,16,17,1,31.0,32.2,65.0,221.0,16.0,0.8710300922393799
196,23,15,6,2,19.0,28.4,61.0,126.0,10.0,0.49208498001098633
210,16,16,7,1,13.0,13.1,42.5,109.0,8.0,0.3494589328765869
224,15,13,9,0,12.0,12.0,37.0,104.0,7.0,0.19763422012329102
238,15,15,8,1,15.0,15.8,36.5,106.0,7.0,0.2578399181365967
252,27,12,14,2,33.0,35.0,92.5,166.0,12.0,0.9191977977752686
266,19,15,12,1,27.0,27.8,54.5,128.0,11.0,0.45827507972717285
280,26,16,12,1,26.0,26.8,102.5,134.0,10.0,0.5830609798431396
294,15,15,13,0,23.0,23.0,103.0,132.0,11.0,0.19860100746154785
