Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
14,13,8,8,0,21.0,21.0,74.5,98.0,8.0,0.08346772193908691
28,19,14,6,0,10.0,10.0,23.5,70.0,6.0,0.23978018760681152
42,9,15,12,0,22.0,22.0,52.0,128.0,7.0,0.11233782768249512
56,21,17,21,2,53.0,54.3,100.0,266.0,16.0,0.3322892189025879
70,23,21,20,1,37.0,37.8,76.0,234.0,14.0,0.6006901264190674
84,18,21,14,0,26.0,26.0,127.0,138.0,9.0,0.43775105476379395
98,21,16,12,2,23.0,24.6,124.0,158.0,14.0,0.5962800979614258
112,26,15,10,1,22.0,22.8,56.0,117.0,10.0,0.6408290863037109
126,16,16,12,0,23.0,23.0,31.5,117.0,10.0,0.3488187789916992
140,18,13,10,0,19.0,19.0,59.5,115.0,9.0,0.19986414909362793
154,16,15,11,2,27.0,28.6,58.0,166.0,10.0,0.24813270568847656
168,24,15,5,1,16.0,17.2,38.0,78.0,7.0,0.3074822425842285
182,16,16,10,4,30.0,34.6,67.0,197.0,12.0,0.43213891983032227
196,21,17,11,1,22.0,22.1,46.0,140.0,11.0,0.653167724609375
210,25,17,13,2,28.0,29.6,122.0,193.0,13.0,0.9312219619750977
224,20,19,14,1,27.0,27.8,78.5,164.0,12.0,1.0799140930175781
238,16,17,4,0,8.0,8.0,16.0,43.0,4.0,0.5567748546600342
252,20,12,20,1,43.0,43.8,79.0,228.0,15.0,0.2585728168487549
266,15,19,10,0,21.0,21.0,40.0,105.0,6.0,0.22153306007385254
280,14,17,11,0,16.0,16.0,66.0,129.0,8.0,0.27720022201538086
294,18,19,9,0,19.0,19.0,42.0,102.0,8.0,0.3910081386566162
