Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,7,4,3,0,6.0,6.0,17.0,36.0,3.0,0.014091014862060547
14,15,8,9,0,18.0,18.0,42.5,93.0,8.0,0.10363435745239258
21,20,10,2,2,6.0,7.6,42.5,62.0,5.0,0.31209492683410645
28,26,13,5,0,10.0,10.0,14.5,54.0,5.0,1.0892951488494873
35,19,15,5,0,11.0,11.0,16.0,57.0,4.0,0.47785210609436035
42,17,15,6,0,10.0,10.0,34.0,74.0,6.0,0.23125195503234863
49,19,17,7,0,12.0,12.0,45.0,73.0,4.0,0.28870606422424316
56,17,16,4,0,8.0,8.0,21.0,43.0,4.0,0.3421010971069336
63,16,15,6,0,12.0,12.0,16.5,71.0,6.0,0.22638702392578125
70,18,15,3,0,5.0,5.0,19.5,32.0,3.0,0.3231828212738037
77,18,17,5,2,13.0,14.299999999999999,56.0,98.0,9.0,0.4412510395050049
84,19,17,7,0,16.0,16.0,58.0,76.0,6.0,0.3805880546569824
91,18,15,4,0,8.0,8.0,17.0,39.0,3.0,0.30289506912231445
98,16,18,8,0,16.0,16.0,47.0,92.0,7.0,0.19823098182678223
105,17,17,5,0,11.0,11.0,22.0,59.0,4.0,0.38235020637512207
112,13,16,7,0,14.0,14.0,26.0,78.0,5.0,0.3308861255645752
119,17,16,7,0,17.0,17.0,42.5,87.0,6.0,0.2960522174835205
126,18,17,4,0,9.0,9.0,9.5,42.0,4.0,0.33357787132263184
133,26,17,7,0,16.0,16.0,23.0,68.0,7.0,0.7324087619781494
140,23,18,6,0,13.0,13.0,25.0,76.0,6.0,0.6555850505828857
147,20,17,5,0,7.0,7.0,48.5,47.0,5.0,0.3843557834625244
154,21,18,6,2,14.0,15.6,55.0,100.0,8.0,0.5190689563751221
161,24,15,5,2,14.0,16.299999999999997,37.5,112.0,9.0,0.563060998916626
168,22,14,9,0,19.0,19.0,67.5,101.0,8.0,0.44365692138671875
175,27,15,7,0,14.0,14.0,28.5,79.0,6.0,0.876183032989502
182,25,18,7,1,17.0,17.1,47.0,99.0,9.0,1.2395660877227783
189,22,17,3,1,9.0,9.1,22.5,58.0,5.0,0.7988858222961426
196,23,17,10,0,21.0,21.0,35.0,97.0,8.0,0.6952991485595703
203,25,16,6,0,9.0,9.0,36.0,60.0,5.0,0.7705090045928955
210,20,15,8,0,17.0,17.0,27.0,84.0,8.0,0.3044929504394531
217,22,16,6,0,8.0,8.0,31.5,63.0,5.0,0.4731929302215576
224,23,18,5,1,10.0,10.8,29.5,72.0,7.0,0.40938711166381836
231,19,18,3,1,8.0,8.1,17.0,61.0,5.0,0.5078568458557129
238,25,18,6,0,11.0,11.0,18.0,69.0,5.0,0.6215329170227051
245,20,17,2,1,6.0,6.8,25.0,44.0,4.0,0.4995121955871582
252,17,17,1,0,2.0,2.0,6.5,12.0,1.0,0.2152721881866455
259,16,16,5,0,13.0,13.0,51.0,52.0,5.0,0.20939087867736816
266,18,13,5,0,10.0,10.0,29.5,53.0,5.0,0.2627830505371094
273,17,13,4,0,9.0,9.0,18.0,46.0,4.0,0.37047696113586426
280,24,15,4,0,6.0,6.0,25.5,46.0,3.0,0.5364489555358887
287,25,15,6,0,12.0,12.0,86.5,74.0,6.0,0.5503120422363281
294,24,17,7,0,16.0,16.0,58.5,89.0,7.0,0.4859342575073242
