Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,5,4,5,0,9.0,9.0,25.5,57.0,4.0,0.026142358779907227
14,16,8,6,0,11.0,11.0,48.0,64.0,4.0,0.1468973159790039
21,19,11,6,0,14.0,14.0,40.0,59.0,6.0,0.2535669803619385
28,23,14,1,0,1.0,1.0,2.5,13.0,1.0,0.5340380668640137
35,19,16,11,1,24.0,25.2,65.5,137.0,11.0,0.5950829982757568
42,20,18,2,0,3.0,3.0,12.0,23.0,2.0,0.6659960746765137
49,17,17,1,1,4.0,4.8,6.5,29.0,3.0,0.5110549926757812
56,16,17,8,0,16.0,16.0,51.5,96.0,6.0,0.31727099418640137
63,17,13,1,2,5.0,5.8999999999999995,33.0,60.0,5.0,0.3155100345611572
70,16,14,8,1,17.0,17.1,41.0,91.0,6.0,0.3677661418914795
77,20,13,8,1,18.0,19.2,59.0,109.0,8.0,0.5662209987640381
84,26,16,4,2,12.0,14.0,40.5,96.0,7.0,1.0493807792663574
91,27,16,4,0,8.0,8.0,69.0,40.0,2.0,0.9588668346405029
98,21,15,8,0,17.0,17.0,56.5,91.0,8.0,0.33931708335876465
105,16,15,3,0,4.0,4.0,14.0,35.0,2.0,0.12256622314453125
112,15,18,4,0,7.0,7.0,46.5,30.0,3.0,0.1750190258026123
119,9,15,4,0,8.0,8.0,29.0,37.0,3.0,0.07658219337463379
126,15,14,6,0,10.0,10.0,26.0,67.0,6.0,0.11889910697937012
133,20,13,6,0,13.0,13.0,54.0,69.0,5.0,0.28917717933654785
140,25,14,7,0,13.0,13.0,26.0,80.0,7.0,0.44354677200317383
147,26,16,5,1,12.0,12.8,65.5,75.0,5.0,0.7055160999298096
154,20,18,4,1,10.0,10.1,28.5,64.0,6.0,0.5364549160003662
161,19,16,7,0,9.0,9.0,26.0,78.0,7.0,0.29572415351867676
168,26,14,4,0,8.0,8.0,20.0,47.0,3.0,0.3546450138092041
175,28,14,2,0,4.0,4.0,10.0,25.0,2.0,0.46343183517456055
182,17,16,2,0,4.0,4.0,15.0,26.0,2.0,0.17380666732788086
189,9,16,7,0,12.0,12.0,24.5,71.0,5.0,0.07180500030517578
196,13,13,3,0,4.0,4.0,12.0,30.0,3.0,0.11003589630126953
203,18,12,6,0,12.0,12.0,76.0,68.0,6.0,0.19846177101135254
210,27,13,1,0,2.0,2.0,2.5,12.0,1.0,0.8344988822937012
217,31,14,4,0,8.0,8.0,17.5,48.0,4.0,0.6944980621337891
224,20,17,7,3,20.0,22.4,56.5,136.0,10.0,0.6465649604797363
231,22,16,6,0,8.0,8.0,44.5,77.0,5.0,0.7656459808349609
238,24,16,6,0,13.0,13.0,36.0,76.0,6.0,0.5687928199768066
245,21,15,5,0,11.0,11.0,20.5,58.0,5.0,0.4418809413909912
252,25,15,9,0,20.0,20.0,49.0,108.0,9.0,0.6107659339904785
259,20,16,8,0,14.0,14.0,29.0,98.0,6.0,0.432218074798584
266,22,20,10,1,20.0,20.1,42.5,142.0,10.0,0.6169967651367188
273,22,17,0,0,0.0,0.0,0.0,0.0,0.0,0.4444699287414551
280,20,17,6,0,12.0,12.0,24.5,60.0,5.0,0.48748016357421875
287,15,14,1,0,3.0,3.0,0.5,9.0,1.0,0.3812260627746582
294,15,12,9,0,12.0,12.0,73.5,92.0,8.0,0.26343822479248047
