Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School W2,E,"['Computer Science', 'Physical Education', 'History', 'English']","[3, 1, 3, 3]","[2, 3, 2, 2]",0,True,2,0,8,0.5,1,0,N,267,284
1,School S3,C,['Maths'],[3],[2],0,True,2,0,6,0.5,1,0,N,75,91
2,School Z5,D,"['Art', 'English']","[2, 1]","[3, 0]",0,True,0,0,4,0.5,1,0,N,146,162
3,School T,A,['Physical Education'],[1],[5],1,True,2,0,10,0.5,0,0,N,220,235
4,School Z2,C,"['Computer Science', 'Maths']","[1, 3]","[2, 5]",1,True,1,0,8,1.0,3,0,N,12,28
5,School R3,E,['English'],[2],[3],0,False,0,0,4,0.5,1,0,N,50,64
6,School S2,E,['Maths'],[2],[1],0,True,2,0,7,0.5,0,0,N,227,240
7,School V4,D,['Physical Education'],[4],[1],0,True,1,0,7,0.5,1,0,N,202,215
8,School F,C,"['Maths', 'English']","[4, 2]","[2, 0]",0,False,2,0,8,0.5,1,0,N,131,143
9,School U6,A,"['Science', 'Maths']","[2, 2]","[5, 5]",1,True,2,0,10,1.0,0,0,N,246,260
10,School W1,D,['English'],[2],[1],2,True,1,0,6,1.0,1,0,N,74,87
11,School L,E,['Foreign Language'],[4],[4],0,True,0,0,7,0.5,0,0,N,6,21
12,School E1,C,"['History', 'English']","[1, 2]","[4, 2]",1,True,1,0,11,0.5,0,1,basic,144,159
13,School V1,D,"['History', 'English']","[1, 2]","[2, 1]",3,True,1,0,9,0.5,0,0,N,134,148
14,School G1,E,['Computer Science'],[4],[1],0,True,1,0,12,0.5,0,2,advanced,94,111
15,School D7,E,"['English', 'History']","[1, 1]","[3, 2]",0,True,1,0,11,0.5,0,1,N,135,149
16,School G6,D,['Physical Education'],[3],[2],0,True,1,0,12,0.5,0,2,advanced,189,203
17,School M1,E,"['English', 'Maths']","[3, 2]","[5, 4]",0,False,2,0,12,0.5,1,2,advanced,250,268
18,School H7,B,"['Maths', 'Science', 'History']","[1, 2, 4]","[2, 5, 0]",0,False,0,0,10,0.5,1,0,N,37,50
19,School R5,A,['Maths'],[1],[1],0,True,2,0,8,1.0,2,0,N,222,236
20,School N1,C,['Science'],[4],[5],1,True,0,0,4,1.0,1,0,N,46,59
21,School D7,E,['English'],[1],[2],0,True,1,0,11,0.5,1,1,advanced,36,47
22,School E6,D,['Maths'],[2],[0],3,True,2,0,4,1.5,1,0,N,16,31
23,School H1,D,"['History', 'Physical Education']","[2, 1]","[1, 5]",1,False,2,0,8,1.0,0,0,N,113,130
24,School T2,B,"['Physical Education', 'Foreign Language']","[1, 4]","[2, 1]",0,True,1,0,6,0.5,0,0,N,234,247
25,School S5,A,['Computer Science'],[1],[2],1,False,2,0,12,1.0,2,2,advanced,124,138
26,School U4,B,"['Physical Education', 'History']","[2, 3]","[0, 2]",0,True,1,0,12,1.0,0,2,advanced,73,85
27,School V3,B,"['Foreign Language', 'English']","[3, 1]","[4, 1]",1,False,0,0,6,2.0,1,0,N,155,166
28,School N6,C,['Foreign Language'],[3],[0],0,True,2,0,5,0.5,0,0,N,89,105
29,School K6,D,"['History', 'Physical Education']","[1, 2]","[0, 3]",0,False,2,0,12,0.5,1,2,advanced,163,177
30,School X,E,"['Foreign Language', 'Maths', 'History', 'Physical Education']","[2, 3, 2, 3]","[2, 1, 5, 3]",3,True,1,0,7,0.5,0,0,N,113,126
31,School X2,A,['English'],[1],[1],0,False,2,0,8,0.5,1,0,N,224,237
32,School Z,D,"['Geography', 'Art']","[2, 4]","[5, 0]",1,True,0,0,4,0.5,0,0,N,83,98
33,School M4,A,"['Literature', 'Maths']","[1, 1]","[0, 0]",0,False,0,0,9,1.5,0,0,N,28,43
34,School N,B,['Foreign Language'],[4],[2],0,True,0,0,6,1.0,0,0,N,116,131
35,School R1,C,"['Art', 'Science']","[3, 3]","[1, 4]",0,False,2,0,4,0.5,0,0,N,147,162
36,School O4,E,['Maths'],[2],[3],0,True,2,0,11,1.0,0,1,N,178,186
37,School R3,D,"['History', 'Maths']","[1, 3]","[1, 4]",1,True,1,0,10,0.5,0,0,N,255,267
38,School D1,C,['History'],[2],[2],1,True,0,0,5,0.5,0,0,N,184,197
39,School E1,A,['Physical Education'],[3],[2],0,False,2,0,9,0.5,0,0,N,250,263
40,School X,E,"['Physical Education', 'Maths', 'Foreign Language']","[3, 2, 3]","[4, 0, 1]",1,True,0,0,7,1.0,0,0,N,171,184
41,School N,C,"['Physical Education', 'Maths']","[3, 2]","[2, 2]",0,False,0,0,11,0.5,0,1,basic,8,22
42,School E6,D,['Maths'],[2],[0],0,True,0,0,4,2.0,1,0,N,295,310
43,School W6,C,['English'],[1],[2],0,False,1,0,12,0.5,0,2,advanced,292,308
44,School P1,C,['History'],[3],[4],0,True,1,0,9,0.5,0,0,N,214,226
45,School H1,A,['Maths'],[1],[0],0,True,2,0,4,1.5,1,0,N,135,151
46,School F6,A,"['Computer Science', 'History', 'Physical Education']","[4, 2, 3]","[3, 5, 4]",0,False,1,0,12,1.0,0,2,advanced,251,266
47,School Y1,B,"['English', 'Foreign Language', 'Maths', 'History']","[3, 3, 3, 1]","[0, 0, 3, 4]",0,True,1,0,5,0.5,0,0,N,245,256
48,School U3,A,"['Physical Education', 'Maths']","[2, 1]","[3, 1]",1,False,0,0,9,0.5,0,0,N,250,264
49,School M6,B,"['Art', 'Science']","[2, 3]","[2, 4]",0,True,0,0,4,1.0,0,0,N,253,265
50,School V6,B,['Maths'],[2],[4],0,True,1,0,5,0.5,1,0,N,60,73
51,School S3,C,['Maths'],[3],[2],0,True,2,0,6,0.5,0,0,N,211,225
52,School O4,E,['Geography'],[3],[4],0,True,2,0,4,0.5,0,0,N,90,108
53,School P6,B,"['Foreign Language', 'Maths', 'English']","[3, 1, 2]","[2, 3, 3]",2,False,2,0,7,0.5,0,0,N,152,167
