Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School C3,D,"['English', 'Computer Science']","[3, 1]","[1, 5]",0,False,1,0,8,1.0,0,0,N,94,106
1,School R2,D,"['Science', 'Maths', 'History', 'English']","[2, 3, 2, 1]","[3, 1, 0, 4]",1,False,2,0,10,0.5,3,0,N,57,70
2,School P6,E,"['History', 'English']","[1, 2]","[5, 5]",3,False,2,0,7,1.0,2,0,N,197,213
3,School D4,C,['Literature'],[1],[4],0,False,1,0,9,0.5,2,0,N,289,303
4,School E,A,['Foreign Language'],[2],[3],0,True,2,0,7,0.5,0,0,N,45,63
5,School I1,D,"['History', 'Physical Education']","[3, 3]","[5, 1]",3,False,2,0,12,0.5,0,2,advanced,158,173
6,School B7,C,"['English', 'History', 'Computer Science']","[2, 4, 1]","[3, 4, 1]",2,True,2,0,8,0.5,1,0,N,106,122
7,School F6,A,['Maths'],[2],[5],0,True,2,0,6,0.5,1,0,N,194,206
8,School L6,D,['History'],[1],[3],1,False,1,0,7,1.0,0,0,N,117,128
9,School B3,E,['Maths'],[1],[0],1,True,1,0,9,0.5,1,0,N,229,246
10,School D2,E,"['Art', 'English']","[2, 4]","[5, 0]",0,False,2,0,4,0.5,0,0,N,229,238
11,School H,D,['Science'],[3],[3],0,True,2,0,4,1.0,1,0,N,73,88
12,School C4,B,['English'],[4],[5],2,True,2,0,9,0.5,0,0,N,250,263
13,School C5,A,"['History', 'English']","[2, 1]","[3, 2]",1,True,1,0,12,0.5,0,2,advanced,206,222
14,School W2,E,"['Foreign Language', 'English']","[2, 3]","[4, 1]",0,False,1,0,7,1.0,0,0,N,286,302
15,School O5,B,"['History', 'Physical Education']","[2, 2]","[2, 3]",1,False,2,0,7,1.0,0,0,N,259,274
16,School M1,E,['Maths'],[2],[5],0,True,0,0,4,1.0,0,0,N,242,258
17,School K6,C,['Physical Education'],[2],[0],0,False,0,0,10,0.5,1,0,N,260,275
18,School G1,E,['Physical Education'],[1],[1],1,False,0,0,11,1.0,0,1,N,201,212
19,School M4,E,['Maths'],[3],[5],0,True,2,0,9,0.5,0,0,N,247,262
20,School O2,B,"['Computer Science', 'History']","[4, 3]","[2, 5]",0,True,0,0,8,0.5,1,0,N,78,93
21,School F3,D,"['English', 'Physical Education', 'Maths']","[1, 2, 2]","[3, 3, 5]",0,False,0,0,6,1.0,2,0,N,36,51
22,School F6,E,['History'],[2],[4],3,True,2,0,6,1.0,0,0,N,23,36
23,School T5,D,"['Physical Education', 'Foreign Language']","[2, 3]","[4, 4]",0,True,2,0,7,0.5,1,0,N,4,19
24,School M4,B,['Maths'],[2],[1],1,False,1,0,12,1.0,0,2,advanced,291,305
25,School Z,A,['Physical Education'],[4],[4],1,True,2,0,12,1.0,0,2,advanced,296,311
26,School B3,B,"['Maths', 'Foreign Language']","[1, 2]","[0, 0]",0,False,2,0,5,1.0,2,0,N,295,312
27,School F7,A,"['English', 'Geography']","[2, 4]","[3, 4]",0,False,0,0,4,0.5,0,0,N,128,141
28,School Z,A,"['English', 'Computer Science', 'Physical Education', 'Maths']","[2, 1, 4, 2]","[0, 5, 5, 1]",2,True,0,0,12,1.5,0,2,advanced,71,87
29,School R6,A,['Literature'],[1],[5],2,True,1,0,9,0.5,1,0,N,167,181
30,School D1,E,"['English', 'Maths', 'History', 'Physical Education']","[2, 4, 3, 3]","[5, 5, 5, 1]",0,True,1,0,5,0.5,0,0,N,134,147
31,School M1,E,['English'],[2],[0],2,True,2,0,5,1.0,1,0,N,50,63
32,School B1,A,"['English', 'Physical Education']","[1, 3]","[3, 0]",0,True,1,0,12,1.0,2,2,advanced,271,286
33,School U2,E,['English'],[2],[0],1,True,2,0,7,0.5,3,0,N,160,176
34,School E2,C,['Physical Education'],[2],[2],2,False,1,0,12,1.0,0,2,advanced,95,109
35,School O,A,['History'],[1],[4],0,True,1,0,8,0.5,1,0,N,271,286
36,School P7,C,['Physical Education'],[1],[3],0,True,1,0,8,1.0,0,0,N,133,147
37,School F7,E,"['Maths', 'Science', 'English']","[1, 3, 2]","[3, 4, 3]",0,False,0,0,4,0.5,1,0,N,122,135
38,School Q1,B,"['History', 'Science', 'Physical Education', 'English']","[1, 2, 4, 3]","[2, 5, 1, 3]",0,False,1,0,10,1.0,1,0,N,31,45
39,School A1,B,"['Geography', 'English']","[3, 4]","[2, 4]",0,False,0,0,4,1.0,2,0,N,27,42
40,School H3,A,"['History', 'English', 'Maths', 'Literature']","[1, 2, 1, 3]","[2, 5, 5, 2]",0,False,1,0,9,1.0,2,0,N,274,286
41,School W6,A,"['English', 'Science', 'Art', 'Maths']","[3, 2, 2, 2]","[2, 0, 1, 4]",1,False,2,0,4,0.5,0,0,N,255,266
42,School C6,A,"['History', 'Maths']","[4, 3]","[3, 5]",0,False,2,0,5,1.0,0,0,N,266,280
43,School T6,A,['English'],[4],[3],1,True,2,0,8,0.5,0,0,N,118,135
44,School F5,C,['Physical Education'],[1],[5],0,True,2,0,6,0.5,1,0,N,255,271
45,School Z,A,"['History', 'Physical Education']","[1, 4]","[5, 5]",0,True,1,0,12,1.0,0,2,advanced,4,22
46,School N3,B,"['Art', 'Geography']","[2, 1]","[1, 4]",0,False,0,0,4,0.5,1,0,N,282,298
47,School M7,E,"['English', 'Maths']","[3, 1]","[4, 3]",0,True,2,0,11,0.5,3,1,advanced,71,81
48,School H1,E,"['Economics', 'History']","[1, 2]","[4, 0]",2,True,0,0,11,0.5,1,1,basic,51,68
49,School T4,A,['English'],[2],[3],1,False,2,0,5,0.5,1,0,N,77,92
50,School S4,E,['Physical Education'],[3],[5],2,True,1,0,11,1.0,0,1,advanced,73,86
51,School H,E,"['History', 'Maths']","[1, 4]","[1, 3]",2,False,0,0,9,0.5,1,0,N,12,27
52,School E,C,"['Geography', 'Maths']","[2, 3]","[0, 2]",1,True,0,0,4,0.5,1,0,N,132,146
53,School D1,E,['English'],[1],[5],0,True,1,0,5,0.5,0,0,N,179,197
54,School Y6,D,"['English', 'Foreign Language']","[4, 1]","[5, 0]",0,True,1,0,7,0.5,1,0,N,210,220
55,School F6,A,['Maths'],[3],[5],3,True,2,0,6,1.0,1,0,N,42,54
56,School V,E,"['Physical Education', 'Maths']","[3, 2]","[4, 3]",3,True,2,0,10,0.5,1,0,N,294,307
57,School L4,A,"['Geography', 'Science']","[2, 1]","[1, 2]",0,False,1,0,4,0.5,1,0,N,275,292
58,School M5,A,['Economics'],[1],[1],0,True,0,0,11,0.5,0,1,basic,76,91
59,School D3,A,"['History', 'English']","[2, 3]","[0, 2]",0,True,1,0,9,0.5,0,0,N,53,67
60,School J1,E,"['Physical Education', 'Foreign Language']","[3, 2]","[4, 5]",0,False,1,0,7,1.0,0,0,N,246,261
61,School D1,E,"['Foreign Language', 'History']","[3, 4]","[2, 5]",0,True,2,0,5,0.5,1,0,N,97,113
62,School F5,C,['Physical Education'],[2],[5],1,True,2,0,6,0.5,0,0,N,277,294
63,School Q3,A,['Computer Science'],[3],[5],0,False,2,0,8,0.5,1,0,N,225,238
64,School A1,C,['Science'],[2],[0],0,True,2,0,4,0.5,3,0,N,185,197
65,School T5,D,"['English', 'Foreign Language', 'Maths']","[1, 3, 1]","[1, 3, 3]",1,True,0,0,7,1.5,1,0,N,48,62
66,School Z,D,"['History', 'Maths']","[3, 1]","[2, 3]",0,True,2,0,8,0.5,1,0,N,52,68
67,School Z,A,['History'],[2],[4],0,True,2,0,12,0.5,1,2,advanced,230,247
68,School D,B,"['History', 'Maths', 'Physical Education']","[1, 2, 2]","[5, 4, 3]",0,True,0,0,6,1.0,0,0,N,47,62
69,School V,E,['Maths'],[3],[2],1,True,0,0,10,1.0,0,0,N,86,95
70,School F7,D,"['Science', 'Geography']","[3, 2]","[0, 4]",0,True,0,0,4,0.5,0,0,N,233,246
71,School R5,E,"['Maths', 'English', 'History']","[1, 3, 3]","[3, 3, 5]",1,True,1,0,9,1.0,0,0,N,58,73
72,School H1,D,"['English', 'Maths', 'Physical Education', 'Science']","[2, 4, 1, 3]","[0, 2, 4, 3]",0,False,2,0,10,0.5,0,0,N,111,124
73,School B2,D,['Physical Education'],[2],[1],0,True,1,0,7,0.5,0,0,N,286,302
74,School S5,A,"['Maths', 'Foreign Language']","[1, 2]","[0, 2]",0,True,0,0,5,1.0,0,0,N,160,173
75,School Z,A,"['Computer Science', 'History']","[1, 1]","[3, 4]",0,True,2,0,12,1.0,1,2,advanced,57,73
76,School I,A,"['Art', 'Maths', 'English']","[2, 3, 1]","[2, 1, 4]",0,False,2,0,4,0.5,1,0,N,228,242
77,School G,C,"['Maths', 'History', 'Foreign Language', 'English']","[1, 1, 2, 1]","[2, 5, 2, 4]",0,True,2,0,7,2.0,2,0,N,177,188
78,School T2,B,['Maths'],[3],[0],1,True,0,0,9,0.5,1,0,N,42,54
79,School D4,D,"['Foreign Language', 'Maths']","[3, 1]","[3, 3]",0,False,2,0,5,1.0,0,0,N,103,117
80,School M2,A,['Foreign Language'],[3],[0],1,False,1,0,7,2.0,0,0,N,133,145
81,School D6,D,"['Physical Education', 'Computer Science']","[2, 3]","[0, 5]",1,True,2,0,12,0.5,0,2,advanced,22,31
82,School O2,D,"['Foreign Language', 'Maths']","[4, 1]","[3, 3]",1,True,2,0,7,0.5,2,0,N,285,300
83,School T,E,"['History', 'Maths']","[3, 2]","[5, 4]",2,False,0,0,6,1.0,1,0,N,293,307
84,School P1,E,['Geography'],[3],[5],1,True,2,0,4,0.5,1,0,N,73,86
85,School S3,B,"['English', 'Maths', 'History', 'Computer Science']","[3, 2, 1, 2]","[1, 3, 5, 5]",0,False,1,0,12,0.5,2,2,advanced,59,75
86,School Z2,B,['Geography'],[1],[5],1,True,0,0,4,0.5,1,0,N,80,97
87,School B1,A,"['Computer Science', 'Maths', 'History', 'English']","[1, 2, 2, 2]","[1, 1, 0, 4]",0,True,2,0,12,2.0,0,2,advanced,199,217
88,School M4,E,['Maths'],[2],[4],0,True,1,0,9,1.0,2,0,N,65,79
89,School D1,E,"['Maths', 'Foreign Language']","[4, 1]","[4, 3]",0,True,1,0,5,0.5,1,0,N,228,243
90,School Q5,E,['Science'],[3],[0],1,True,1,0,4,1.0,0,0,N,235,252
