Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School Z2,B,"['Maths', 'English']","[3, 3]","[0, 0]",1,True,0,0,4,0.5,0,0,N,269,282
1,School J5,D,"['Maths', 'History', 'Physical Education']","[4, 1, 4]","[3, 1, 0]",1,False,1,0,7,0.5,0,0,N,14,26
2,School Y4,C,"['English', 'Physical Education']","[4, 2]","[5, 4]",1,False,1,0,7,0.5,0,0,N,79,92
3,School Q7,D,['Science'],[2],[1],0,True,0,0,10,1.0,2,0,N,178,191
4,School T2,D,['Maths'],[1],[2],0,True,1,0,5,1.0,3,0,N,192,207
5,School C3,E,['History'],[2],[3],0,True,1,0,9,0.5,0,0,N,140,155
6,School J,B,['Literature'],[2],[5],0,True,0,0,9,0.5,0,0,N,221,237
7,School J3,E,['History'],[2],[1],2,True,2,0,10,0.5,2,0,N,1,14
8,School H2,A,['Science'],[3],[4],1,True,0,0,10,0.5,1,0,N,28,41
9,School U1,B,"['English', 'Physical Education', 'History']","[1, 1, 3]","[0, 3, 0]",0,True,0,0,12,0.5,2,2,advanced,116,130
10,School E,E,"['Economics', 'Physical Education', 'Maths', 'English']","[3, 1, 2, 2]","[3, 5, 2, 4]",1,True,2,0,11,2.0,0,1,N,268,284
11,School P3,E,['English'],[4],[2],0,True,1,0,9,0.5,0,0,N,109,123
12,School H1,E,['Maths'],[2],[2],0,True,0,0,4,0.5,1,0,N,260,274
13,School C2,C,['History'],[3],[2],2,True,2,0,7,0.5,1,0,N,251,266
14,School C7,B,"['Foreign Language', 'Physical Education', 'English']","[2, 3, 3]","[2, 3, 0]",0,False,2,0,5,0.5,1,0,N,0,11
15,School P3,E,['English'],[3],[1],0,True,0,0,9,0.5,0,0,N,234,248
16,School T4,B,"['History', 'Foreign Language']","[3, 2]","[5, 4]",0,False,2,0,6,1.0,0,0,N,42,55
17,School M7,B,"['Maths', 'English']","[1, 1]","[0, 5]",0,False,1,0,7,1.0,1,0,N,214,230
18,School J6,C,['English'],[1],[5],0,True,0,0,7,3.0,0,0,N,113,127
19,School X6,B,"['Foreign Language', 'Physical Education', 'Maths']","[1, 1, 4]","[1, 2, 1]",0,True,0,0,6,0.5,1,0,N,185,197
20,School F3,E,"['History', 'English', 'Physical Education', 'Maths']","[1, 3, 3, 1]","[4, 0, 5, 5]",0,True,0,0,10,1.0,2,0,N,167,182
21,School Q2,C,"['English', 'Maths']","[1, 2]","[2, 3]",0,True,0,0,7,1.0,0,0,N,165,178
22,School E,E,"['History', 'English']","[1, 3]","[0, 3]",0,True,1,0,11,0.5,2,1,N,205,217
23,School E7,E,['English'],[1],[2],0,True,1,0,5,2.0,1,0,N,256,271
24,School J4,D,"['Science', 'History']","[2, 3]","[3, 3]",0,True,2,0,10,0.5,0,0,N,142,158
25,School K3,D,['English'],[1],[0],0,False,2,0,10,1.0,1,0,N,70,85
26,School E4,D,['History'],[1],[5],0,True,0,0,6,1.0,0,0,N,265,276
27,School B4,D,"['Maths', 'English', 'Physical Education', 'History']","[1, 1, 2, 4]","[3, 0, 1, 4]",0,False,2,0,9,0.5,1,0,N,110,124
28,School X6,B,['Physical Education'],[1],[1],0,True,0,0,6,0.5,1,0,N,237,250
29,School E4,C,"['Maths', 'English']","[2, 1]","[1, 1]",1,True,2,0,4,0.5,2,0,N,244,260
30,School Q2,C,"['Physical Education', 'Maths']","[1, 1]","[2, 2]",0,True,0,0,7,0.5,0,0,N,293,305
31,School X5,A,['Maths'],[2],[4],0,True,0,0,6,0.5,0,0,N,198,213
32,School S3,B,"['Maths', 'Computer Science']","[1, 1]","[4, 4]",1,True,0,0,12,0.5,0,2,advanced,86,100
33,School A5,D,['Maths'],[2],[5],1,True,2,0,8,0.5,2,0,N,100,114
34,School M3,A,"['Literature', 'Maths']","[3, 3]","[1, 3]",0,True,2,0,9,0.5,1,0,N,161,176
35,School W,D,['Maths'],[2],[1],0,False,0,0,6,1.0,1,0,N,180,189
36,School Y4,D,"['Physical Education', 'Computer Science']","[3, 2]","[1, 0]",2,False,0,0,12,0.5,0,2,advanced,211,225
37,School T2,B,['Economics'],[2],[0],0,True,2,0,11,0.5,1,1,N,274,285
38,School T3,C,['Physical Education'],[2],[2],0,False,2,0,11,3.0,0,1,basic,81,95
39,School J6,E,['English'],[1],[4],0,True,0,0,8,0.5,0,0,N,163,177
40,School P3,E,"['English', 'Physical Education']","[4, 3]","[1, 3]",0,True,1,0,9,0.5,0,0,N,167,179
41,School O2,C,"['History', 'Physical Education']","[2, 1]","[1, 1]",1,True,1,0,8,1.0,2,0,N,97,116
42,School K7,E,"['Maths', 'Physical Education', 'Science', 'English']","[2, 2, 2, 2]","[1, 4, 4, 0]",0,True,2,0,10,0.5,0,0,N,211,224
43,School O4,D,"['Physical Education', 'Economics']","[2, 3]","[0, 0]",0,False,0,0,11,0.5,1,1,advanced,87,102
44,School Z2,D,['Maths'],[1],[4],1,False,0,0,7,1.0,1,0,N,35,49
45,School X,D,"['Maths', 'Physical Education']","[2, 2]","[5, 1]",0,False,0,0,10,1.0,0,0,N,207,219
46,School A1,A,['Geography'],[2],[3],0,False,1,0,4,1.0,2,0,N,184,202
47,School H,D,['History'],[1],[5],1,False,0,0,7,1.0,2,0,N,220,232
48,School O6,E,"['English', 'Maths']","[2, 1]","[5, 2]",0,False,2,0,4,0.5,2,0,N,194,207
49,School B4,C,['History'],[3],[3],0,True,2,0,11,0.5,1,1,N,26,42
50,School E3,C,['Literature'],[4],[1],1,True,0,0,9,0.5,1,0,N,122,133
51,School E,E,['Maths'],[1],[1],1,True,1,0,11,1.0,2,1,advanced,226,241
52,School M1,A,"['History', 'Maths']","[2, 1]","[4, 5]",0,True,0,0,11,1.0,3,1,N,284,301
53,School Y3,C,"['Foreign Language', 'Maths']","[3, 2]","[1, 4]",0,True,1,0,7,0.5,0,0,N,6,18
54,School W2,A,"['Maths', 'History']","[2, 1]","[4, 5]",0,False,1,0,8,0.5,0,0,N,142,153
55,School J6,B,"['History', 'English']","[1, 1]","[3, 0]",2,False,1,0,6,1.0,0,0,N,223,240
56,School Z,E,['Art'],[2],[1],0,False,1,0,4,0.5,0,0,N,285,298
57,School M6,A,"['English', 'Foreign Language']","[2, 2]","[4, 4]",1,False,2,0,6,1.0,3,0,N,183,193
58,School U6,C,"['Computer Science', 'History']","[2, 2]","[1, 0]",0,True,1,0,8,0.5,1,0,N,46,63
59,School O2,B,"['Physical Education', 'Computer Science']","[1, 1]","[2, 1]",1,False,2,0,8,0.5,2,0,N,297,312
60,School S5,D,"['Maths', 'English']","[1, 3]","[4, 0]",1,False,2,0,11,0.5,0,1,basic,69,82
61,School C,D,['Physical Education'],[3],[5],2,False,0,0,12,1.0,1,2,advanced,252,267
62,School P,A,['Art'],[3],[3],0,True,1,0,4,1.0,1,0,N,236,252
63,School E,E,['Economics'],[2],[2],0,True,0,0,11,0.5,1,1,advanced,168,181
64,School S3,B,"['Computer Science', 'Maths', 'History', 'Physical Education']","[2, 1, 1, 2]","[4, 0, 5, 4]",0,True,1,0,12,0.5,0,2,advanced,3,17
65,School T6,C,['Physical Education'],[4],[5],0,True,0,0,8,0.5,2,0,N,43,56
66,School Q2,E,['History'],[4],[0],0,False,0,0,5,0.5,0,0,N,203,221
67,School Q7,D,['Science'],[1],[2],0,True,2,0,10,0.5,0,0,N,92,102
68,School S7,B,"['Foreign Language', 'Physical Education', 'Maths', 'English']","[2, 1, 1, 1]","[1, 0, 2, 3]",0,True,0,0,6,0.5,2,0,N,235,250
69,School J6,C,"['English', 'Foreign Language']","[3, 1]","[5, 0]",0,True,0,0,5,1.0,0,0,N,249,260
70,School P,A,"['Art', 'Science']","[2, 3]","[2, 1]",0,True,2,0,4,1.0,1,0,N,93,109
71,School S7,E,"['Science', 'Maths']","[3, 1]","[3, 2]",0,False,2,0,4,0.5,1,0,N,42,54
72,School Z,D,['Maths'],[2],[0],0,True,2,0,5,0.5,1,0,N,20,38
73,School Z3,E,"['Physical Education', 'English', 'Maths', 'History']","[3, 2, 1, 2]","[0, 4, 3, 2]",0,False,2,0,10,1.0,1,0,N,48,58
74,School U6,B,['Foreign Language'],[2],[0],0,True,0,0,5,1.0,1,0,N,227,239
75,School C2,D,"['History', 'Physical Education']","[4, 3]","[0, 2]",3,False,0,0,9,0.5,1,0,N,231,246
76,School M4,E,"['Physical Education', 'English']","[3, 1]","[5, 5]",1,False,1,0,5,1.0,1,0,N,84,101
77,School E,E,"['Physical Education', 'English']","[2, 3]","[3, 5]",0,True,0,0,11,0.5,0,1,advanced,86,96
78,School A3,A,"['Maths', 'History']","[1, 2]","[0, 4]",0,True,0,0,5,0.5,0,0,N,205,222
79,School B6,B,['Maths'],[3],[5],0,True,0,0,11,1.0,0,1,basic,267,282
80,School B4,C,['English'],[4],[1],0,False,0,0,5,0.5,1,0,N,163,177
81,School B1,A,['Physical Education'],[3],[2],0,False,0,0,10,1.0,1,0,N,282,297
82,School E,E,"['Economics', 'Physical Education']","[2, 2]","[3, 5]",1,True,2,0,11,4.0,1,1,basic,43,57
83,School E5,C,"['History', 'Physical Education', 'English', 'Maths']","[3, 2, 3, 3]","[4, 5, 2, 3]",0,True,0,0,10,0.5,0,0,N,213,228
84,School B7,C,['History'],[1],[2],3,True,1,0,11,0.5,1,1,N,266,283
85,School Y6,D,"['Literature', 'English', 'Physical Education']","[1, 1, 3]","[5, 3, 5]",0,True,1,0,9,2.0,2,0,N,12,27
86,School C1,D,['Computer Science'],[1],[2],1,False,1,0,12,0.5,0,2,advanced,99,109
87,School A5,D,['Maths'],[1],[5],1,True,0,0,8,0.5,1,0,N,206,223
88,School O7,E,"['Foreign Language', 'English']","[3, 3]","[3, 5]",0,True,0,0,5,1.0,2,0,N,226,242
89,School H2,A,['Maths'],[2],[3],0,False,1,0,6,1.0,2,0,N,199,208
90,School U6,C,"['Foreign Language', 'Maths']","[2, 3]","[3, 4]",0,True,2,0,5,0.5,0,0,N,277,293
91,School V6,A,['English'],[1],[2],0,True,2,0,6,1.0,3,0,N,180,197
92,School T2,E,"['Economics', 'History']","[2, 1]","[5, 2]",2,False,2,0,11,0.5,1,1,N,48,60
93,School J4,D,"['Physical Education', 'History']","[1, 1]","[4, 5]",0,True,1,0,8,0.5,0,0,N,112,124
94,School S4,D,['Physical Education'],[2],[3],1,True,1,0,9,1.0,1,0,N,169,180
95,School J5,E,"['Maths', 'English']","[4, 2]","[5, 3]",0,False,2,0,7,1.0,0,0,N,159,174
96,School Y4,C,"['English', 'Foreign Language']","[4, 2]","[3, 4]",0,True,1,0,6,1.0,1,0,N,277,286
97,School D3,A,"['Maths', 'History', 'Physical Education']","[3, 1, 2]","[3, 3, 3]",2,True,1,0,5,1.0,1,0,N,235,248
98,School K,E,"['Foreign Language', 'English']","[2, 4]","[5, 5]",0,True,1,0,7,0.5,1,0,N,13,29
99,School I6,E,"['English', 'Science', 'Maths', 'Art']","[3, 4, 1, 2]","[1, 3, 4, 1]",0,False,2,0,4,0.5,1,0,N,18,33
100,School T6,C,['English'],[1],[2],0,True,2,0,4,0.5,2,0,N,130,144
101,School S3,B,"['Physical Education', 'History', 'Maths', 'English']","[3, 2, 1, 2]","[3, 5, 5, 5]",1,True,2,0,12,0.5,3,2,advanced,5,15
102,School Y,D,['Economics'],[1],[1],0,True,1,0,11,0.5,1,1,N,165,175
103,School J1,A,"['Physical Education', 'Computer Science']","[1, 1]","[2, 2]",0,True,2,0,8,0.5,0,0,N,120,128
104,School U4,E,['Physical Education'],[3],[4],0,True,0,0,10,1.0,0,0,N,175,190
105,School I,E,['English'],[4],[0],0,False,2,0,10,0.5,0,0,N,243,256
106,School X6,B,"['Physical Education', 'History']","[1, 1]","[3, 5]",0,True,1,0,6,1.0,1,0,N,143,159
107,School W,D,"['English', 'Maths', 'Art']","[3, 2, 1]","[1, 4, 1]",0,True,0,0,4,1.0,1,0,N,226,238
108,School B7,B,"['Maths', 'Computer Science', 'Physical Education', 'History']","[1, 3, 2, 3]","[4, 0, 0, 0]",0,True,2,0,8,0.5,1,0,N,295,306
109,School T2,D,"['Physical Education', 'Maths', 'History', 'Foreign Language']","[1, 1, 2, 1]","[4, 3, 5, 2]",0,True,0,0,5,1.0,2,0,N,244,262
110,School J6,C,"['English', 'Physical Education', 'Foreign Language']","[1, 2, 2]","[5, 4, 4]",1,True,1,0,7,0.5,0,0,N,78,94
111,School S1,C,"['History', 'Physical Education', 'English']","[3, 3, 1]","[0, 5, 1]",0,True,2,0,7,1.0,1,0,N,237,252
112,School X3,B,['Physical Education'],[1],[5],2,True,1,0,7,1.0,0,0,N,22,38
113,School H3,D,"['Computer Science', 'History', 'Maths', 'English']","[1, 2, 1, 3]","[2, 0, 5, 0]",1,True,1,0,8,1.5,1,0,N,156,169
114,School Z5,A,['Maths'],[2],[1],1,True,1,0,9,0.5,1,0,N,71,84
115,School K7,E,"['English', 'Physical Education', 'Maths']","[2, 2, 2]","[2, 3, 3]",0,True,1,0,10,1.0,2,0,N,161,175
116,School P,A,"['Geography', 'Science']","[1, 2]","[5, 2]",0,True,0,0,4,0.5,1,0,N,137,148
117,School L5,D,"['English', 'Physical Education', 'History', 'Computer Science']","[1, 2, 1, 4]","[1, 5, 2, 2]",0,True,2,0,12,0.5,0,2,advanced,267,279
118,School T2,D,"['Maths', 'English']","[2, 1]","[2, 5]",2,True,0,0,5,2.0,1,0,N,4,21
119,School E1,A,"['Maths', 'Science', 'History', 'Physical Education']","[2, 2, 1, 1]","[0, 0, 5, 3]",0,False,0,0,10,3.0,0,0,N,234,252
120,School F1,D,['Maths'],[2],[1],0,True,2,0,9,1.0,2,0,N,210,225
121,School B2,D,['Physical Education'],[1],[3],0,True,1,0,9,0.5,1,0,N,171,183
122,School Z2,B,"['Art', 'English']","[2, 3]","[1, 1]",0,True,2,0,4,1.5,0,0,N,272,290
123,School N5,E,['Physical Education'],[1],[2],0,False,2,0,11,0.5,1,1,N,81,94
124,School P7,E,"['Physical Education', 'History']","[1, 1]","[5, 3]",1,False,1,0,11,2.0,2,1,advanced,211,227
125,School T2,E,['English'],[2],[3],0,True,1,0,12,0.5,1,2,advanced,89,103
126,School M1,D,"['Maths', 'English']","[2, 3]","[4, 3]",0,True,2,0,6,0.5,0,0,N,225,238
127,School S1,A,"['Physical Education', 'History', 'Maths', 'Foreign Language']","[2, 1, 1, 1]","[3, 5, 4, 5]",0,False,0,0,7,0.5,0,0,N,138,155
128,School Q2,B,['English'],[3],[0],0,False,2,0,6,0.5,0,0,N,233,248
129,School P5,E,"['Physical Education', 'Foreign Language', 'History']","[1, 3, 2]","[5, 2, 3]",0,False,1,0,5,0.5,0,0,N,101,118
130,School N7,D,"['Maths', 'History', 'Foreign Language']","[3, 1, 4]","[1, 1, 4]",0,False,1,0,5,0.5,1,0,N,94,108
131,School B7,E,['Geography'],[2],[5],0,True,2,0,4,0.5,1,0,N,197,211
132,School I1,A,['History'],[3],[0],0,False,1,0,12,0.5,0,2,advanced,58,73
133,School A5,B,"['Physical Education', 'Maths']","[4, 2]","[4, 1]",0,True,2,0,6,0.5,0,0,N,142,158
134,School C2,B,['Maths'],[1],[1],1,True,1,0,12,0.5,3,2,advanced,15,31
135,School E3,C,"['Literature', 'History']","[4, 3]","[1, 1]",1,True,0,0,9,0.5,0,0,N,266,281
136,School T2,E,"['Maths', 'Computer Science']","[3, 1]","[3, 4]",0,True,1,0,8,0.5,1,0,N,46,59
137,School X6,B,"['English', 'Foreign Language']","[2, 2]","[2, 1]",0,True,1,0,6,0.5,1,0,N,31,45
138,School O,D,"['English', 'Physical Education']","[1, 2]","[4, 4]",1,False,0,0,5,0.5,2,0,N,99,112
139,School Q2,C,['Maths'],[1],[3],1,True,2,0,7,1.0,1,0,N,101,120
140,School P,A,"['Geography', 'Art']","[2, 4]","[1, 2]",1,True,0,0,4,0.5,0,0,N,88,100
141,School P3,E,"['Physical Education', 'English']","[1, 3]","[0, 3]",0,True,1,0,9,1.0,0,0,N,34,52
142,School N4,D,"['Maths', 'Physical Education']","[4, 3]","[4, 2]",1,False,0,0,6,1.5,0,0,N,168,182
143,School H6,B,"['History', 'English', 'Computer Science']","[2, 3, 2]","[4, 4, 0]",0,False,2,0,12,0.5,2,2,advanced,196,210
144,School P5,E,"['History', 'English']","[2, 1]","[2, 1]",0,False,2,0,11,2.0,0,1,N,48,62
145,School D,E,['Physical Education'],[2],[4],0,True,0,0,8,1.0,0,0,N,251,266
146,School D3,E,"['Computer Science', 'English']","[1, 2]","[3, 0]",1,True,2,0,8,0.5,0,0,N,298,310
147,School P3,B,"['History', 'Maths']","[3, 2]","[2, 2]",1,True,1,0,7,0.5,0,0,N,269,282
148,School F1,D,['Economics'],[3],[1],0,True,0,0,11,1.0,0,1,basic,290,304
149,School A1,E,"['Foreign Language', 'English', 'Physical Education']","[2, 2, 4]","[2, 1, 5]",0,True,0,0,7,0.5,1,0,N,119,132
150,School C2,A,['Computer Science'],[3],[4],0,True,0,0,8,0.5,0,0,N,188,201
151,School I3,C,"['History', 'English']","[3, 2]","[2, 4]",0,True,0,0,5,0.5,1,0,N,103,118
152,School F7,E,"['Maths', 'Foreign Language', 'English', 'Physical Education']","[1, 4, 1, 2]","[5, 4, 0, 0]",0,True,0,0,7,0.5,0,0,N,166,180
153,School J1,A,['History'],[2],[5],0,False,2,0,8,0.5,1,0,N,237,252
154,School S3,A,['History'],[4],[4],1,False,2,0,9,0.5,3,0,N,201,218
155,School D3,B,['Computer Science'],[2],[0],0,True,0,0,8,1.5,1,0,N,286,295
156,School N3,B,['English'],[2],[4],2,False,1,0,6,0.5,3,0,N,124,143
157,School Z4,C,['English'],[1],[0],1,True,2,0,12,0.5,1,2,advanced,213,227
158,School S6,E,['Maths'],[2],[1],0,False,0,0,9,1.0,0,0,N,240,253
159,School C6,C,"['Economics', 'Physical Education']","[2, 1]","[4, 0]",2,True,2,0,11,0.5,1,1,N,228,243
160,School P3,E,"['Literature', 'History', 'English']","[2, 1, 3]","[2, 0, 2]",1,True,0,0,9,1.0,2,0,N,43,54
161,School W3,A,['Physical Education'],[2],[5],2,True,1,0,7,0.5,1,0,N,81,94
162,School A6,B,['Maths'],[3],[2],0,False,0,0,10,0.5,0,0,N,25,39
163,School Q6,A,['Physical Education'],[1],[2],0,False,0,0,7,0.5,1,0,N,149,163
164,School I7,A,['English'],[3],[2],2,True,0,0,10,0.5,1,0,N,111,126
165,School J5,C,['History'],[3],[5],0,False,2,0,8,2.0,2,0,N,69,83
166,School D6,E,"['Maths', 'English']","[3, 2]","[3, 4]",0,False,2,0,4,1.0,0,0,N,28,44
167,School S3,B,['Computer Science'],[1],[4],0,True,0,0,12,0.5,1,2,advanced,238,250
168,School P3,E,['English'],[4],[3],0,True,0,0,9,1.0,2,0,N,262,273
169,School X6,B,['Maths'],[4],[1],0,True,1,0,6,0.5,0,0,N,149,161
170,School X1,D,"['Maths', 'History', 'Foreign Language', 'English']","[2, 3, 3, 1]","[1, 4, 5, 3]",2,False,0,0,7,2.0,0,0,N,294,309
171,School M5,B,"['History', 'Maths']","[1, 2]","[2, 3]",0,False,2,0,7,1.0,1,0,N,295,308
172,School N6,C,"['Maths', 'History']","[1, 1]","[4, 4]",1,True,0,0,9,0.5,0,0,N,276,292
173,School T1,C,"['Computer Science', 'English', 'Maths']","[1, 3, 3]","[1, 4, 1]",1,True,0,0,12,3.0,1,2,advanced,196,212
174,School L6,C,['Maths'],[3],[4],0,True,1,0,4,1.0,0,0,N,175,190
175,School Q,A,"['English', 'Maths']","[1, 2]","[5, 0]",0,False,0,0,11,1.0,0,1,N,156,167
176,School E,E,['Maths'],[2],[3],0,True,0,0,11,1.0,3,1,basic,3,19
