Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,1,0,1.0,1.0,7.0,11.0,1.0,0.0057430267333984375
7,8,4,4,0,5.0,5.0,7.0,41.0,3.0,0.020906925201416016
14,14,8,4,0,6.0,6.0,23.0,41.0,4.0,0.11833405494689941
21,20,11,7,0,10.0,10.0,55.0,82.0,6.0,0.26882195472717285
28,20,12,4,0,9.0,9.0,26.5,43.0,4.0,0.41419076919555664
35,18,14,6,1,11.0,12.2,33.5,99.0,7.0,0.3553488254547119
42,24,18,3,0,5.0,5.0,6.0,34.0,2.0,0.41649413108825684
49,19,16,9,0,14.0,14.0,30.0,111.0,8.0,0.18643498420715332
56,19,15,8,0,15.0,15.0,28.5,75.0,7.0,0.21850085258483887
63,20,16,1,1,6.0,7.199999999999999,20.5,35.0,3.0,0.3937060832977295
70,23,14,7,0,13.0,13.0,37.5,79.0,7.0,0.26152801513671875
77,21,15,3,0,5.0,5.0,38.5,34.0,3.0,0.2940819263458252
84,19,16,11,0,19.0,19.0,94.5,112.0,9.0,0.2440168857574463
91,20,15,5,0,13.0,13.0,15.0,36.0,4.0,0.4803040027618408
98,17,16,5,0,7.0,7.0,18.0,60.0,5.0,0.49465227127075195
105,19,16,2,0,2.0,2.0,5.0,24.0,2.0,0.5826072692871094
112,16,15,11,1,19.0,19.8,46.5,149.0,10.0,0.28931188583374023
119,21,15,3,0,7.0,7.0,12.0,32.0,3.0,0.3896598815917969
126,19,16,6,0,12.0,12.0,25.5,70.0,6.0,0.4252960681915283
133,25,15,5,2,17.0,20.4,33.5,101.0,8.0,0.8550410270690918
140,25,18,1,1,4.0,4.1,7.5,30.0,3.0,0.9321677684783936
147,18,19,4,0,9.0,9.0,13.0,45.0,4.0,0.5459859371185303
154,19,14,7,1,18.0,18.8,42.0,104.0,8.0,0.4138932228088379
161,22,15,5,2,13.0,15.3,41.0,103.0,7.0,0.6919839382171631
168,21,16,8,0,11.0,11.0,36.5,95.0,8.0,0.4780771732330322
175,20,15,4,0,5.0,5.0,21.0,49.0,4.0,0.4129509925842285
182,20,16,6,0,12.0,12.0,25.0,64.0,6.0,0.273237943649292
189,23,16,4,1,8.0,10.2,38.5,77.0,6.0,0.5294280052185059
196,22,13,9,0,15.0,15.0,34.0,83.0,7.0,0.4576568603515625
203,17,14,5,0,10.0,10.0,17.5,51.0,3.0,0.2793428897857666
210,16,15,5,1,9.0,11.2,16.0,70.0,6.0,0.3337290287017822
217,15,16,2,0,3.0,3.0,4.5,25.0,2.0,0.3747437000274658
224,11,17,4,0,5.0,5.0,14.5,47.0,4.0,0.2038559913635254
231,17,15,8,1,19.0,20.2,57.5,114.0,8.0,0.37055206298828125
238,24,15,6,0,13.0,13.0,49.0,62.0,4.0,0.4394409656524658
245,27,16,5,0,9.0,9.0,26.0,51.0,4.0,0.4749150276184082
252,20,18,12,0,26.0,26.0,46.0,125.0,11.0,0.3392608165740967
259,27,17,5,1,11.0,11.1,51.0,82.0,6.0,0.6649999618530273
266,26,16,6,0,11.0,11.0,20.0,74.0,6.0,0.7759490013122559
273,21,18,3,2,9.0,9.899999999999999,33.5,74.0,6.0,0.6577091217041016
280,21,18,8,0,17.0,17.0,29.5,84.0,7.0,0.47174811363220215
287,16,16,3,0,8.0,8.0,28.5,33.0,3.0,0.2739393711090088
294,21,16,11,0,20.0,20.0,112.0,127.0,8.0,0.23054218292236328
