Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0035490989685058594
2,6,2,1,0,2.0,2.0,4.0,8.0,1.0,0.00601506233215332
4,13,3,4,1,9.0,9.8,67.0,67.0,4.0,0.035830020904541016
6,13,4,2,0,5.0,5.0,21.5,22.0,2.0,0.030611038208007812
8,14,5,1,0,3.0,3.0,7.5,9.0,1.0,0.07530784606933594
10,18,6,0,0,0.0,0.0,0.0,0.0,0.0,0.14737987518310547
12,20,7,1,0,1.0,1.0,3.5,11.0,1.0,0.17031502723693848
14,20,8,2,0,5.0,5.0,5.0,20.0,2.0,0.18664813041687012
16,19,9,0,0,0.0,0.0,0.0,0.0,0.0,0.17434310913085938
18,20,10,3,0,3.0,3.0,7.0,27.0,3.0,0.2524092197418213
20,22,10,2,1,5.0,5.8,17.5,42.0,4.0,0.40230393409729004
22,23,11,1,0,1.0,1.0,2.0,10.0,1.0,0.4444160461425781
24,18,12,0,0,0.0,0.0,0.0,0.0,0.0,0.31441617012023926
26,18,13,4,0,9.0,9.0,12.0,44.0,4.0,0.42181396484375
28,18,14,2,0,2.0,2.0,15.0,26.0,2.0,0.3392958641052246
30,18,14,1,0,1.0,1.0,5.0,12.0,1.0,0.302623987197876
32,21,15,6,0,13.0,13.0,14.5,58.0,5.0,0.40608692169189453
34,25,16,4,0,6.0,6.0,31.0,43.0,4.0,0.5226380825042725
36,24,16,0,0,0.0,0.0,0.0,0.0,0.0,0.5605649948120117
38,24,17,1,0,1.0,1.0,3.5,10.0,1.0,0.628474235534668
40,24,17,2,0,4.0,4.0,7.0,17.0,1.0,0.5034878253936768
42,27,18,5,0,8.0,8.0,42.5,59.0,5.0,0.6798217296600342
44,26,19,1,1,3.0,3.0999999999999996,19.0,37.0,3.0,0.6740210056304932
46,26,19,3,0,7.0,7.0,6.5,34.0,3.0,0.6941399574279785
48,26,19,1,0,1.0,1.0,7.5,12.0,1.0,0.8198802471160889
50,23,19,1,0,1.0,1.0,10.5,12.0,1.0,0.6475479602813721
52,21,20,3,0,7.0,7.0,14.5,34.0,3.0,0.5672218799591064
54,23,21,1,0,1.0,1.0,1.5,13.0,1.0,0.8138272762298584
56,20,21,1,0,3.0,3.0,1.0,12.0,1.0,0.5886430740356445
58,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.45543670654296875
60,20,19,6,0,7.0,7.0,27.0,77.0,6.0,0.4899740219116211
62,19,17,2,0,6.0,6.0,6.0,19.0,2.0,0.5830562114715576
64,20,17,0,0,0.0,0.0,0.0,0.0,0.0,0.5125119686126709
66,20,18,1,0,3.0,3.0,8.5,12.0,1.0,0.5076837539672852
68,21,19,1,0,1.0,1.0,5.5,13.0,1.0,0.5185258388519287
70,22,18,0,0,0.0,0.0,0.0,0.0,0.0,0.4479670524597168
