Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School H6,A,"['English', 'Physical Education']","[2, 1]","[0, 4]",0,True,1,0,10,0.5,2,0,N,52,67
1,School Z4,E,"['History', 'Physical Education', 'Foreign Language', 'English']","[3, 1, 2, 3]","[4, 4, 3, 2]",0,True,2,0,6,0.5,0,0,N,113,127
2,School F2,E,"['Physical Education', 'History', 'English']","[2, 2, 3]","[5, 0, 2]",0,True,0,0,8,1.5,0,0,N,173,188
3,School T1,B,['Foreign Language'],[2],[0],0,True,2,0,5,1.0,0,0,N,105,117
4,School A,D,['Foreign Language'],[2],[1],0,False,1,0,6,1.5,0,0,N,106,121
5,School Q3,B,"['Maths', 'Physical Education']","[4, 2]","[0, 3]",0,True,1,0,8,0.5,0,0,N,223,235
6,School Q3,B,"['Maths', 'Physical Education', 'History']","[1, 2, 4]","[3, 3, 1]",0,True,1,0,8,2.0,1,0,N,110,123
7,School I,C,['History'],[3],[4],2,True,0,0,11,0.5,2,1,N,119,132
8,School C3,A,['Science'],[1],[3],0,False,1,0,4,1.5,1,0,N,161,173
9,School I4,B,['Geography'],[1],[4],0,True,1,0,4,1.0,0,0,N,89,103
10,School H4,D,"['English', 'Maths']","[1, 1]","[0, 0]",1,True,2,0,6,0.5,3,0,N,298,315
11,School N6,C,"['History', 'English']","[2, 1]","[0, 5]",1,False,1,0,7,1.5,1,0,N,77,87
12,School P2,C,['Computer Science'],[1],[5],0,True,2,0,12,1.0,2,2,advanced,274,285
13,School J1,D,"['Maths', 'History']","[1, 2]","[2, 4]",0,False,1,0,9,3.0,2,0,N,212,225
14,School O3,E,"['Foreign Language', 'Maths', 'History', 'Physical Education']","[3, 2, 1, 1]","[3, 0, 4, 4]",1,False,2,0,6,0.5,0,0,N,218,232
15,School W,C,['Maths'],[3],[0],3,False,2,0,8,0.5,2,0,N,262,275
16,School E2,D,"['Physical Education', 'History', 'Foreign Language']","[2, 1, 2]","[3, 1, 3]",0,True,1,0,5,4.0,0,0,N,239,251
17,School U,A,"['Maths', 'Physical Education', 'History', 'English']","[3, 4, 1, 4]","[0, 0, 4, 1]",0,False,1,0,10,0.5,2,0,N,132,146
18,School G3,B,"['Maths', 'English', 'Physical Education', 'Literature']","[2, 3, 1, 3]","[2, 2, 0, 0]",0,True,0,0,9,1.5,0,0,N,276,295
19,School Z1,B,"['Maths', 'Literature', 'Physical Education']","[2, 4, 2]","[2, 2, 2]",0,False,0,0,9,1.0,1,0,N,270,285
20,School X4,D,"['Maths', 'English', 'Foreign Language', 'History']","[1, 3, 1, 3]","[0, 3, 3, 1]",2,True,0,0,5,0.5,1,0,N,268,285
21,School H6,A,"['English', 'Physical Education']","[2, 2]","[4, 5]",1,True,0,0,10,0.5,0,0,N,133,148
22,School H6,A,"['History', 'Physical Education']","[2, 1]","[5, 4]",2,True,0,0,10,1.0,3,0,N,8,23
23,School W5,C,"['Foreign Language', 'History', 'Physical Education']","[2, 3, 2]","[2, 1, 0]",0,False,1,0,6,3.0,2,0,N,35,47
24,School E2,A,['Physical Education'],[3],[0],0,False,2,0,6,0.5,0,0,N,263,276
25,School Z,A,['Computer Science'],[1],[3],0,False,2,0,8,0.5,0,0,N,299,312
26,School K3,E,"['Maths', 'Computer Science']","[2, 2]","[0, 3]",0,True,1,0,12,1.0,0,2,advanced,101,113
27,School I7,D,"['Maths', 'English', 'Economics']","[3, 2, 2]","[5, 2, 1]",0,True,2,0,11,0.5,0,1,advanced,11,23
28,School Q2,B,['Geography'],[3],[3],0,True,2,0,4,0.5,1,0,N,199,213
29,School S3,B,"['Maths', 'English']","[3, 1]","[3, 5]",1,True,2,0,5,1.0,0,0,N,83,97
30,School N5,E,['English'],[1],[2],0,True,0,0,6,1.5,3,0,N,50,64
31,School M7,C,['Maths'],[2],[0],1,False,0,0,6,0.5,0,0,N,101,113
32,School V6,D,"['Computer Science', 'History', 'Physical Education']","[1, 3, 1]","[5, 3, 1]",1,False,1,0,12,0.5,2,2,advanced,299,311
33,School T,D,['Physical Education'],[3],[0],0,False,1,0,11,0.5,1,1,advanced,175,187
34,School C4,E,['Physical Education'],[3],[5],0,False,1,0,12,0.5,0,2,advanced,293,310
35,School N1,B,['Physical Education'],[2],[2],0,False,1,0,7,1.0,2,0,N,12,25
36,School E2,D,['Physical Education'],[1],[2],1,True,1,0,5,1.5,0,0,N,78,92
37,School V5,A,"['Economics', 'Maths']","[4, 2]","[0, 3]",0,False,2,0,11,1.5,2,1,N,9,23
38,School I4,D,['English'],[1],[0],0,True,0,0,7,1.0,0,0,N,214,226
39,School G3,B,"['English', 'Literature']","[2, 3]","[4, 1]",0,True,1,0,9,0.5,2,0,N,73,88
40,School S4,B,"['English', 'History']","[1, 2]","[5, 3]",3,False,1,0,12,0.5,0,2,advanced,278,288
41,School H6,B,"['History', 'Computer Science']","[1, 2]","[4, 1]",2,False,2,0,8,0.5,0,0,N,110,125
42,School L5,C,['History'],[2],[3],0,True,0,0,12,1.5,0,2,advanced,132,144
43,School A4,C,['Maths'],[1],[3],0,False,2,0,9,0.5,1,0,N,244,257
44,School B1,B,"['Maths', 'English']","[3, 2]","[0, 2]",0,True,2,0,7,0.5,0,0,N,36,49
45,School V,A,['History'],[2],[0],1,False,1,0,10,0.5,1,0,N,58,71
46,School C4,D,"['Maths', 'English']","[1, 1]","[5, 2]",0,True,0,0,4,0.5,0,0,N,159,173
47,School K,A,"['English', 'Physical Education']","[2, 1]","[2, 2]",0,True,0,0,5,1.5,0,0,N,74,88
48,School Q4,A,"['Physical Education', 'Economics', 'Maths', 'English']","[2, 1, 1, 2]","[5, 1, 0, 0]",0,False,2,0,11,1.0,1,1,basic,79,93
49,School Q2,D,"['Foreign Language', 'English']","[2, 2]","[2, 1]",1,False,0,0,6,0.5,2,0,N,83,96
50,School N7,D,['Maths'],[2],[4],0,True,1,0,5,0.5,3,0,N,280,298
51,School N3,C,['English'],[2],[3],0,True,2,0,11,1.0,1,1,basic,203,218
52,School B7,C,"['Foreign Language', 'History']","[2, 1]","[4, 0]",0,True,2,0,6,1.0,1,0,N,46,58
53,School C2,E,['Science'],[3],[3],1,True,2,0,4,1.0,1,0,N,168,184
54,School D,A,"['Foreign Language', 'Physical Education', 'English']","[2, 2, 1]","[3, 0, 1]",1,False,1,0,6,0.5,2,0,N,292,303
55,School T4,A,['Economics'],[2],[2],2,False,2,0,11,1.0,2,1,N,267,282
56,School B5,D,['Maths'],[1],[4],0,False,1,0,8,1.0,0,0,N,100,114
57,School Q2,A,['History'],[2],[4],0,False,1,0,10,1.0,2,0,N,148,166
58,School A4,B,['Maths'],[3],[2],1,False,1,0,10,0.5,0,0,N,96,113
59,School Y3,A,['Physical Education'],[3],[2],0,False,1,0,8,1.0,0,0,N,45,58
60,School L4,A,"['Science', 'History']","[3, 4]","[0, 0]",1,True,0,0,10,2.0,1,0,N,250,263
61,School H7,A,"['English', 'Maths']","[3, 2]","[2, 0]",0,False,2,0,10,2.0,0,0,N,290,303
62,School G,E,['English'],[3],[2],2,False,1,0,10,0.5,1,0,N,221,235
63,School W6,A,['Physical Education'],[1],[0],1,False,1,0,6,0.5,0,0,N,4,18
64,School P,C,['English'],[2],[1],0,True,1,0,10,0.5,3,0,N,239,253
65,School F2,D,['History'],[2],[5],0,True,1,0,9,0.5,0,0,N,1,15
66,School C3,A,"['Foreign Language', 'History']","[1, 3]","[4, 2]",0,False,2,0,5,3.0,1,0,N,141,155
67,School K3,E,['Maths'],[3],[0],0,True,2,0,12,1.0,0,2,advanced,77,94
68,School M2,D,"['History', 'Maths', 'Physical Education']","[4, 2, 2]","[0, 5, 5]",0,True,2,0,6,1.0,0,0,N,116,131
69,School N7,D,['Maths'],[3],[3],0,True,1,0,5,0.5,0,0,N,212,226
70,School G1,B,"['Physical Education', 'Foreign Language', 'History', 'Maths']","[3, 1, 1, 2]","[0, 1, 0, 2]",0,False,0,0,6,0.5,3,0,N,255,271
71,School O2,B,"['Maths', 'Physical Education']","[2, 2]","[0, 5]",0,False,0,0,11,1.0,1,1,N,24,41
72,School H3,E,['English'],[2],[5],0,True,2,0,7,0.5,2,0,N,163,175
73,School J1,B,['Geography'],[1],[4],0,True,2,0,4,2.0,1,0,N,149,164
74,School T6,A,"['Art', 'Maths', 'Science']","[1, 1, 1]","[0, 3, 3]",2,True,0,0,4,0.5,1,0,N,227,242
75,School J,B,"['History', 'Foreign Language']","[2, 4]","[5, 1]",2,False,0,0,5,0.5,0,0,N,262,275
76,School U2,D,"['English', 'Maths', 'Computer Science']","[1, 2, 2]","[2, 3, 2]",2,False,0,0,12,1.0,3,2,advanced,96,108
77,School X3,D,"['Maths', 'Science', 'Physical Education']","[3, 4, 1]","[5, 2, 4]",3,True,1,0,10,0.5,0,0,N,24,39
78,School I,C,"['Physical Education', 'English', 'Maths']","[1, 3, 1]","[1, 3, 0]",1,False,1,0,12,0.5,0,2,advanced,88,99
79,School W1,E,['History'],[3],[3],2,True,0,0,7,0.5,0,0,N,202,218
80,School T6,A,"['English', 'Maths', 'Art']","[2, 3, 1]","[3, 5, 0]",1,True,1,0,4,0.5,0,0,N,211,227
81,School S7,D,"['Economics', 'Physical Education', 'Maths']","[2, 1, 1]","[4, 4, 1]",0,False,1,0,11,0.5,0,1,advanced,23,36
82,School E2,D,['Physical Education'],[3],[4],0,True,0,0,5,1.0,0,0,N,244,257
83,School V2,A,['Art'],[2],[5],0,False,0,0,4,0.5,1,0,N,95,107
84,School C7,A,['History'],[3],[4],0,True,1,0,12,0.5,2,2,advanced,137,151
85,School C2,E,"['Foreign Language', 'Physical Education']","[2, 3]","[0, 3]",0,False,0,0,7,1.5,1,0,N,100,114
86,School H4,D,"['Physical Education', 'History', 'Foreign Language', 'Maths']","[1, 2, 2, 1]","[2, 1, 0, 0]",0,True,0,0,6,0.5,1,0,N,100,117
87,School A3,C,['History'],[4],[1],0,True,0,0,12,0.5,1,2,advanced,49,66
88,School B7,C,['History'],[1],[1],2,True,2,0,6,1.0,0,0,N,116,129
89,School K3,E,['Maths'],[2],[1],0,True,2,0,12,0.5,0,2,advanced,206,221
90,School N6,E,['English'],[2],[5],0,False,0,0,6,1.0,2,0,N,99,113
91,School X2,E,['Physical Education'],[1],[0],1,False,2,0,9,0.5,3,0,N,215,228
92,School J6,C,['Physical Education'],[1],[0],0,True,1,0,7,1.0,1,0,N,248,263
93,School L6,D,['Geography'],[2],[2],0,True,0,0,4,0.5,1,0,N,37,50
94,School A2,C,"['English', 'Maths', 'Foreign Language']","[2, 1, 2]","[1, 3, 3]",0,True,1,0,5,1.5,0,0,N,262,277
95,School Y3,B,"['Physical Education', 'History']","[1, 2]","[3, 2]",2,True,0,0,6,0.5,0,0,N,124,139
96,School B7,E,"['Maths', 'Computer Science', 'History']","[1, 1, 2]","[1, 1, 2]",0,False,1,0,12,1.5,0,2,advanced,284,300
97,School W4,E,"['English', 'Literature']","[2, 4]","[3, 4]",1,False,2,0,9,1.0,2,0,N,195,208
98,School R,A,['Maths'],[1],[4],0,True,1,0,7,1.0,0,0,N,245,259
99,School M5,A,['English'],[2],[3],1,True,2,0,12,1.0,3,2,advanced,23,37
100,School D7,C,['Physical Education'],[4],[0],2,True,2,0,7,0.5,0,0,N,224,240
