Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
2,2,2,2,0,4.0,4.0,6.0,22.0,2.0,0.007437944412231445
4,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.00900888442993164
6,4,4,4,0,8.0,8.0,16.0,45.0,3.0,0.02173018455505371
8,6,5,0,0,0.0,0.0,0.0,0.0,0.0,0.023123979568481445
10,8,6,1,0,2.0,2.0,2.5,13.0,1.0,0.03766298294067383
12,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.04578709602355957
14,10,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0488741397857666
16,11,9,2,0,4.0,4.0,2.5,21.0,2.0,0.06373095512390137
18,13,10,3,0,7.0,7.0,7.5,29.0,3.0,0.0980842113494873
20,17,11,3,0,4.0,4.0,9.0,39.0,3.0,0.17160987854003906
22,18,12,2,0,3.0,3.0,14.0,24.0,2.0,0.1985621452331543
24,21,13,4,0,8.0,8.0,7.0,47.0,4.0,0.2517392635345459
26,21,14,2,0,6.0,6.0,23.0,16.0,2.0,0.20034098625183105
28,21,15,2,0,6.0,6.0,23.0,22.0,1.0,0.24135994911193848
30,21,16,3,0,5.0,5.0,6.0,29.0,2.0,0.24275493621826172
32,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.2773599624633789
34,24,17,1,0,3.0,3.0,5.0,13.0,1.0,0.309237003326416
36,22,17,2,0,5.0,5.0,2.0,21.0,1.0,0.23317599296569824
38,20,17,1,0,1.0,1.0,2.0,12.0,1.0,0.28632497787475586
40,20,17,2,1,6.0,6.1,21.0,39.0,4.0,0.2761712074279785
42,17,17,0,0,0.0,0.0,0.0,0.0,0.0,0.19814229011535645
44,18,18,1,0,3.0,3.0,0.5,13.0,1.0,0.22604799270629883
46,19,18,3,0,6.0,6.0,28.5,25.0,1.0,0.26299309730529785
48,20,18,0,0,0.0,0.0,0.0,0.0,0.0,0.24560213088989258
50,19,18,1,0,1.0,1.0,3.5,10.0,1.0,0.21673798561096191
52,19,19,1,1,5.0,5.1,12.0,35.0,3.0,0.29472994804382324
54,16,19,0,0,0.0,0.0,0.0,0.0,0.0,0.22035002708435059
56,16,19,1,0,3.0,3.0,9.5,12.0,1.0,0.18629789352416992
58,14,15,0,0,0.0,0.0,0.0,0.0,0.0,0.13933897018432617
60,14,16,3,0,5.0,5.0,13.5,29.0,3.0,0.15076994895935059
62,16,17,1,0,1.0,1.0,3.5,11.0,1.0,0.20306396484375
64,16,18,2,0,4.0,4.0,11.5,21.0,2.0,0.2317640781402588
66,18,17,2,0,3.0,3.0,12.5,22.0,2.0,0.3033108711242676
68,18,17,2,0,3.0,3.0,7.5,21.0,2.0,0.27889299392700195
70,18,17,3,0,7.0,7.0,21.5,33.0,3.0,0.3068270683288574
72,16,16,0,0,0.0,0.0,0.0,0.0,0.0,0.2419428825378418
74,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.2928810119628906
76,16,17,4,0,10.0,10.0,9.5,39.0,4.0,0.3611288070678711
78,16,17,3,0,6.0,6.0,25.5,39.0,3.0,0.44731807708740234
80,18,17,0,0,0.0,0.0,0.0,0.0,0.0,0.41199684143066406
82,19,18,2,0,5.0,5.0,5.0,24.0,1.0,0.5556440353393555
84,19,19,2,0,4.0,4.0,6.0,23.0,2.0,0.506127119064331
86,18,19,1,0,1.0,1.0,3.5,13.0,1.0,0.5136020183563232
88,19,17,1,1,3.0,3.8,8.0,31.0,3.0,0.554142951965332
90,16,18,2,0,4.0,4.0,20.5,24.0,2.0,0.4789879322052002
92,17,19,2,1,8.0,8.8,12.0,45.0,4.0,0.4890780448913574
94,18,19,3,0,4.0,4.0,20.0,23.0,2.0,0.6357471942901611
96,17,19,1,0,1.0,1.0,1.5,10.0,1.0,0.48424792289733887
98,16,19,2,0,4.0,4.0,1.0,15.0,1.0,0.37592506408691406
100,16,17,1,0,2.0,2.0,3.5,12.0,1.0,0.28812193870544434
102,18,17,1,0,2.0,2.0,11.5,9.0,1.0,0.37026405334472656
104,19,15,3,0,6.0,6.0,11.5,32.0,3.0,0.35294675827026367
106,21,16,2,0,3.0,3.0,34.5,24.0,2.0,0.4731180667877197
108,23,17,5,0,12.0,12.0,32.5,61.0,5.0,0.4848949909210205
110,22,18,2,0,5.0,5.0,16.0,15.0,2.0,0.4127790927886963
112,20,18,2,0,3.0,3.0,6.0,26.0,2.0,0.36812496185302734
114,24,18,4,0,10.0,10.0,42.0,36.0,4.0,0.5723161697387695
116,23,18,0,0,0.0,0.0,0.0,0.0,0.0,0.5665011405944824
118,25,17,2,0,4.0,4.0,10.5,20.0,2.0,0.6438419818878174
