Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,2,1,2,0,5.0,5.0,4.0,15.0,1.0,0.007483005523681641
7,6,4,3,0,5.0,5.0,25.0,31.0,3.0,0.023824214935302734
14,9,8,9,0,15.0,15.0,52.5,85.0,6.0,0.04759383201599121
21,17,11,1,0,1.0,1.0,3.5,9.0,1.0,0.18594002723693848
28,14,15,7,0,16.0,16.0,23.5,83.0,6.0,0.1441187858581543
35,25,15,9,0,15.0,15.0,28.0,101.0,9.0,0.5352358818054199
42,28,14,8,0,16.0,16.0,24.5,80.0,7.0,0.5794088840484619
49,23,16,5,1,12.0,12.8,41.0,72.0,5.0,0.32796168327331543
56,20,18,9,0,18.0,18.0,20.5,97.0,8.0,0.28642821311950684
63,24,19,5,0,11.0,11.0,25.0,56.0,5.0,0.5870192050933838
70,23,19,12,0,26.0,26.0,49.5,128.0,11.0,0.6999928951263428
77,25,17,4,0,6.0,6.0,65.5,42.0,4.0,0.8713600635528564
84,18,18,5,0,8.0,8.0,27.5,54.0,5.0,0.3801898956298828
91,15,16,10,0,21.0,21.0,35.5,97.0,8.0,0.258087158203125
98,24,16,9,0,16.0,16.0,36.0,95.0,7.0,0.8157789707183838
105,23,15,6,0,10.0,10.0,19.5,56.0,6.0,0.6664369106292725
112,16,16,3,0,7.0,7.0,9.0,35.0,3.0,0.24968791007995605
119,11,17,4,0,5.0,5.0,15.0,43.0,4.0,0.18895697593688965
126,12,16,5,0,6.0,6.0,17.5,48.0,5.0,0.13338494300842285
133,16,13,10,0,16.0,16.0,38.0,103.0,8.0,0.17142128944396973
140,27,15,5,0,9.0,9.0,22.5,58.0,5.0,0.7001500129699707
147,25,15,3,1,9.0,10.5,32.0,59.0,5.0,0.5841209888458252
154,27,16,7,1,16.0,16.8,37.5,94.0,9.0,0.7540161609649658
161,24,18,9,0,16.0,16.0,24.5,88.0,9.0,0.7462220191955566
168,23,20,8,0,14.0,14.0,30.0,78.0,5.0,0.7595388889312744
175,22,20,4,0,8.0,8.0,22.5,44.0,4.0,0.6785480976104736
182,18,17,6,0,13.0,13.0,27.0,60.0,5.0,0.4443690776824951
189,15,20,8,0,11.0,11.0,24.5,89.0,6.0,0.3196139335632324
196,21,17,11,1,24.0,24.8,70.0,143.0,10.0,0.41016387939453125
203,21,17,4,0,6.0,6.0,12.5,46.0,3.0,0.3916499614715576
210,25,16,7,0,11.0,11.0,23.0,82.0,7.0,0.33948397636413574
217,21,14,9,0,12.0,12.0,50.0,93.0,8.0,0.23840880393981934
224,21,18,5,0,11.0,11.0,13.0,62.0,5.0,0.22176527976989746
231,19,16,4,0,10.0,10.0,18.0,42.0,4.0,0.3502321243286133
238,20,15,4,0,7.0,7.0,11.5,46.0,4.0,0.3332338333129883
245,24,12,5,1,10.0,10.1,29.0,80.0,6.0,0.40352511405944824
252,20,14,6,0,11.0,11.0,20.0,75.0,5.0,0.2956368923187256
259,23,14,5,2,16.0,17.6,44.5,100.0,8.0,0.37442684173583984
266,25,15,5,0,9.0,9.0,56.5,60.0,4.0,0.4489419460296631
273,24,17,4,1,12.0,13.5,18.5,70.0,5.0,0.8544249534606934
280,19,17,7,0,12.0,12.0,28.0,69.0,6.0,0.43833303451538086
287,21,18,6,0,9.0,9.0,11.5,67.0,5.0,0.46808886528015137
294,16,15,9,0,17.0,17.0,36.5,89.0,6.0,0.09726190567016602
