Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM,Registration Date,Leaving Date
0,"['Chemistry', 'Foreign Language', 'Literature']","[2, 5, 2]",1,True,2,0,N,1,N,0,1,0.0,246,265
1,['Geography'],[5],3,False,2,0,N,0,M,1,0,3.0,230,250
2,['History'],[4],0,True,1,0,2,0,N,0,1,0.0,56,76
3,['Foreign Language'],[2],0,True,4,0,N,3,N,0,1,0.0,288,303
4,"['Literature', 'Music']","[5, 5]",1,True,1,1,N,0,N,0,1,0.0,6,22
5,['History'],[4],3,True,1,0,1,3,N,0,1,0.0,260,279
6,"['Computer Science', 'English']","[5, 3]",3,True,9,0,N,1,N,0,1,0.0,126,141
7,"['Foreign Language', 'Maths']","[4, 4]",0,True,3,0,N,0,N,0,1,0.0,24,40
8,"['English', 'Art', 'History', 'Physical Education']","[5, 4, 5, 3]",0,False,4,0,N,3,N,0,1,0.0,0,15
9,"['Chemistry', 'Physical Education', 'Science', 'Biology']","[3, 5, 4, 5]",1,False,5,0,N,0,N,0,1,0.0,54,75
10,"['Chemistry', 'English', 'Computer Science']","[2, 5, 5]",3,False,2,1,0,3,N,0,1,0.0,226,242
11,"['Science', 'Physics', 'Maths']","[5, 3, 4]",1,False,6,3,2,3,N,0,1,0.0,250,265
12,"['English', 'Maths', 'Economics']","[3, 5, 5]",3,False,2,1,N,1,S,1,0,4.5,270,287
13,"['English', 'Foreign Language']","[2, 5]",3,True,2,1,2,3,N,0,1,0.0,150,168
14,"['Physical Education', 'Art']","[4, 2]",3,True,6,1,N,3,S,1,0,4.5,70,91
15,"['Art', 'History']","[4, 5]",1,False,5,0,N,3,N,0,1,0.0,2,18
16,['Biology'],[2],0,False,5,0,1,1,N,0,1,0.0,44,61
17,"['Geography', 'Chemistry', 'Foreign Language', 'Biology']","[2, 2, 4, 4]",3,False,6,3,2,0,S,1,0,4.5,174,192
18,"['Physics', 'Economics', 'Art', 'Chemistry', 'History']","[5, 4, 2, 4, 4]",0,True,9,1,N,0,W,1,3,1.5,232,253
19,"['Physics', 'History', 'Economics', 'Foreign Language', 'Physical Education']","[2, 4, 4, 5, 4]",3,False,8,0,1,0,N,0,1,0.0,90,106
20,"['English', 'Chemistry', 'Maths', 'Economics']","[2, 2, 4, 3]",0,True,5,0,N,3,N,0,1,0.0,198,212
21,"['Chemistry', 'Art']","[5, 4]",1,True,6,0,N,3,N,0,1,0.0,130,150
