Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0023279190063476562
7,9,4,9,0,17.0,17.0,37.5,104.0,6.0,0.07556986808776855
14,16,8,10,0,18.0,18.0,45.5,103.0,7.0,0.32543396949768066
21,21,10,3,0,4.0,4.0,7.0,33.0,3.0,0.5995101928710938
28,21,13,4,1,13.0,14.899999999999999,22.5,64.0,4.0,0.38842296600341797
35,16,13,9,0,14.0,14.0,88.0,97.0,7.0,0.17922711372375488
42,21,16,6,0,11.0,11.0,41.5,76.0,6.0,0.5469791889190674
49,19,16,4,0,7.0,7.0,15.0,42.0,4.0,0.5262219905853271
56,18,16,8,0,15.0,15.0,71.0,88.0,5.0,0.3372690677642822
63,22,17,5,0,9.0,9.0,29.0,62.0,5.0,0.45125484466552734
70,18,18,8,0,12.0,12.0,74.5,91.0,7.0,0.33846616744995117
77,25,18,5,1,12.0,12.8,76.5,69.0,5.0,0.8482799530029297
84,22,17,9,1,17.0,17.8,124.5,121.0,8.0,0.5906579494476318
91,23,18,7,0,12.0,12.0,32.0,77.0,6.0,1.0985138416290283
98,18,20,5,0,8.0,8.0,20.0,56.0,3.0,0.6964800357818604
105,18,17,3,2,12.0,12.899999999999999,67.0,79.0,4.0,0.733741044998169
112,20,18,7,2,19.0,19.9,92.0,118.0,9.0,0.8528547286987305
119,29,18,3,0,5.0,5.0,20.5,37.0,3.0,0.9438669681549072
126,30,17,10,3,24.0,28.2,79.0,167.0,13.0,0.7741386890411377
133,28,17,7,0,13.0,13.0,39.0,79.0,5.0,0.8968770503997803
140,23,16,4,0,7.0,7.0,51.5,42.0,3.0,0.415726900100708
147,22,16,5,0,11.0,11.0,31.0,57.0,4.0,0.5071988105773926
154,21,16,6,1,13.0,15.2,29.5,99.0,7.0,0.5408651828765869
161,21,14,9,2,21.0,22.6,99.0,142.0,10.0,0.5980229377746582
168,16,14,0,0,0.0,0.0,0.0,0.0,0.0,0.2667670249938965
175,14,15,6,1,15.0,15.8,32.5,90.0,7.0,0.23567700386047363
182,18,17,8,0,12.0,12.0,34.5,95.0,8.0,0.3978152275085449
189,18,13,7,0,9.0,9.0,30.5,80.0,6.0,0.20090293884277344
196,23,15,8,3,19.0,22.8,71.5,155.0,9.0,0.4020678997039795
203,25,17,2,1,6.0,8.2,15.0,47.0,4.0,0.5448131561279297
210,27,19,12,0,25.0,25.0,78.5,129.0,9.0,0.8911399841308594
217,21,18,5,0,10.0,10.0,15.0,59.0,5.0,0.5037848949432373
224,21,18,4,0,7.0,7.0,28.5,43.0,4.0,0.4403860569000244
231,20,17,3,0,4.0,4.0,7.0,36.0,3.0,0.6832828521728516
238,15,15,9,0,15.0,15.0,42.5,103.0,7.0,0.22675299644470215
245,14,16,6,0,8.0,8.0,30.0,68.0,5.0,0.22180914878845215
252,17,16,7,0,13.0,13.0,24.5,84.0,6.0,0.30901288986206055
259,24,14,11,1,23.0,23.1,73.0,139.0,11.0,0.49048566818237305
266,22,17,7,0,12.0,12.0,44.0,67.0,4.0,0.49240803718566895
273,25,19,4,3,14.0,16.799999999999997,27.5,109.0,7.0,0.9203951358795166
280,20,21,4,1,11.0,12.2,41.5,68.0,5.0,0.7311429977416992
287,19,20,3,0,7.0,7.0,17.0,30.0,3.0,0.44597411155700684
294,13,17,6,0,10.0,10.0,27.5,66.0,6.0,0.23579907417297363
