Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,6,4,3,0,6.0,6.0,39.0,38.0,3.0,0.016514062881469727
14,13,8,5,0,15.0,15.0,35.5,60.0,5.0,0.09466123580932617
21,22,10,4,0,6.0,6.0,17.0,48.0,4.0,0.22922515869140625
28,21,14,3,0,5.0,5.0,12.5,35.0,3.0,0.3854348659515381
35,13,15,3,0,6.0,6.0,15.0,34.0,3.0,0.14041972160339355
42,11,16,10,0,19.0,19.0,45.0,103.0,5.0,0.15554523468017578
49,16,16,11,0,22.0,22.0,42.5,123.0,8.0,0.20449614524841309
56,24,18,13,1,30.0,31.2,47.5,157.0,13.0,0.423022985458374
63,27,18,8,1,18.0,19.5,32.5,117.0,7.0,0.6609878540039062
70,26,22,11,0,16.0,16.0,39.0,108.0,9.0,0.7606949806213379
77,21,22,8,0,12.0,12.0,33.0,87.0,5.0,0.4692990779876709
84,19,20,6,1,14.0,14.8,82.5,87.0,6.0,0.45378684997558594
91,22,17,5,0,7.0,7.0,56.0,55.0,4.0,0.5579888820648193
98,21,18,8,1,17.0,17.8,58.5,106.0,10.0,0.6172192096710205
105,26,17,4,0,9.0,9.0,12.5,35.0,4.0,0.6729280948638916
112,28,17,6,1,13.0,13.8,35.5,80.0,8.0,0.9165360927581787
119,23,16,5,0,11.0,11.0,21.5,53.0,5.0,0.49613308906555176
126,18,18,9,0,18.0,18.0,23.5,90.0,8.0,0.4826507568359375
133,24,16,6,0,8.0,8.0,14.5,62.0,4.0,0.4171481132507324
140,20,15,6,0,12.0,12.0,40.0,72.0,6.0,0.3183770179748535
147,20,14,8,0,18.0,18.0,33.0,86.0,8.0,0.26997900009155273
154,21,16,3,2,9.0,10.6,20.0,81.0,6.0,0.3276221752166748
161,28,14,4,1,8.0,8.8,24.5,68.0,6.0,0.5239949226379395
168,26,15,3,0,9.0,9.0,12.5,39.0,3.0,0.3607358932495117
175,23,15,6,1,13.0,13.8,54.0,87.0,6.0,0.3940911293029785
182,20,16,7,2,18.0,20.3,37.5,128.0,9.0,0.6109428405761719
189,18,15,4,0,8.0,8.0,16.0,43.0,4.0,0.4072282314300537
196,23,17,7,1,14.0,14.1,30.0,98.0,8.0,0.7246198654174805
203,23,17,5,1,11.0,13.6,21.5,79.0,6.0,0.7786839008331299
210,28,17,7,2,17.0,18.6,96.5,124.0,10.0,1.2565419673919678
217,29,17,9,2,19.0,22.0,75.5,132.0,11.0,1.5912151336669922
224,21,19,4,0,7.0,7.0,14.0,43.0,4.0,1.1084258556365967
231,21,18,2,0,2.0,2.0,4.5,23.0,2.0,0.9391708374023438
238,18,17,5,0,8.0,8.0,21.0,53.0,5.0,0.797764778137207
245,22,13,11,0,22.0,22.0,40.5,108.0,10.0,0.39365577697753906
252,23,16,9,1,21.0,21.8,35.0,133.0,9.0,0.43535780906677246
259,23,17,5,0,10.0,10.0,27.0,54.0,4.0,0.34943699836730957
266,18,19,5,0,11.0,11.0,21.5,51.0,4.0,0.306185245513916
273,12,17,8,0,12.0,12.0,48.0,91.0,7.0,0.21670889854431152
280,17,18,7,0,11.0,11.0,43.5,88.0,6.0,0.3546299934387207
287,18,18,2,0,3.0,3.0,22.0,25.0,1.0,0.38374829292297363
294,18,18,5,0,10.0,10.0,10.5,55.0,5.0,0.32496094703674316
