Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
7,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.02132415771484375
14,16,8,3,3,10.0,16.6,21.0,82.0,7.0,0.17600107192993164
21,21,10,4,1,11.0,11.8,43.5,58.0,6.0,0.35618114471435547
28,23,12,4,2,9.0,12.0,20.0,93.0,6.0,0.5287270545959473
35,20,14,7,1,18.0,18.8,46.5,92.0,8.0,0.6024289131164551
42,21,16,7,0,15.0,15.0,28.0,74.0,6.0,0.5232372283935547
49,25,14,7,0,10.0,10.0,25.5,67.0,5.0,0.6816051006317139
56,20,16,3,2,8.0,8.2,28.0,78.0,7.0,0.3362998962402344
63,28,17,16,0,28.0,28.0,64.5,172.0,15.0,0.8466238975524902
70,26,19,2,0,2.0,2.0,11.5,24.0,2.0,0.3925480842590332
77,26,18,13,0,20.0,20.0,123.0,140.0,10.0,0.49411487579345703
84,24,19,5,0,7.0,7.0,20.0,56.0,5.0,0.3236551284790039
91,24,15,3,0,5.0,5.0,18.5,38.0,3.0,0.3205108642578125
98,17,17,6,0,12.0,12.0,22.0,73.0,5.0,0.14917492866516113
105,12,15,4,0,10.0,10.0,20.0,41.0,4.0,0.1583540439605713
112,9,16,3,0,6.0,6.0,11.0,31.0,3.0,0.07848787307739258
119,16,16,5,0,7.0,7.0,24.5,47.0,5.0,0.19512200355529785
126,18,16,8,0,19.0,19.0,31.0,87.0,8.0,0.2999100685119629
133,19,15,6,0,9.0,9.0,25.0,65.0,4.0,0.5422062873840332
140,18,16,7,1,16.0,16.8,21.5,98.0,7.0,0.732752799987793
147,18,15,5,0,13.0,13.0,23.0,60.0,4.0,0.5364377498626709
154,19,17,8,0,13.0,13.0,25.5,93.0,7.0,0.6971991062164307
161,20,19,3,0,6.0,6.0,13.5,34.0,2.0,0.726485013961792
168,23,20,9,0,15.0,15.0,20.5,101.0,8.0,0.6863739490509033
175,25,19,9,0,17.0,17.0,28.0,99.0,9.0,0.7344760894775391
182,22,19,4,0,8.0,8.0,14.5,37.0,4.0,0.5080220699310303
189,19,18,8,0,14.0,14.0,46.0,87.0,6.0,0.3903069496154785
196,16,20,7,0,11.0,11.0,25.0,67.0,6.0,0.470905065536499
203,27,18,7,1,17.0,17.1,55.0,95.0,8.0,1.5214519500732422
210,23,16,4,0,11.0,11.0,19.5,47.0,4.0,0.9298996925354004
217,21,18,7,0,12.0,12.0,22.0,83.0,6.0,0.7774372100830078
224,17,19,3,0,8.0,8.0,10.0,35.0,3.0,0.4464139938354492
231,23,19,6,0,9.0,9.0,44.0,72.0,6.0,0.6702337265014648
238,19,20,4,3,13.0,15.1,38.0,118.0,8.0,0.2906219959259033
245,17,15,6,0,10.0,10.0,45.0,69.0,5.0,0.1763169765472412
252,24,15,7,1,16.0,17.2,31.0,90.0,9.0,0.5653431415557861
259,24,14,0,0,0.0,0.0,0.0,0.0,0.0,0.5688798427581787
266,26,16,15,1,30.0,30.1,168.0,182.0,13.0,1.0932180881500244
273,28,15,8,0,12.0,12.0,114.0,96.0,7.0,0.9369940757751465
280,24,14,5,0,10.0,10.0,29.0,54.0,4.0,0.3526620864868164
287,18,16,4,0,5.0,5.0,37.0,44.0,3.0,0.38328027725219727
294,17,16,5,2,13.0,13.899999999999999,60.5,103.0,8.0,0.38767576217651367
