Day,Available Students,Available Mentors,Individual Activities,Group Activities,Total Hours Allocated,Volume,Social Points,Preference Points,Students Involved,Execution Time
0,1,1,1,0,2.0,2.0,3.5,13.0,1.0,0.004763126373291016
7,11,4,11,0,21.0,21.0,72.5,127.0,6.0,0.023871898651123047
14,15,8,5,0,8.0,8.0,29.0,56.0,4.0,0.07768607139587402
21,19,11,4,0,9.0,9.0,19.5,48.0,4.0,0.18140125274658203
28,18,15,10,1,22.0,22.5,41.5,137.0,9.0,0.4192838668823242
35,20,16,6,1,14.0,14.8,53.5,84.0,7.0,0.5150601863861084
42,20,16,4,0,9.0,9.0,40.5,42.0,4.0,0.326754093170166
49,25,17,10,1,21.0,21.8,91.5,129.0,11.0,0.489901065826416
56,21,18,3,0,5.0,5.0,17.0,28.0,3.0,0.49430108070373535
63,16,15,7,0,13.0,13.0,33.5,85.0,7.0,0.17514896392822266
70,17,15,8,0,11.0,11.0,45.5,90.0,5.0,0.15186405181884766
77,17,16,7,0,17.0,17.0,32.0,85.0,6.0,0.2007758617401123
84,17,15,5,0,10.0,10.0,33.0,60.0,5.0,0.2976949214935303
91,22,16,10,0,20.0,20.0,45.5,114.0,7.0,0.44217801094055176
98,19,18,12,0,24.0,24.0,44.5,138.0,8.0,0.3549082279205322
105,24,18,4,0,6.0,6.0,20.5,47.0,4.0,0.465407133102417
112,19,19,7,0,14.0,14.0,43.0,79.0,6.0,0.46555066108703613
119,20,19,7,0,13.0,13.0,31.0,81.0,5.0,0.6833600997924805
126,18,19,7,0,10.0,10.0,30.0,78.0,6.0,0.48697710037231445
133,13,18,1,0,2.0,2.0,6.5,13.0,1.0,0.16736197471618652
140,12,16,4,0,5.0,5.0,12.5,44.0,4.0,0.12770700454711914
147,17,13,6,1,17.0,18.9,39.5,85.0,7.0,0.21150994300842285
154,18,16,13,0,21.0,21.0,33.0,163.0,10.0,0.2931337356567383
161,24,16,8,2,18.0,20.299999999999997,68.0,140.0,10.0,0.5816481113433838
168,30,15,7,3,22.0,25.1,82.5,133.0,11.0,1.4594910144805908
175,26,16,1,1,3.0,6.6,21.5,33.0,3.0,1.3922207355499268
182,24,18,4,2,12.0,17.8,35.5,89.0,8.0,1.1496927738189697
189,25,18,6,1,12.0,12.8,40.0,90.0,8.0,0.798306941986084
196,25,16,6,0,13.0,13.0,40.0,61.0,4.0,0.6188240051269531
203,24,16,9,0,19.0,19.0,43.5,106.0,9.0,0.5905401706695557
210,21,15,9,0,19.0,19.0,35.0,91.0,8.0,0.4301490783691406
217,25,14,4,2,11.0,12.6,53.5,71.0,7.0,0.7462530136108398
224,27,17,3,0,6.0,6.0,13.5,35.0,3.0,0.810265064239502
231,20,19,4,1,11.0,11.8,20.5,70.0,6.0,0.6362698078155518
238,29,16,8,0,16.0,16.0,56.0,94.0,7.0,0.8302748203277588
245,25,16,4,1,8.0,8.1,32.5,62.0,6.0,0.5263562202453613
252,25,17,6,3,16.0,18.8,78.5,130.0,12.0,0.493366003036499
259,23,18,5,0,7.0,7.0,16.5,50.0,5.0,0.7932851314544678
266,22,21,2,1,5.0,5.8,13.0,43.0,4.0,0.8688950538635254
273,26,17,4,1,11.0,13.6,38.0,81.0,6.0,1.279062032699585
280,21,16,11,0,20.0,20.0,55.5,134.0,9.0,0.5491440296173096
287,25,15,4,1,11.0,11.1,64.0,65.0,5.0,0.6164000034332275
294,19,18,15,0,32.0,32.0,55.0,158.0,11.0,0.4192349910736084
