Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation,Registration Date,Leaving Date
0,School M6,C,['History'],[3],[3],0,True,2,0,8,0.5,0,0,N,171,188
1,School E6,E,['Physical Education'],[1],[1],1,True,1,0,5,1.5,0,0,N,294,308
2,School L4,C,"['Physical Education', 'History']","[2, 2]","[4, 0]",0,False,1,0,10,0.5,0,0,N,59,74
3,School O4,D,['Maths'],[1],[3],0,False,0,0,11,0.5,2,1,advanced,246,261
4,School M4,C,['English'],[1],[3],2,True,0,0,12,1.5,0,2,advanced,127,140
5,School S3,B,['History'],[2],[5],0,False,2,0,5,0.5,1,0,N,249,264
6,School F1,A,['History'],[4],[3],1,False,0,0,7,1.0,1,0,N,101,116
7,School Z2,C,['History'],[1],[4],2,False,2,0,9,0.5,1,0,N,296,308
8,School Q3,B,"['Computer Science', 'English']","[4, 3]","[2, 3]",0,False,0,0,12,1.0,0,2,advanced,183,200
9,School S4,E,"['Physical Education', 'History']","[2, 3]","[5, 3]",0,True,2,0,6,0.5,1,0,N,38,50
10,School C2,D,['Physical Education'],[2],[4],0,True,2,0,5,1.0,1,0,N,234,249
11,School F1,C,"['Physical Education', 'English']","[1, 2]","[1, 2]",0,True,1,0,12,1.0,1,2,advanced,244,258
12,School X5,C,"['English', 'Maths', 'Science', 'Physical Education']","[1, 2, 1, 2]","[0, 3, 2, 1]",1,False,0,0,10,1.0,2,0,N,115,130
13,School T6,A,['Maths'],[3],[3],0,True,0,0,10,1.5,2,0,N,156,168
14,School X2,C,"['Foreign Language', 'English', 'History', 'Physical Education']","[2, 3, 2, 2]","[4, 1, 1, 4]",0,False,1,0,7,1.5,2,0,N,130,144
15,School D,C,"['Physical Education', 'English']","[1, 1]","[3, 3]",0,True,0,0,8,1.5,0,0,N,14,30
16,School K,E,['Maths'],[1],[3],1,True,0,0,8,1.0,1,0,N,16,30
17,School K6,C,"['Literature', 'English']","[3, 1]","[5, 5]",0,True,0,0,9,0.5,1,0,N,231,241
18,School X4,A,['Maths'],[3],[1],0,True,1,0,9,0.5,0,0,N,163,177
19,School S5,B,['Physical Education'],[3],[1],1,False,2,0,10,0.5,3,0,N,179,194
20,School X4,D,['Computer Science'],[1],[4],1,True,1,0,8,0.5,2,0,N,151,167
21,School K3,C,['Maths'],[2],[4],0,True,2,0,5,1.5,0,0,N,12,29
22,School Y,D,"['English', 'Geography']","[2, 2]","[3, 0]",0,True,0,0,4,0.5,0,0,N,133,150
23,School E,D,['Physical Education'],[4],[0],0,True,0,0,8,1.0,0,0,N,196,213
24,School B5,B,['Art'],[3],[3],0,True,2,0,4,0.5,0,0,N,30,43
25,School W3,D,['Maths'],[3],[3],0,True,2,0,10,1.0,1,0,N,22,37
26,School D2,B,['History'],[1],[2],0,True,2,0,5,0.5,2,0,N,194,209
27,School C6,C,['English'],[3],[4],0,True,1,0,12,2.0,0,2,advanced,139,154
28,School E1,A,['English'],[3],[4],0,True,0,0,4,0.5,2,0,N,157,172
29,School C2,D,"['Foreign Language', 'English', 'Physical Education']","[2, 2, 3]","[5, 1, 3]",2,True,1,0,5,0.5,1,0,N,280,295
30,School K,A,"['Physical Education', 'Maths']","[1, 1]","[4, 5]",0,True,0,0,11,2.0,0,1,N,171,183
31,School E,D,['Foreign Language'],[2],[1],3,False,2,0,7,1.0,0,0,N,84,98
32,School A1,C,['History'],[1],[0],0,False,0,0,11,1.0,0,1,N,210,225
33,School W2,E,['Foreign Language'],[1],[0],0,True,0,0,7,2.0,0,0,N,208,222
34,School K5,D,"['History', 'English']","[3, 1]","[1, 5]",0,False,2,0,12,1.0,2,2,advanced,10,21
35,School Z,C,['English'],[2],[0],0,True,2,0,12,0.5,0,2,advanced,130,145
36,School V4,B,['History'],[2],[3],0,False,1,0,12,0.5,0,2,advanced,133,146
37,School T3,D,['English'],[1],[5],2,True,2,0,7,1.0,0,0,N,293,309
38,School N4,B,"['Physical Education', 'History']","[3, 3]","[4, 3]",0,True,2,0,8,4.0,1,0,N,49,60
39,School K7,C,['Art'],[1],[3],0,True,0,0,4,1.0,2,0,N,172,189
40,School O3,A,['Economics'],[2],[2],0,True,2,0,11,0.5,1,1,advanced,274,290
41,School Q5,A,"['Foreign Language', 'Maths']","[1, 2]","[4, 0]",0,True,1,0,5,4.0,1,0,N,200,214
42,School M7,A,['History'],[1],[4],0,True,0,0,9,0.5,0,0,N,169,185
43,School G5,D,"['Maths', 'English', 'Physical Education']","[2, 1, 3]","[4, 4, 0]",0,False,1,0,12,0.5,1,2,advanced,209,225
44,School L,C,['Maths'],[1],[3],1,True,0,0,7,0.5,2,0,N,120,132
45,School O4,B,"['Maths', 'Computer Science']","[1, 1]","[0, 1]",0,False,2,0,12,0.5,0,2,advanced,158,171
46,School F3,D,"['History', 'Physical Education']","[1, 1]","[4, 3]",1,False,1,0,10,2.0,0,0,N,61,76
47,School T1,D,['English'],[1],[3],0,True,0,0,7,0.5,0,0,N,241,259
48,School L,E,"['English', 'Maths', 'Literature', 'Physical Education']","[1, 2, 2, 2]","[0, 4, 3, 4]",0,True,2,0,9,1.0,2,0,N,223,237
49,School H1,B,"['History', 'Maths']","[2, 1]","[4, 2]",0,False,2,0,6,0.5,3,0,N,222,240
50,School F,E,"['Foreign Language', 'History']","[3, 3]","[0, 2]",0,False,2,0,5,0.5,1,0,N,83,95
51,School W3,D,"['Science', 'History', 'Physical Education', 'Maths']","[1, 3, 1, 2]","[3, 5, 2, 4]",0,True,1,0,10,1.0,1,0,N,159,174
52,School K6,C,['English'],[1],[4],0,True,2,0,9,0.5,2,0,N,144,158
53,School B2,E,['English'],[1],[0],0,False,1,0,4,1.0,1,0,N,49,62
54,School C7,E,['Maths'],[3],[4],0,True,1,0,8,0.5,0,0,N,209,224
55,School P,A,['English'],[2],[0],0,True,1,0,10,1.5,2,0,N,35,52
56,School G2,D,['History'],[2],[1],0,True,2,0,11,1.0,0,1,N,158,169
