Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['English', 'History']","[5, 3]",0,True,3,0,N,0,N,0,1,0.0
1,"['Physics', 'Science', 'Literature']","[2, 3, 2]",0,True,7,0,N,3,N,0,1,0.0
2,"['Geography', 'Science']","[2, 4]",3,True,1,1,0,0,N,0,1,0.0
3,['Art'],[2],0,True,4,0,2,3,N,0,1,0.0
4,['Biology'],[3],3,True,5,0,0,0,N,0,1,0.0
5,"['Science', 'Art', 'English', 'Geography']","[2, 5, 3, 2]",1,True,5,1,N,1,N,0,1,0.0
6,"['Chemistry', 'Literature', 'Music', 'Biology']","[4, 5, 3, 5]",3,True,9,0,1,3,N,0,1,0.0
7,"['Maths', 'Physical Education', 'Economics', 'Art']","[2, 5, 3, 5]",1,True,9,0,N,0,N,0,1,0.0
8,['English'],[4],3,True,10,0,N,1,N,0,1,0.0
9,['Maths'],[5],1,True,9,1,N,1,N,0,1,0.0
10,"['Literature', 'English', 'Science', 'History']","[5, 3, 3, 3]",0,True,6,0,N,1,N,0,1,0.0
11,['History'],[5],1,True,1,0,N,1,N,0,1,0.0
12,['Foreign Language'],[5],3,True,4,1,N,0,N,0,1,0.0
13,['Biology'],[2],1,True,2,1,0,1,N,0,1,0.0
14,['Economics'],[5],1,True,6,3,N,0,N,0,1,0.0
15,['Computer Science'],[5],3,True,8,0,N,0,N,0,1,0.0
16,"['Literature', 'Physics', 'Maths', 'Biology']","[5, 2, 3, 4]",0,True,4,1,2,0,N,0,1,0.0
17,"['Foreign Language', 'Geography', 'Science', 'Physics', 'Physical Education']","[4, 4, 4, 3, 3]",3,True,10,0,1,3,M,1,0,3.0
18,['Computer Science'],[3],1,True,3,1,1,0,N,0,1,0.0
19,"['Maths', 'Art', 'Music']","[2, 3, 5]",3,True,5,1,2,3,N,0,1,0.0
20,['Art'],[2],1,True,2,1,2,1,N,0,1,0.0
21,"['Biology', 'Geography']","[5, 2]",3,True,4,0,0,3,N,0,1,0.0
22,['Maths'],[4],1,True,4,0,1,1,S,1,0,4.5
23,"['Art', 'Science', 'Music']","[2, 3, 4]",0,True,2,0,N,1,N,0,1,0.0
24,['Maths'],[5],3,True,5,1,N,0,N,0,1,0.0
25,"['Art', 'Biology']","[5, 2]",1,True,5,3,1,3,N,0,1,0.0
26,"['English', 'History']","[2, 4]",3,True,3,1,1,3,N,0,1,0.0
27,"['English', 'Literature', 'Foreign Language']","[3, 5, 5]",0,True,8,0,N,3,S,1,0,4.5
28,"['Maths', 'Physical Education', 'Economics', 'Art']","[5, 5, 5, 5]",1,True,5,0,N,3,N,0,1,0.0
29,"['Foreign Language', 'Literature', 'Geography']","[2, 3, 3]",3,True,3,0,1,0,N,0,1,0.0
30,['Art'],[4],1,True,1,0,1,0,S,1,0,4.5
31,"['Physical Education', 'Geography']","[4, 3]",3,True,2,0,N,3,N,0,1,0.0
32,['Music'],[2],0,True,3,0,1,0,N,0,1,0.0
33,"['Geography', 'Art']","[2, 4]",0,True,2,1,1,1,N,0,1,0.0
34,"['Biology', 'Maths', 'Music', 'Physical Education']","[5, 3, 5, 5]",0,True,9,0,1,3,N,0,1,0.0
35,"['English', 'Maths', 'Chemistry', 'Computer Science']","[3, 5, 2, 3]",3,True,5,3,N,3,N,0,1,0.0
36,"['Computer Science', 'Art', 'Physical Education', 'Foreign Language']","[3, 5, 5, 4]",1,True,10,1,N,3,N,0,1,0.0
37,"['History', 'Physics']","[2, 5]",1,True,1,1,2,3,N,0,1,0.0
38,['English'],[2],3,True,2,1,N,1,N,0,1,0.0
39,['Chemistry'],[5],3,True,4,0,N,1,N,0,1,0.0
