Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School B1,A,['Computer Science'],[4],[5],2,True,0,0,12,1.0,0,2,advanced
1,School O,A,"['Maths', 'English']","[2, 3]","[4, 4]",0,True,2,0,6,0.5,0,0,N
2,School O,C,"['English', 'Science']","[3, 1]","[5, 4]",0,True,1,0,4,2.0,0,0,N
3,School K,A,['English'],[1],[3],0,True,2,0,8,0.5,2,0,N
4,School A1,D,['Maths'],[2],[5],0,True,2,0,11,0.5,3,1,N
5,School B,B,"['English', 'Maths']","[3, 1]","[2, 1]",0,True,1,0,7,0.5,0,0,N
6,School A,C,['Maths'],[2],[4],0,True,1,0,12,0.5,0,2,advanced
7,School T,E,"['Maths', 'Physical Education']","[1, 1]","[5, 4]",3,True,2,0,9,2.0,2,0,N
8,School T,D,"['History', 'Computer Science', 'English']","[2, 4, 2]","[3, 5, 4]",0,True,1,0,8,0.5,1,0,N
9,School C,C,"['Physical Education', 'Economics']","[1, 3]","[5, 0]",2,True,0,0,11,0.5,0,1,basic
10,School Z,E,['History'],[1],[1],0,True,2,0,9,0.5,1,0,N
11,School T,C,"['Physical Education', 'Foreign Language']","[1, 3]","[5, 5]",1,True,2,0,5,0.5,0,0,N
12,School C,D,['Geography'],[2],[5],1,True,2,0,4,0.5,1,0,N
13,School O,C,['Maths'],[3],[5],0,True,0,0,11,0.5,0,1,N
14,School W,A,"['English', 'Literature']","[2, 1]","[0, 5]",0,True,2,0,9,1.0,0,0,N
15,School M,A,['Science'],[2],[4],0,True,1,0,10,1.0,1,0,N
16,School T,B,['Physical Education'],[3],[0],1,True,2,0,12,2.0,3,2,advanced
17,School O,C,['Science'],[2],[1],0,True,1,0,4,0.5,1,0,N
18,School L,D,['Maths'],[2],[0],2,True,2,0,9,0.5,0,0,N
19,School N,E,['Maths'],[1],[4],0,True,0,0,9,0.5,1,0,N
20,School N,B,['Science'],[1],[3],2,True,1,0,10,0.5,3,0,N
21,School B1,B,"['Economics', 'English']","[2, 1]","[4, 0]",0,True,2,0,11,0.5,0,1,basic
22,School R,D,['Literature'],[1],[2],0,True,1,0,9,0.5,0,0,N
23,School K,E,"['Physical Education', 'English']","[4, 1]","[5, 4]",0,True,1,0,7,0.5,2,0,N
24,School G,A,"['English', 'Art']","[1, 2]","[3, 0]",0,True,1,0,4,0.5,0,0,N
25,School C1,A,"['Maths', 'Geography']","[1, 1]","[4, 1]",1,True,1,0,4,1.0,0,0,N
26,School A,E,"['Physical Education', 'Maths']","[1, 3]","[1, 0]",1,True,2,0,6,0.5,1,0,N
27,School R,D,"['Maths', 'Science']","[4, 4]","[5, 1]",1,True,1,0,10,0.5,1,0,N
28,School E1,C,"['English', 'Science', 'Geography']","[2, 2, 4]","[4, 2, 4]",0,True,1,0,4,0.5,1,0,N
29,School Y,A,['English'],[1],[3],0,True,0,0,9,0.5,1,0,N
30,School A1,E,['Physical Education'],[2],[5],1,True,0,0,5,2.0,1,0,N
31,School G,D,['English'],[3],[0],2,True,1,0,7,0.5,0,0,N
32,School A1,C,['English'],[3],[1],0,True,2,0,9,0.5,0,0,N
33,School A,D,['Maths'],[1],[5],0,True,2,0,4,1.5,0,0,N
34,School Y,C,"['Maths', 'History', 'Physical Education']","[3, 2, 1]","[2, 1, 0]",2,True,0,0,5,0.5,0,0,N
35,School U,E,['English'],[2],[4],1,True,1,0,12,0.5,0,2,advanced
36,School C1,B,['Maths'],[1],[1],0,True,2,0,8,1.0,2,0,N
37,School C1,D,"['History', 'Physical Education']","[1, 2]","[1, 3]",2,True,0,0,12,0.5,1,2,advanced
38,School I,D,['English'],[3],[1],3,True,1,0,6,2.0,0,0,N
39,School C,D,['Maths'],[1],[1],0,True,0,0,6,0.5,0,0,N
40,School X,D,['Computer Science'],[3],[2],0,True,0,0,12,0.5,1,2,advanced
41,School O,A,['History'],[2],[1],0,True,2,0,8,0.5,1,0,N
42,School O,C,"['Physical Education', 'English']","[1, 2]","[3, 1]",0,True,2,0,6,0.5,2,0,N
43,School S,E,['Literature'],[2],[3],0,True,1,0,9,1.0,0,0,N
44,School Y,A,['Physical Education'],[4],[4],0,True,2,0,9,2.0,3,0,N
45,School W,C,['Physical Education'],[1],[3],0,True,1,0,7,1.0,1,0,N
46,School F1,E,"['History', 'English', 'Literature', 'Maths']","[2, 1, 3, 1]","[1, 2, 0, 1]",0,True,0,0,9,1.0,1,0,N
47,School W,B,"['Art', 'Maths']","[2, 4]","[3, 4]",0,True,2,0,4,0.5,1,0,N
48,School S,D,['English'],[2],[0],0,True,2,0,9,0.5,0,0,N
49,School E1,D,"['Maths', 'English', 'Physical Education']","[2, 1, 2]","[2, 3, 0]",1,True,2,0,5,0.5,1,0,N
