Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['English'],[3],1,True,4,0,N,0,M,1,0,3.0
1,"['Geography', 'Physical Education']","[5, 2]",0,True,4,1,1,0,N,0,1,0.0
2,"['Biology', 'Foreign Language', 'Literature']","[2, 2, 3]",0,True,2,0,2,1,N,0,1,0.0
3,['Economics'],[3],0,True,5,0,N,0,N,0,1,0.0
4,"['Literature', 'Economics', 'Computer Science', 'Chemistry']","[5, 4, 5, 5]",0,True,5,1,0,3,N,0,1,0.0
5,"['Biology', 'Literature', 'Physics']","[5, 3, 2]",0,True,1,1,2,1,N,0,1,0.0
6,"['Economics', 'Computer Science', 'History', 'Chemistry']","[4, 5, 5, 4]",0,True,7,3,N,0,N,0,1,0.0
7,"['Economics', 'Science', 'Physical Education']","[4, 5, 4]",3,True,6,1,N,1,N,0,1,0.0
8,['Literature'],[2],1,True,1,1,1,1,N,0,1,0.0
9,"['English', 'Chemistry', 'Science', 'Foreign Language']","[4, 2, 4, 4]",0,True,9,0,1,0,N,0,1,0.0
10,"['Art', 'Literature', 'Foreign Language']","[3, 4, 5]",1,True,6,1,2,1,N,0,1,0.0
11,['History'],[5],0,True,3,1,1,1,N,0,1,0.0
12,['History'],[2],3,True,4,1,N,0,M,1,0,3.0
13,"['Art', 'Physical Education', 'Foreign Language']","[5, 3, 2]",1,True,7,1,N,1,N,0,1,0.0
14,"['Literature', 'Computer Science']","[2, 3]",0,True,3,0,N,0,N,0,1,0.0
15,"['Art', 'Biology', 'Physical Education']","[3, 2, 3]",0,True,2,1,2,0,N,0,1,0.0
16,"['Music', 'English', 'Foreign Language']","[4, 3, 3]",3,True,3,1,2,0,N,0,1,0.0
17,"['Biology', 'Economics', 'Art']","[2, 5, 5]",3,True,2,1,2,1,N,0,1,0.0
18,['Physical Education'],[3],3,True,5,1,N,0,N,0,1,0.0
19,"['Science', 'Geography']","[5, 2]",0,True,1,3,N,0,N,0,1,0.0
20,"['Physics', 'Foreign Language', 'Literature', 'Geography']","[3, 4, 3, 2]",1,True,4,0,2,0,N,0,1,0.0
21,"['Science', 'Geography']","[3, 3]",0,True,1,1,N,0,N,0,1,0.0
22,['Computer Science'],[3],3,True,1,0,N,3,N,0,1,0.0
