Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School L,A,['English'],[2],[3],0,True,2,0,9,1.0,1,0,N
1,School H,C,"['Physical Education', 'History', 'English']","[1, 1, 4]","[2, 4, 5]",1,True,0,0,6,0.5,0,0,N
2,School C,B,['English'],[4],[0],0,True,2,0,8,1.0,1,0,N
3,School A,E,['History'],[4],[4],3,True,0,0,5,1.0,2,0,N
4,School G,D,"['Literature', 'History', 'English']","[4, 2, 1]","[0, 0, 0]",3,True,0,0,9,0.5,3,0,N
5,School W,A,['History'],[3],[3],1,True,1,0,5,1.0,1,0,N
6,School R,D,"['English', 'Economics']","[2, 1]","[4, 3]",1,True,2,0,11,0.5,0,1,basic
7,School O,D,"['Economics', 'History']","[2, 1]","[1, 1]",2,True,1,0,11,0.5,1,1,advanced
8,School H,E,['English'],[3],[5],2,True,2,0,4,0.5,1,0,N
9,School N,B,['Physical Education'],[2],[4],0,True,2,0,11,1.0,1,1,advanced
10,School D,C,['Foreign Language'],[3],[1],0,True,2,0,7,1.0,1,0,N
11,School T,E,['Maths'],[1],[0],0,True,1,0,6,0.5,0,0,N
12,School A,B,['Physical Education'],[3],[4],0,True,0,0,12,1.0,0,2,advanced
13,School A,A,"['Physical Education', 'English', 'Maths', 'Foreign Language']","[2, 4, 3, 2]","[1, 2, 3, 3]",0,True,1,0,5,1.0,3,0,N
14,School M,E,['History'],[3],[1],0,True,2,0,7,0.5,1,0,N
15,School X,A,"['Physical Education', 'English']","[1, 4]","[3, 1]",1,True,0,0,12,1.0,0,2,advanced
16,School G,E,['English'],[2],[0],0,True,2,0,8,1.0,0,0,N
17,School C,D,"['Science', 'Geography']","[2, 1]","[0, 4]",0,True,2,0,4,0.5,0,0,N
18,School R,C,['English'],[3],[5],3,True,1,0,7,1.0,0,0,N
19,School Q,A,['History'],[2],[1],1,True,1,0,6,0.5,1,0,N
20,School K,B,"['Physical Education', 'Computer Science']","[1, 3]","[0, 5]",1,True,2,0,12,0.5,0,2,advanced
21,School R,B,"['English', 'History']","[3, 2]","[3, 3]",0,True,1,0,8,1.0,0,0,N
22,School Z,B,"['History', 'English']","[1, 2]","[4, 1]",0,True,0,0,12,3.0,0,2,advanced
23,School C,A,['Physical Education'],[3],[3],0,True,1,0,10,0.5,0,0,N
24,School A,C,"['Science', 'History']","[2, 1]","[2, 3]",0,True,0,0,10,1.0,1,0,N
25,School T,C,['Foreign Language'],[4],[0],0,True,1,0,7,0.5,1,0,N
26,School P,E,"['Physical Education', 'Maths']","[2, 2]","[5, 4]",0,True,0,0,10,0.5,1,0,N
27,School B,A,"['History', 'English', 'Literature', 'Physical Education']","[2, 4, 4, 1]","[1, 5, 5, 5]",1,True,2,0,9,0.5,0,0,N
28,School J,B,['History'],[1],[1],0,True,0,0,9,0.5,0,0,N
29,School F,A,['Physical Education'],[3],[3],0,True,0,0,10,1.5,1,0,N
30,School A,D,"['History', 'Maths']","[1, 2]","[2, 1]",0,True,0,0,6,0.5,0,0,N
31,School L,C,"['History', 'English', 'Maths']","[1, 2, 1]","[3, 2, 4]",0,True,2,0,12,1.0,1,2,advanced
32,School B,C,['English'],[3],[2],0,True,1,0,9,1.0,0,0,N
33,School Z,D,"['Computer Science', 'History', 'Maths']","[1, 2, 2]","[2, 4, 3]",0,True,2,0,12,1.0,0,2,advanced
34,School L,D,"['Geography', 'Science']","[2, 2]","[2, 0]",0,True,0,0,4,1.0,3,0,N
35,School L,E,['English'],[2],[0],1,True,0,0,11,1.0,0,1,N
36,School S,D,"['Maths', 'Physical Education']","[1, 3]","[4, 4]",0,True,0,0,8,0.5,1,0,N
37,School S,B,['Foreign Language'],[2],[3],1,True,2,0,7,3.0,1,0,N
38,School X,A,"['Physical Education', 'Science']","[1, 2]","[0, 5]",0,True,2,0,10,0.5,0,0,N
39,School D,B,['English'],[4],[0],1,True,0,0,6,1.0,1,0,N
