Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School D,A,"['Literature', 'English', 'Physical Education', 'History']","[2, 1, 1, 1]","[0, 4, 5, 2]",0,True,2,0,9,0.5,1,0,N
1,School M,C,"['Physical Education', 'English', 'Maths', 'Computer Science']","[2, 4, 1, 3]","[4, 3, 1, 2]",0,True,0,0,8,0.5,2,0,N
2,School W,E,['Foreign Language'],[2],[0],0,True,2,0,6,0.5,0,0,N
3,School G,E,"['Physical Education', 'History']","[1, 1]","[3, 3]",0,True,0,0,10,1.0,1,0,N
4,School Q,C,['Maths'],[2],[5],0,True,2,0,9,1.0,0,0,N
5,School O,D,['Maths'],[2],[5],0,True,1,0,12,1.0,1,2,advanced
6,School N,E,['History'],[1],[0],0,True,0,0,10,0.5,1,0,N
7,School F,A,"['Foreign Language', 'Physical Education', 'English']","[1, 1, 2]","[3, 3, 2]",2,True,2,0,7,0.5,2,0,N
8,School Y,A,['Maths'],[2],[3],3,True,2,0,7,1.0,1,0,N
9,School N,D,['History'],[1],[4],0,True,0,0,11,0.5,1,1,basic
10,School D,C,"['Physical Education', 'Maths', 'English']","[1, 3, 1]","[4, 3, 4]",0,True,1,0,6,1.0,0,0,N
11,School O,D,['Maths'],[3],[0],0,True,2,0,12,1.0,0,2,advanced
12,School F,B,"['History', 'English']","[1, 1]","[3, 1]",0,True,0,0,9,1.0,1,0,N
13,School N,E,['Maths'],[1],[2],2,True,1,0,5,1.0,1,0,N
14,School L,B,['Physical Education'],[3],[4],0,True,1,0,12,0.5,1,2,advanced
15,School X,C,['English'],[2],[0],1,True,1,0,11,0.5,1,1,N
16,School X,D,['Literature'],[2],[0],0,True,0,0,9,1.0,1,0,N
17,School B,C,['Maths'],[2],[4],0,True,1,0,10,0.5,3,0,N
18,School J,B,"['English', 'Literature', 'Physical Education']","[2, 3, 1]","[5, 3, 1]",0,True,1,0,9,0.5,1,0,N
19,School J,C,"['English', 'Maths']","[4, 3]","[5, 5]",0,True,0,0,12,2.0,0,2,advanced
20,School S,C,"['Physical Education', 'Foreign Language', 'Maths']","[2, 1, 1]","[0, 4, 2]",0,True,1,0,7,1.0,0,0,N
21,School H,B,['History'],[3],[3],1,True,0,0,7,0.5,1,0,N
22,School P,A,"['History', 'English', 'Physical Education', 'Maths']","[1, 1, 4, 2]","[2, 0, 5, 4]",1,True,0,0,8,0.5,1,0,N
23,School R,C,"['Maths', 'English']","[2, 2]","[5, 5]",0,True,0,0,7,1.0,2,0,N
24,School G,C,"['Maths', 'Science', 'English', 'Art']","[2, 4, 2, 1]","[2, 0, 0, 1]",0,True,0,0,4,2.0,0,0,N
25,School K,A,['Maths'],[1],[1],0,True,1,0,12,0.5,1,2,advanced
26,School C,A,['Maths'],[1],[3],0,True,2,0,8,0.5,0,0,N
27,School H,C,['Maths'],[1],[2],1,True,0,0,11,1.0,0,1,basic
28,School K,E,"['Maths', 'History']","[1, 2]","[0, 5]",1,True,0,0,5,0.5,0,0,N
29,School C,B,['History'],[2],[5],1,True,0,0,7,1.5,0,0,N
30,School R,D,"['English', 'History']","[3, 1]","[2, 1]",0,True,2,0,10,1.0,1,0,N
31,School M,E,['Literature'],[3],[5],0,True,0,0,9,1.0,0,0,N
32,School Q,D,['Computer Science'],[1],[5],0,True,2,0,8,0.5,0,0,N
33,School H,C,['Maths'],[1],[3],0,True,1,0,4,0.5,3,0,N
34,School D,B,['Maths'],[2],[0],3,True,1,0,8,1.0,1,0,N
35,School P,A,['Maths'],[1],[3],0,True,0,0,8,0.5,1,0,N
36,School G,C,"['English', 'Maths']","[2, 1]","[1, 4]",0,True,0,0,5,1.0,0,0,N
37,School G,A,"['Maths', 'Foreign Language', 'Physical Education', 'English']","[1, 3, 4, 2]","[2, 2, 3, 2]",0,True,2,0,5,1.5,0,0,N
38,School Z,B,"['English', 'History', 'Computer Science']","[3, 2, 2]","[3, 3, 4]",0,True,1,0,8,1.0,1,0,N
39,School U,C,"['History', 'Physical Education', 'Maths']","[2, 1, 1]","[2, 0, 0]",2,True,1,0,12,0.5,2,2,advanced
