Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School N,A,['History'],[1],[4],0,True,1,0,6,0.5,2,0,N
1,School P,C,"['English', 'Economics', 'History', 'Physical Education']","[2, 3, 1, 3]","[5, 5, 0, 3]",0,True,2,0,11,1.5,1,1,N
2,School P,E,['Maths'],[1],[2],3,True,0,0,5,1.0,1,0,N
3,School P,D,"['Economics', 'Physical Education']","[1, 1]","[0, 2]",2,True,0,0,11,1.0,1,1,basic
4,School D,B,['English'],[4],[2],1,True,0,0,12,0.5,0,2,advanced
5,School K,B,"['Geography', 'Art']","[3, 2]","[4, 1]",1,True,0,0,4,1.0,1,0,N
6,School A,E,['Physical Education'],[4],[3],0,True,0,0,5,0.5,0,0,N
7,School L,A,"['Maths', 'Geography']","[1, 3]","[4, 0]",2,True,2,0,4,0.5,3,0,N
8,School N,D,['History'],[2],[3],1,True,0,0,8,1.0,0,0,N
9,School P,E,['Computer Science'],[2],[1],0,True,2,0,12,0.5,2,2,advanced
10,School G,D,['Physical Education'],[1],[3],0,True,0,0,7,0.5,1,0,N
11,School H,A,"['Science', 'Geography']","[3, 1]","[0, 0]",0,True,0,0,4,1.0,0,0,N
12,School J,C,['English'],[2],[1],1,True,2,0,6,2.0,0,0,N
13,School H,A,['Computer Science'],[1],[3],2,True,2,0,8,0.5,0,0,N
14,School N,C,"['Science', 'Maths', 'Physical Education', 'English']","[1, 3, 1, 4]","[2, 5, 0, 2]",1,True,0,0,10,2.0,2,0,N
15,School C,D,['Physical Education'],[1],[4],2,True,2,0,11,0.5,0,1,N
16,School A,D,['Literature'],[2],[5],0,True,1,0,9,1.5,1,0,N
17,School K,D,['Computer Science'],[1],[5],0,True,1,0,12,1.0,2,2,advanced
18,School I,B,"['English', 'Science']","[3, 2]","[3, 5]",0,True,1,0,10,0.5,1,0,N
19,School A,C,"['English', 'Maths']","[3, 1]","[1, 0]",0,True,0,0,7,2.0,0,0,N
20,School H,E,['Physical Education'],[1],[3],1,True,2,0,7,0.5,1,0,N
21,School P,E,['Physical Education'],[3],[2],0,True,2,0,10,1.0,1,0,N
22,School J,A,"['English', 'Maths', 'Science', 'Art']","[4, 2, 1, 1]","[2, 4, 3, 4]",0,True,1,0,4,0.5,1,0,N
23,School H,E,['Physical Education'],[2],[5],1,True,1,0,11,0.5,3,1,basic
24,School G,B,['Maths'],[3],[3],1,True,2,0,7,0.5,3,0,N
