Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Physical Education', 'Chemistry']","[5, 3]",1,True,1,1,N,1,N,0,1,0.0
1,"['Geography', 'English']","[3, 3]",1,True,5,0,1,1,N,0,1,0.0
2,"['Maths', 'Foreign Language']","[2, 4]",0,True,6,1,N,0,N,0,1,0.0
3,"['Art', 'Chemistry', 'Physical Education']","[5, 2, 2]",3,True,9,3,N,1,N,0,1,0.0
4,"['Art', 'Economics']","[2, 4]",3,True,4,1,N,3,N,0,1,0.0
5,['Science'],[2],1,True,6,1,1,1,N,0,1,0.0
6,"['Physical Education', 'Economics', 'Foreign Language']","[2, 3, 3]",1,True,2,0,N,0,N,0,1,0.0
7,"['Economics', 'Literature']","[2, 2]",0,True,1,1,N,3,N,0,1,0.0
8,"['Foreign Language', 'English', 'Economics']","[3, 5, 2]",3,True,2,1,N,1,N,0,1,0.0
9,['Literature'],[2],1,True,1,0,1,1,N,0,1,0.0
10,"['Maths', 'Science']","[4, 4]",1,True,5,3,N,0,N,0,1,0.0
11,['Music'],[2],1,True,3,0,N,0,W,1,3,1.5
12,"['Computer Science', 'Physical Education', 'Chemistry']","[4, 3, 2]",3,True,9,1,N,0,N,0,1,0.0
13,"['Economics', 'Physical Education', 'Maths']","[2, 3, 4]",0,True,5,0,N,1,M,1,0,3.0
14,"['Economics', 'Foreign Language']","[3, 3]",3,True,3,0,1,3,W,1,3,1.5
15,"['Art', 'Foreign Language']","[4, 4]",1,True,4,1,N,3,N,0,1,0.0
16,"['Literature', 'Art', 'English']","[4, 2, 5]",1,True,2,3,1,3,S,1,0,4.5
17,"['Physics', 'Music', 'Maths']","[2, 3, 3]",0,True,5,0,N,1,N,0,1,0.0
18,"['Geography', 'Computer Science', 'English']","[5, 2, 3]",1,True,7,1,1,3,N,0,1,0.0
19,"['Science', 'Economics', 'Foreign Language', 'Geography']","[2, 2, 5, 4]",3,True,6,0,1,0,M,1,0,3.0
20,"['Physical Education', 'Geography']","[5, 4]",0,True,10,3,N,3,N,0,1,0.0
21,"['Computer Science', 'Biology']","[2, 5]",0,True,4,0,N,3,N,0,1,0.0
22,['Computer Science'],[4],1,True,2,3,1,0,N,0,1,0.0
23,['English'],[2],3,True,2,3,N,0,N,0,1,0.0
24,"['Biology', 'Science', 'History', 'Geography', 'English']","[3, 2, 2, 2, 3]",1,True,7,0,N,3,N,0,1,0.0
25,"['Chemistry', 'Physics']","[4, 4]",1,True,1,0,2,3,N,0,1,0.0
