Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Economics', 'Foreign Language', 'History', 'Physics']","[3, 2, 5, 2]",0,True,6,0,N,3,N,0,1,0
1,"['English', 'Economics']","[4, 5]",3,True,1,0,N,3,N,0,1,0
2,"['English', 'Physical Education', 'Art']","[4, 5, 3]",3,True,2,3,N,0,N,0,1,0
3,"['Geography', 'Music']","[4, 2]",0,True,3,0,N,1,N,0,1,0
4,"['Physics', 'Maths']","[2, 4]",3,True,8,1,N,0,N,0,1,0
5,['Maths'],[3],3,True,5,1,N,1,N,0,1,0
6,"['Computer Science', 'Music', 'English']","[3, 3, 5]",1,True,3,1,0,3,N,0,1,0
7,"['History', 'Economics']","[3, 3]",0,True,2,1,N,1,N,0,1,0
8,"['Geography', 'Physical Education', 'Art', 'English', 'Science']","[4, 3, 3, 5, 2]",0,True,8,1,1,3,M,1,0,3
9,"['Chemistry', 'English', 'Biology', 'Economics', 'Science']","[2, 2, 5, 2, 3]",0,True,7,0,2,3,N,0,1,0
