Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School E,A,"['History', 'Literature', 'English']","[1, 4, 2]","[1, 3, 0]",0,True,0,0,9,0.5,1,0,N
1,School E,C,"['Physical Education', 'English']","[3, 1]","[2, 3]",2,True,1,0,8,0.5,1,0,N
2,School E,C,"['Physical Education', 'English']","[1, 1]","[0, 1]",0,True,2,0,11,1.0,1,1,advanced
3,School B,A,"['Physical Education', 'English']","[3, 4]","[4, 2]",0,True,0,0,7,0.5,1,0,N
4,School A,C,"['Geography', 'English']","[3, 3]","[4, 1]",1,True,0,0,4,0.5,0,0,N
5,School B,C,['English'],[2],[0],1,True,1,0,7,0.5,1,0,N
6,School A,D,['History'],[1],[2],3,True,0,0,7,0.5,1,0,N
7,School F,C,"['English', 'Maths']","[2, 2]","[3, 1]",0,True,2,0,7,0.5,1,0,N
8,School D,E,"['History', 'Literature']","[1, 2]","[3, 4]",0,True,1,0,9,1.0,1,0,N
9,School C,C,['English'],[1],[4],0,True,1,0,4,1.0,1,0,N
