Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School D,D,['History'],[3],[0],0,True,2,0,10,0.5,1,0,N
1,School D,D,"['Physical Education', 'Computer Science', 'History']","[1, 3, 1]","[3, 3, 0]",0,True,0,0,12,1.0,1,2,advanced
2,School B,B,"['Physical Education', 'Maths', 'History']","[3, 2, 2]","[1, 3, 2]",0,True,0,0,10,1.0,0,0,N
3,School E,A,"['Physical Education', 'History']","[1, 2]","[4, 5]",0,True,1,0,8,1.0,1,0,N
4,School B,C,['English'],[2],[3],1,True,0,0,7,0.5,0,0,N
5,School C,A,['History'],[2],[5],0,True,0,0,6,1.0,0,0,N
6,School D,A,['History'],[2],[0],0,True,1,0,6,0.5,2,0,N
7,School A,D,"['Physical Education', 'Literature', 'English']","[1, 1, 2]","[2, 4, 2]",1,True,2,0,9,1.5,0,0,N
8,School E,E,['Foreign Language'],[3],[0],0,True,1,0,6,1.0,1,0,N
9,School D,C,['English'],[3],[4],0,True,0,0,10,2.0,0,0,N
