Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Music', 'Foreign Language']","[5, 2]",3,True,9,0,N,1,N,0,1,0.0
1,"['Music', 'Literature']","[3, 2]",0,True,5,0,N,1,N,0,1,0.0
2,"['Computer Science', 'Geography', 'Physics', 'Art', 'Chemistry']","[5, 3, 4, 5, 4]",3,True,10,1,N,3,N,0,1,0.0
3,['Physical Education'],[5],0,True,1,1,1,0,N,0,1,0.0
4,"['Physical Education', 'Maths']","[2, 2]",3,True,2,1,0,3,N,0,1,0.0
5,"['Computer Science', 'Art', 'Maths']","[3, 5, 3]",3,True,3,0,N,3,N,0,1,0.0
6,['Music'],[4],1,True,6,1,1,1,N,0,1,0.0
7,"['Art', 'Science', 'Computer Science']","[5, 4, 4]",3,True,3,1,N,1,N,0,1,0.0
8,"['Physical Education', 'Music', 'Physics']","[2, 3, 5]",3,True,2,1,N,3,N,0,1,0.0
9,['Maths'],[2],3,True,5,0,N,1,N,0,1,0.0
10,"['Maths', 'Biology', 'Foreign Language', 'Music']","[3, 4, 5, 2]",3,True,4,1,2,1,N,0,1,0.0
11,['Literature'],[2],3,True,1,1,N,0,N,0,1,0.0
12,"['Chemistry', 'History', 'Music', 'Economics']","[2, 2, 3, 2]",0,True,10,3,N,3,N,0,1,0.0
13,"['Physical Education', 'Computer Science', 'English']","[4, 3, 2]",1,True,1,0,1,0,N,0,1,0.0
14,"['Maths', 'Economics', 'English', 'Physics']","[3, 2, 3, 4]",1,True,4,1,N,3,N,0,1,0.0
15,"['Music', 'Maths', 'History', 'Physical Education']","[3, 2, 5, 4]",3,True,4,3,N,1,N,0,1,0.0
16,"['History', 'English', 'Art', 'Chemistry']","[3, 3, 4, 5]",1,True,5,0,N,1,M,1,0,3.0
17,"['Science', 'Literature', 'Physical Education', 'History']","[3, 5, 4, 4]",3,True,7,1,N,0,N,0,1,0.0
18,"['Maths', 'Literature', 'Physics']","[2, 5, 2]",0,True,2,0,N,0,N,0,1,0.0
19,['Physical Education'],[2],1,True,5,1,N,0,N,0,1,0.0
20,['Literature'],[4],3,True,1,0,N,0,N,0,1,0.0
21,"['Economics', 'Physics', 'Biology']","[4, 3, 5]",3,True,6,1,0,1,N,0,1,0.0
22,"['English', 'Physics', 'Foreign Language', 'Art']","[4, 2, 3, 2]",3,True,9,0,N,0,N,0,1,0.0
23,"['Economics', 'Physical Education', 'Art']","[4, 2, 3]",0,True,4,1,N,0,N,0,1,0.0
24,['Music'],[2],3,True,5,1,2,3,N,0,1,0.0
25,"['Geography', 'Chemistry', 'Computer Science']","[2, 3, 3]",3,True,4,1,1,3,N,0,1,0.0
26,"['Science', 'Physical Education', 'Physics', 'History']","[2, 3, 4, 4]",3,True,9,1,N,3,M,1,0,3.0
27,['English'],[5],3,True,5,0,N,0,N,0,1,0.0
28,"['Economics', 'Music', 'Literature']","[3, 3, 4]",0,True,6,1,2,3,N,0,1,0.0
