Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Physical Education'],[3],0,True,1,1,N,3,N,0,1,0.0
1,['Chemistry'],[4],1,True,1,0,2,3,N,0,1,0.0
2,['Economics'],[3],0,True,2,0,2,3,N,0,1,0.0
3,['Maths'],[5],0,True,5,1,N,0,N,0,1,0.0
4,"['English', 'Physical Education', 'Literature']","[4, 4, 2]",3,True,6,0,N,1,S,1,0,4.5
5,"['Geography', 'Maths', 'Music']","[4, 4, 2]",3,True,8,0,1,3,N,0,1,0.0
6,['Geography'],[5],3,True,5,0,N,3,N,0,1,0.0
7,"['Biology', 'History']","[2, 2]",3,True,6,0,N,0,N,0,1,0.0
8,"['Geography', 'Maths']","[2, 2]",0,True,7,1,2,0,N,0,1,0.0
9,"['Literature', 'History']","[4, 5]",0,True,9,1,N,1,N,0,1,0.0
10,['Foreign Language'],[3],1,True,10,3,0,3,N,0,1,0.0
11,['Geography'],[4],3,True,6,1,N,1,N,0,1,0.0
12,"['Physics', 'Science', 'Biology', 'Physical Education']","[5, 3, 2, 5]",0,True,6,1,1,0,N,0,1,0.0
13,"['Biology', 'History', 'Physics', 'Music', 'Chemistry']","[4, 4, 5, 3, 3]",3,True,7,0,N,0,N,0,1,0.0
14,"['Foreign Language', 'Literature', 'Computer Science']","[4, 4, 2]",0,True,2,1,0,3,N,0,1,0.0
15,"['Geography', 'Computer Science']","[2, 5]",1,True,4,1,N,0,N,0,1,0.0
16,['English'],[2],1,True,2,0,N,1,N,0,1,0.0
17,"['Maths', 'Art', 'Literature', 'Physics']","[2, 3, 4, 4]",0,True,6,0,2,1,N,0,1,0.0
18,"['Foreign Language', 'Maths', 'Economics']","[4, 4, 4]",3,True,3,0,2,1,N,0,1,0.0
19,['History'],[2],3,True,8,3,N,1,N,0,1,0.0
20,['Foreign Language'],[4],1,True,5,0,N,3,N,0,1,0.0
21,"['Science', 'Geography', 'Chemistry', 'Economics']","[4, 5, 2, 4]",1,True,6,1,N,1,N,0,1,0.0
22,['Computer Science'],[3],0,True,10,1,N,3,N,0,1,0.0
23,"['Physics', 'Music', 'Geography', 'History']","[2, 2, 5, 4]",3,True,9,1,N,1,N,0,1,0.0
24,"['Economics', 'Computer Science', 'Biology']","[3, 2, 2]",3,True,5,0,N,1,N,0,1,0.0
