Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Maths', 'History']","[3, 5]",1,True,6,0,N,3,S,1,0,4.5
1,['Music'],[4],3,True,5,1,2,1,N,0,1,0.0
2,"['Music', 'Physical Education', 'Geography', 'Physics']","[5, 3, 2, 4]",1,True,6,1,N,1,M,1,0,3.0
3,['Physics'],[4],1,True,3,1,N,0,S,1,0,4.5
4,"['Art', 'Geography', 'Foreign Language']","[5, 4, 3]",0,True,9,0,0,1,N,0,1,0.0
5,"['Biology', 'Maths', 'Foreign Language']","[2, 4, 3]",0,True,3,0,N,0,N,0,1,0.0
6,['Physical Education'],[3],3,True,6,0,N,3,S,1,0,4.5
7,"['Music', 'Maths']","[4, 3]",3,True,5,1,1,1,N,0,1,0.0
8,['Music'],[4],0,True,2,0,2,3,N,0,1,0.0
9,"['Physics', 'Science']","[5, 4]",1,True,3,1,N,1,N,0,1,0.0
10,['English'],[4],3,True,2,1,2,3,N,0,1,0.0
11,"['Art', 'Foreign Language', 'English']","[2, 4, 2]",3,True,8,0,N,0,W,1,3,1.5
12,"['Foreign Language', 'English', 'History']","[4, 3, 5]",0,True,1,0,1,3,N,0,1,0.0
13,"['Computer Science', 'English', 'Biology', 'Music']","[4, 2, 5, 2]",0,True,6,0,1,0,N,0,1,0.0
14,['Computer Science'],[4],1,True,1,1,N,0,N,0,1,0.0
15,"['Biology', 'Maths', 'Geography', 'Physical Education', 'Science']","[2, 2, 4, 3, 5]",0,True,10,0,N,1,N,0,1,0.0
16,['Maths'],[4],1,True,2,1,N,0,N,0,1,0.0
17,"['Maths', 'Chemistry']","[3, 4]",1,True,1,0,N,0,N,0,1,0.0
18,['History'],[2],0,True,3,1,2,3,N,0,1,0.0
19,"['Physical Education', 'Literature', 'Foreign Language']","[2, 5, 4]",3,True,2,1,N,3,N,0,1,0.0
20,"['History', 'Foreign Language', 'Art']","[4, 2, 3]",0,True,3,1,N,1,M,1,0,3.0
21,"['Chemistry', 'History', 'Geography']","[2, 3, 3]",1,True,4,0,2,3,N,0,1,0.0
22,"['Economics', 'History', 'Music']","[5, 5, 3]",3,True,6,1,N,3,N,0,1,0.0
23,['Chemistry'],[5],1,True,4,0,N,1,N,0,1,0.0
24,"['English', 'Foreign Language', 'Science']","[5, 3, 4]",3,True,2,1,0,3,N,0,1,0.0
25,['Literature'],[3],3,True,7,0,N,1,N,0,1,0.0
26,"['Maths', 'Economics', 'English', 'Physics']","[4, 2, 5, 4]",0,True,4,1,N,3,N,0,1,0.0
27,"['Chemistry', 'Literature']","[2, 3]",0,True,6,1,N,0,W,1,3,1.5
28,"['Economics', 'Maths', 'Music', 'Science']","[3, 4, 5, 3]",0,True,6,0,N,3,N,0,1,0.0
29,['Chemistry'],[2],3,True,5,1,0,3,N,0,1,0.0
30,"['Science', 'Physics', 'Maths']","[4, 4, 4]",1,True,4,1,1,1,N,0,1,0.0
31,['Science'],[5],1,True,10,0,N,3,N,0,1,0.0
32,"['History', 'Foreign Language']","[4, 3]",0,True,10,0,2,3,W,1,3,1.5
33,"['Art', 'Science', 'Biology']","[3, 4, 3]",0,True,6,0,N,0,N,0,1,0.0
34,"['English', 'Physical Education']","[4, 3]",1,True,3,0,N,0,N,0,1,0.0
35,['Maths'],[4],1,True,7,0,2,1,N,0,1,0.0
36,['Art'],[4],3,True,7,0,N,3,N,0,1,0.0
37,"['Science', 'History']","[5, 4]",0,True,6,0,N,0,N,0,1,0.0
38,"['Chemistry', 'Maths']","[4, 5]",0,True,2,0,N,3,M,1,0,3.0
39,"['Physics', 'Science', 'Chemistry']","[5, 2, 5]",3,True,3,1,N,3,N,0,1,0.0
40,"['Foreign Language', 'Maths', 'Art', 'Geography']","[2, 5, 5, 3]",3,True,6,1,N,0,N,0,1,0.0
41,"['Geography', 'Science', 'Art', 'Maths']","[3, 2, 4, 5]",1,True,5,1,N,0,M,1,0,3.0
42,"['Chemistry', 'Maths', 'Geography']","[3, 5, 2]",3,True,2,0,N,1,N,0,1,0.0
43,"['Physical Education', 'Economics', 'Literature', 'Foreign Language']","[3, 3, 5, 2]",3,True,7,3,N,3,N,0,1,0.0
44,"['Chemistry', 'Geography', 'Maths']","[5, 3, 4]",0,True,5,0,N,0,N,0,1,0.0
45,['Literature'],[2],3,True,4,0,2,0,N,0,1,0.0
46,"['Physics', 'Science', 'Physical Education']","[4, 3, 5]",0,True,5,1,2,3,N,0,1,0.0
47,"['Physical Education', 'Economics', 'Biology']","[2, 5, 3]",1,True,6,1,2,3,N,0,1,0.0
48,"['Art', 'Literature']","[2, 3]",3,True,6,0,N,3,M,1,0,3.0
49,"['History', 'English', 'Literature']","[3, 2, 4]",3,True,5,0,N,3,N,0,1,0.0
50,"['English', 'History', 'Geography', 'Physical Education']","[3, 5, 5, 5]",0,True,7,0,1,0,S,1,0,4.5
51,"['Literature', 'History']","[5, 2]",3,True,1,1,0,1,N,0,1,0.0
52,"['Art', 'Literature', 'Maths']","[4, 4, 2]",0,True,3,0,1,3,N,0,1,0.0
53,"['Science', 'English', 'Art', 'Computer Science']","[5, 2, 3, 5]",0,True,4,0,1,1,N,0,1,0.0
54,"['English', 'Biology', 'Economics']","[3, 5, 3]",3,True,5,3,N,3,N,0,1,0.0
55,"['Maths', 'Physical Education', 'Foreign Language', 'Art']","[4, 5, 3, 4]",1,True,6,0,2,1,N,0,1,0.0
56,['Literature'],[2],1,True,4,3,N,0,N,0,1,0.0
57,"['History', 'Economics', 'Foreign Language']","[4, 3, 3]",3,True,8,1,N,3,N,0,1,0.0
58,['Science'],[3],3,True,8,1,1,3,N,0,1,0.0
59,"['Maths', 'Literature']","[3, 5]",0,True,3,1,N,3,N,0,1,0.0
60,['English'],[4],1,True,7,1,2,1,N,0,1,0.0
61,['Art'],[4],3,True,3,1,2,3,N,0,1,0.0
62,"['History', 'English']","[5, 3]",1,True,1,0,N,0,N,0,1,0.0
