Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School I,B,['History'],[3],[5],0,True,0,0,7,0.5,0,0,N
1,School V,A,"['Geography', 'English', 'Maths', 'Science']","[3, 3, 1, 1]","[3, 2, 4, 1]",0,True,0,0,4,0.5,3,0,N
2,School Y,E,"['English', 'Art']","[1, 4]","[5, 1]",2,True,0,0,4,0.5,2,0,N
3,School E,C,"['English', 'History']","[2, 3]","[1, 0]",1,True,2,0,9,0.5,2,0,N
4,School I,C,['History'],[2],[0],0,True,2,0,11,0.5,2,1,advanced
5,School I,A,['Maths'],[2],[2],1,True,2,0,12,0.5,1,2,advanced
6,School R,E,"['Maths', 'Foreign Language', 'History']","[3, 2, 3]","[4, 3, 5]",0,True,1,0,6,1.0,1,0,N
7,School L,D,['Maths'],[2],[3],0,True,0,0,11,4.0,0,1,N
8,School X,C,"['Physical Education', 'Maths']","[3, 3]","[0, 4]",0,True,2,0,5,0.5,0,0,N
9,School J,A,"['Physical Education', 'Foreign Language', 'English']","[1, 1, 3]","[1, 3, 5]",0,True,1,0,6,0.5,2,0,N
10,School K,D,"['History', 'Foreign Language']","[1, 3]","[5, 3]",0,True,2,0,5,0.5,0,0,N
11,School R,A,['English'],[3],[5],0,True,0,0,6,0.5,0,0,N
12,School A,B,"['English', 'Maths', 'Literature']","[2, 3, 1]","[4, 4, 2]",0,True,0,0,9,1.0,0,0,N
13,School K,E,['Foreign Language'],[2],[1],0,True,1,0,6,0.5,3,0,N
14,School X,D,['History'],[2],[5],0,True,1,0,5,0.5,1,0,N
15,School S,C,['History'],[1],[1],0,True,0,0,9,0.5,0,0,N
16,School F,E,['Physical Education'],[2],[0],0,True,2,0,9,1.0,0,0,N
17,School Y,A,"['History', 'Maths', 'English']","[3, 2, 3]","[5, 3, 0]",0,True,0,0,5,0.5,1,0,N
18,School T,A,['Computer Science'],[3],[1],0,True,1,0,12,1.0,0,2,advanced
19,School B,C,"['History', 'English', 'Science']","[1, 2, 1]","[5, 4, 5]",0,True,1,0,10,0.5,0,0,N
20,School B,C,['Maths'],[1],[4],2,True,2,0,6,0.5,0,0,N
21,School M,C,"['English', 'Physical Education']","[3, 4]","[2, 0]",0,True,1,0,12,0.5,0,2,advanced
22,School A,D,['Maths'],[2],[5],0,True,1,0,9,0.5,2,0,N
23,School B,C,"['History', 'Physical Education']","[2, 3]","[3, 5]",2,True,2,0,5,1.0,2,0,N
24,School W,E,"['Physical Education', 'History', 'Maths']","[2, 1, 3]","[2, 2, 0]",0,True,2,0,5,0.5,0,0,N
25,School C,C,"['English', 'Physical Education']","[1, 3]","[2, 1]",0,True,0,0,6,1.0,3,0,N
26,School M,D,"['History', 'Foreign Language']","[3, 1]","[4, 5]",0,True,0,0,7,0.5,0,0,N
27,School G,D,"['Physical Education', 'History', 'Maths']","[1, 3, 3]","[1, 4, 4]",0,True,1,0,9,0.5,2,0,N
28,School E,C,"['Physical Education', 'Maths']","[1, 1]","[2, 1]",1,True,2,0,9,0.5,0,0,N
29,School W,B,['Science'],[3],[3],0,True,2,0,4,0.5,0,0,N
30,School C,D,['Foreign Language'],[3],[2],0,True,1,0,7,1.0,1,0,N
31,School F,E,"['Physical Education', 'Maths']","[3, 2]","[0, 3]",0,True,0,0,7,0.5,0,0,N
32,School K,B,"['Maths', 'History', 'Literature', 'English']","[4, 1, 1, 3]","[5, 4, 0, 1]",0,True,1,0,9,1.0,0,0,N
33,School R,C,"['Art', 'English']","[3, 3]","[5, 5]",0,True,1,0,4,0.5,1,0,N
34,School A,A,"['English', 'Maths']","[2, 4]","[3, 3]",0,True,0,0,5,1.0,3,0,N
35,School H,D,"['History', 'Maths']","[1, 1]","[4, 1]",0,True,1,0,9,1.0,0,0,N
36,School E,A,['English'],[3],[0],1,True,1,0,4,1.0,0,0,N
37,School D,C,"['English', 'Maths']","[3, 1]","[4, 2]",1,True,2,0,7,0.5,2,0,N
38,School G,C,['English'],[1],[2],1,True,0,0,7,0.5,3,0,N
39,School V,E,['History'],[1],[4],0,True,0,0,5,1.0,2,0,N
