Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Music', 'Art']","[4, 4]",1,True,6,3,N,0,N,0,1,0.0
1,"['Biology', 'Literature', 'Computer Science']","[3, 5, 4]",1,True,4,3,N,0,N,0,1,0.0
2,"['Physics', 'History', 'Geography', 'Economics']","[4, 5, 5, 5]",0,True,4,1,N,3,N,0,1,0.0
3,"['History', 'Geography']","[2, 4]",3,True,2,0,N,1,N,0,1,0.0
4,"['Economics', 'Literature', 'Art']","[2, 5, 4]",0,True,6,0,N,1,N,0,1,0.0
5,"['Maths', 'English', 'Geography']","[2, 5, 2]",3,True,1,1,N,0,N,0,1,0.0
6,"['Biology', 'Computer Science']","[5, 2]",3,True,5,0,1,1,W,1,3,1.5
7,"['Literature', 'Biology', 'Geography', 'Economics']","[4, 2, 3, 2]",0,True,4,1,2,1,N,0,1,0.0
8,"['Literature', 'Physics', 'History']","[4, 4, 3]",0,True,1,1,N,0,N,0,1,0.0
9,"['Foreign Language', 'Maths']","[3, 3]",3,True,3,1,N,1,N,0,1,0.0
10,"['Biology', 'History']","[4, 4]",0,True,6,0,N,3,N,0,1,0.0
11,['Literature'],[2],1,True,2,0,N,1,N,0,1,0.0
12,['Economics'],[2],1,True,5,0,N,1,N,0,1,0.0
13,"['Science', 'Computer Science', 'English', 'Chemistry']","[4, 2, 2, 5]",0,True,5,0,1,1,N,0,1,0.0
14,"['Biology', 'Music', 'Science', 'Maths', 'Literature']","[2, 2, 2, 2, 4]",1,True,9,1,2,1,N,0,1,0.0
15,['Physics'],[2],1,True,9,0,N,0,N,0,1,0.0
16,"['Chemistry', 'Physical Education']","[5, 4]",0,True,6,1,N,1,N,0,1,0.0
17,"['Biology', 'Science', 'Foreign Language', 'Computer Science']","[4, 3, 2, 2]",0,True,4,1,2,0,N,0,1,0.0
18,['Science'],[3],3,True,7,3,N,0,N,0,1,0.0
19,"['English', 'History']","[3, 2]",3,True,5,0,2,3,N,0,1,0.0
20,"['Chemistry', 'Computer Science', 'English', 'Maths']","[4, 4, 2, 4]",3,True,6,0,1,3,N,0,1,0.0
21,['Science'],[4],3,True,5,0,1,1,N,0,1,0.0
22,['History'],[3],3,True,1,1,N,0,N,0,1,0.0
23,"['Music', 'Geography', 'Chemistry']","[5, 2, 2]",1,True,1,1,1,3,N,0,1,0.0
24,"['Foreign Language', 'Geography']","[2, 4]",0,True,2,3,1,0,N,0,1,0.0
25,"['Physics', 'Biology']","[4, 3]",0,True,2,1,N,0,N,0,1,0.0
26,['Physical Education'],[2],3,True,4,1,N,0,N,0,1,0.0
27,['Biology'],[2],3,True,2,0,2,1,N,0,1,0.0
