Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Physics', 'Literature', 'Foreign Language']","[3, 3, 2]",3,True,2,1,N,3,N,0,1,0.0
1,"['Foreign Language', 'Maths', 'History', 'English', 'Computer Science']","[2, 2, 3, 3, 4]",3,True,7,1,2,0,N,0,1,0.0
2,['Art'],[3],0,True,6,0,1,0,N,0,1,0.0
3,"['Art', 'Computer Science', 'Physical Education', 'Economics']","[3, 4, 4, 3]",0,True,4,1,N,0,N,0,1,0.0
4,"['Literature', 'Biology', 'Physics']","[2, 3, 2]",0,True,8,0,1,3,N,0,1,0.0
5,"['English', 'Chemistry', 'Art']","[5, 5, 3]",3,True,9,3,N,3,N,0,1,0.0
6,['Economics'],[3],0,True,5,0,N,3,N,0,1,0.0
7,"['History', 'English', 'Economics']","[2, 2, 5]",1,True,2,0,N,3,W,1,3,1.5
8,"['Physics', 'History', 'Economics']","[4, 5, 5]",3,True,5,0,0,3,N,0,1,0.0
9,"['Physical Education', 'Science', 'Computer Science', 'Economics']","[3, 5, 3, 4]",3,True,6,0,N,3,N,0,1,0.0
