Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['History', 'Art']","[5, 5]",0,True,10,0,1,0,N,0,1,0.0
1,"['Computer Science', 'Physics', 'Maths', 'Art', 'Science']","[4, 3, 3, 4, 4]",0,True,7,1,2,0,N,0,1,0.0
2,"['Economics', 'Physical Education', 'Science']","[5, 2, 2]",0,True,5,1,N,1,N,0,1,0.0
3,"['Art', 'Science']","[3, 4]",3,True,3,1,N,1,N,0,1,0.0
4,"['Economics', 'Physics', 'Computer Science']","[4, 2, 3]",0,True,8,1,2,3,N,0,1,0.0
5,"['Geography', 'Art']","[5, 3]",0,True,1,0,N,3,N,0,1,0.0
6,"['Chemistry', 'Computer Science']","[4, 2]",1,True,3,0,1,1,N,0,1,0.0
7,"['Economics', 'Art']","[3, 5]",0,True,4,0,N,1,N,0,1,0.0
8,['Foreign Language'],[4],0,True,2,1,N,3,N,0,1,0.0
9,['Maths'],[5],1,True,3,1,1,3,N,0,1,0.0
10,"['Physical Education', 'Geography', 'History', 'Music']","[5, 4, 5, 3]",1,True,6,1,N,1,N,0,1,0.0
11,"['Art', 'Geography']","[5, 2]",0,True,2,1,N,1,M,1,0,3.0
12,"['History', 'Science']","[3, 2]",1,True,3,1,1,3,W,1,3,1.5
13,['Physical Education'],[4],1,True,1,0,N,3,N,0,1,0.0
14,"['Literature', 'History', 'English']","[2, 5, 3]",1,True,6,1,0,0,N,0,1,0.0
15,"['Foreign Language', 'Maths', 'Music']","[2, 4, 4]",3,True,3,1,1,3,N,0,1,0.0
16,['Foreign Language'],[2],1,True,1,0,N,0,N,0,1,0.0
17,['Physical Education'],[3],3,True,4,0,N,3,N,0,1,0.0
18,['Science'],[5],0,True,1,0,N,0,N,0,1,0.0
19,"['Geography', 'Physical Education', 'Science']","[4, 3, 5]",1,True,4,1,N,0,N,0,1,0.0
20,"['Biology', 'Physical Education', 'History']","[4, 2, 4]",3,True,4,1,2,1,N,0,1,0.0
21,"['Art', 'Economics']","[2, 5]",3,True,3,1,1,0,N,0,1,0.0
22,"['History', 'Art', 'Chemistry']","[2, 5, 2]",0,True,4,1,N,1,N,0,1,0.0
23,"['Computer Science', 'Physical Education']","[2, 3]",3,True,4,1,N,0,N,0,1,0.0
24,"['Biology', 'Literature', 'History']","[3, 3, 4]",3,True,10,0,N,3,N,0,1,0.0
