Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Computer Science', 'Physical Education']","[5, 5]",1,True,4,1,2,0,S,1,0,4.5
1,['Foreign Language'],[4],0,True,5,1,N,1,S,1,0,4.5
2,"['Literature', 'Biology', 'Physics']","[2, 5, 5]",3,True,2,0,N,3,N,0,1,0.0
3,"['History', 'Biology', 'Literature', 'Art', 'Science']","[4, 5, 2, 5, 3]",0,True,7,1,2,0,N,0,1,0.0
4,"['Biology', 'Geography']","[4, 3]",3,True,6,0,N,3,N,0,1,0.0
5,"['Physics', 'Art', 'Chemistry', 'Maths']","[3, 4, 2, 3]",0,True,4,1,0,0,N,0,1,0.0
6,['Chemistry'],[3],3,True,2,0,2,1,N,0,1,0.0
7,['Art'],[2],0,True,8,0,N,0,N,0,1,0.0
8,"['Computer Science', 'Economics', 'Foreign Language']","[2, 5, 2]",0,True,2,0,2,0,N,0,1,0.0
9,"['English', 'History', 'Physics']","[2, 5, 5]",0,True,3,1,N,0,N,0,1,0.0
10,"['Geography', 'Biology']","[5, 3]",3,True,3,1,N,0,N,0,1,0.0
11,['History'],[3],0,True,1,1,1,0,N,0,1,0.0
12,"['Biology', 'Physical Education', 'Music', 'Art']","[3, 5, 5, 3]",1,True,10,0,1,1,N,0,1,0.0
13,"['Biology', 'Geography']","[5, 2]",0,True,10,0,N,3,N,0,1,0.0
14,['Biology'],[4],0,True,1,0,N,0,N,0,1,0.0
15,"['Biology', 'Geography']","[4, 5]",1,True,3,0,N,1,N,0,1,0.0
16,"['Art', 'Biology', 'Geography']","[4, 3, 3]",3,True,6,0,2,0,N,0,1,0.0
17,"['Science', 'Chemistry', 'Physical Education']","[5, 5, 5]",1,True,4,0,N,1,N,0,1,0.0
18,"['Economics', 'Biology', 'Art', 'Foreign Language']","[5, 5, 3, 5]",0,True,5,0,1,0,N,0,1,0.0
19,"['Art', 'Biology']","[5, 4]",3,True,5,0,0,3,N,0,1,0.0
20,['Foreign Language'],[3],3,True,1,0,N,0,N,0,1,0.0
21,"['Physics', 'Physical Education', 'Biology', 'Computer Science']","[3, 3, 3, 4]",1,True,7,1,N,3,N,0,1,0.0
22,"['Science', 'Economics']","[2, 2]",1,True,6,3,N,3,N,0,1,0.0
23,"['English', 'Art', 'Geography', 'Chemistry']","[5, 2, 4, 5]",1,True,10,1,N,3,N,0,1,0.0
24,"['Computer Science', 'Economics']","[4, 5]",3,True,6,1,N,0,N,0,1,0.0
25,['Biology'],[3],1,True,6,0,N,3,N,0,1,0.0
26,"['Literature', 'English']","[5, 3]",0,True,7,0,2,1,N,0,1,0.0
27,['Physical Education'],[2],3,True,8,1,N,1,N,0,1,0.0
28,"['Biology', 'Music', 'Maths']","[5, 2, 4]",1,True,6,1,1,0,N,0,1,0.0
29,"['Science', 'Maths', 'English']","[5, 3, 3]",0,True,2,0,N,3,N,0,1,0.0
30,['Economics'],[3],0,True,1,0,1,1,W,1,3,1.5
31,"['Economics', 'Biology', 'English']","[2, 3, 5]",0,True,10,0,2,0,N,0,1,0.0
32,"['Computer Science', 'Science', 'Foreign Language']","[5, 5, 5]",3,True,3,3,1,3,N,0,1,0.0
33,"['Geography', 'Foreign Language']","[5, 5]",0,True,1,0,N,1,N,0,1,0.0
34,"['History', 'Chemistry', 'Foreign Language', 'Literature']","[5, 3, 3, 5]",1,True,4,0,N,0,W,1,3,1.5
35,"['Biology', 'Computer Science', 'Chemistry']","[3, 2, 3]",0,True,10,1,N,0,N,0,1,0.0
36,['Biology'],[2],0,True,5,0,1,3,N,0,1,0.0
37,"['History', 'Chemistry', 'Physical Education', 'Maths', 'Biology']","[4, 5, 5, 3, 4]",1,True,10,0,2,0,N,0,1,0.0
38,['Computer Science'],[2],0,True,2,1,1,3,W,1,3,1.5
39,['Science'],[3],3,True,5,0,N,1,N,0,1,0.0
40,['Geography'],[5],0,True,2,0,1,0,N,0,1,0.0
41,"['Computer Science', 'Maths']","[4, 3]",1,True,1,0,N,0,N,0,1,0.0
42,"['Chemistry', 'Art', 'Foreign Language', 'Economics', 'Physics']","[2, 4, 4, 3, 3]",3,True,7,1,1,0,S,1,0,4.5
43,['Physics'],[5],3,True,2,1,N,0,N,0,1,0.0
44,['Literature'],[3],0,True,1,1,2,1,N,0,1,0.0
45,['Geography'],[4],1,True,6,0,N,0,M,1,0,3.0
46,"['History', 'Art', 'Maths', 'Music']","[2, 5, 3, 3]",3,True,4,1,2,0,N,0,1,0.0
47,['Economics'],[3],0,True,4,0,N,0,N,0,1,0.0
48,"['Physics', 'History', 'Physical Education']","[5, 2, 5]",3,True,7,1,N,0,N,0,1,0.0
49,"['Economics', 'Literature', 'Science']","[2, 2, 2]",1,True,4,1,1,0,N,0,1,0.0
50,"['English', 'Geography', 'Economics', 'Foreign Language']","[4, 5, 3, 5]",3,True,6,3,N,1,N,0,1,0.0
51,"['Chemistry', 'History', 'Maths']","[5, 2, 2]",3,True,1,0,1,3,N,0,1,0.0
52,"['Geography', 'History', 'Art']","[5, 3, 4]",3,True,3,0,N,1,N,0,1,0.0
53,"['Geography', 'History', 'Maths', 'Biology']","[2, 3, 4, 5]",0,True,6,1,1,3,M,1,0,3.0
54,['Foreign Language'],[3],0,True,2,0,N,3,S,1,0,4.5
55,['History'],[3],3,True,1,1,N,1,N,0,1,0.0
56,"['Physics', 'Science', 'Art']","[3, 2, 3]",3,True,3,3,1,1,W,1,3,1.5
57,"['Literature', 'Physics']","[2, 5]",1,True,8,1,N,0,N,0,1,0.0
58,"['English', 'Art']","[5, 2]",1,True,5,1,1,0,S,1,0,4.5
59,['Literature'],[4],3,True,4,1,0,0,N,0,1,0.0
