Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Foreign Language'],[3],1,True,2,3,N,1,N,0,1,0.0
1,"['Art', 'Economics']","[4, 5]",0,True,5,0,N,3,N,0,1,0.0
2,['Chemistry'],[3],3,True,2,1,1,3,S,1,0,4.5
3,"['English', 'Biology']","[2, 3]",1,True,3,3,N,0,N,0,1,0.0
4,"['Art', 'Science', 'Literature']","[3, 2, 5]",3,True,2,0,N,0,N,0,1,0.0
5,['Geography'],[3],3,True,3,0,N,0,N,0,1,0.0
6,['Art'],[2],3,True,8,1,N,3,N,0,1,0.0
7,"['History', 'English', 'Physical Education']","[2, 2, 5]",3,True,2,1,N,1,N,0,1,0.0
8,"['Maths', 'Art']","[4, 3]",0,True,8,0,0,3,N,0,1,0.0
9,"['Physics', 'Foreign Language']","[5, 5]",0,True,5,0,0,0,N,0,1,0.0
10,['Biology'],[3],0,True,6,1,N,0,N,0,1,0.0
11,"['Art', 'Science', 'Physics', 'Geography']","[3, 5, 4, 3]",1,True,9,0,N,0,N,0,1,0.0
12,"['Chemistry', 'Literature', 'Physical Education', 'Science']","[2, 5, 5, 3]",1,True,8,0,1,3,N,0,1,0.0
13,"['Science', 'Geography', 'Art', 'Biology', 'Computer Science']","[5, 3, 5, 2, 4]",0,True,9,1,N,1,N,0,1,0.0
14,"['Music', 'Maths', 'Physics']","[2, 3, 5]",3,True,7,1,1,1,N,0,1,0.0
15,['Art'],[5],3,True,4,3,0,3,N,0,1,0.0
16,"['Economics', 'Literature', 'Art']","[2, 4, 3]",3,True,4,3,N,1,N,0,1,0.0
17,['Economics'],[2],0,True,4,0,1,1,N,0,1,0.0
18,"['Maths', 'Geography', 'Physical Education']","[2, 2, 5]",3,True,1,0,N,1,N,0,1,0.0
19,"['History', 'Chemistry', 'Physical Education']","[3, 2, 3]",0,True,4,0,N,3,M,1,0,3.0
20,"['History', 'Physical Education', 'Art']","[2, 3, 2]",3,True,2,1,N,3,N,0,1,0.0
