Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Biology', 'Music']","[4, 5]",1,True,9,0,N,1,N,0,1,0.0
1,"['Art', 'History']","[3, 5]",0,True,1,1,N,3,N,0,1,0.0
2,"['Science', 'Economics']","[3, 3]",0,True,2,1,1,3,N,0,1,0.0
3,"['Biology', 'Physics']","[4, 5]",1,True,6,1,N,3,N,0,1,0.0
4,"['History', 'Foreign Language', 'Music']","[3, 5, 3]",3,True,2,3,1,3,N,0,1,0.0
5,"['Computer Science', 'Literature']","[4, 4]",3,True,3,1,N,0,N,0,1,0.0
6,"['Literature', 'Foreign Language']","[3, 5]",3,True,2,0,2,1,N,0,1,0.0
7,"['Physical Education', 'Computer Science', 'History']","[4, 5, 2]",1,True,4,1,N,3,N,0,1,0.0
8,['Science'],[4],3,True,3,0,1,1,N,0,1,0.0
9,"['Literature', 'English', 'Computer Science']","[4, 3, 5]",3,True,6,0,N,3,N,0,1,0.0
10,"['History', 'Science', 'Literature']","[4, 5, 5]",1,True,3,0,2,0,N,0,1,0.0
11,"['Computer Science', 'History']","[4, 4]",0,True,3,0,N,0,N,0,1,0.0
12,['Foreign Language'],[4],0,True,7,1,2,1,N,0,1,0.0
13,"['Music', 'English', 'Geography', 'Foreign Language']","[2, 2, 2, 4]",1,True,4,1,N,1,N,0,1,0.0
14,"['Geography', 'Literature', 'Art']","[3, 5, 2]",1,True,3,0,1,3,N,0,1,0.0
15,['Geography'],[3],1,True,3,1,N,3,N,0,1,0.0
16,"['Art', 'Science', 'Physics', 'Physical Education']","[4, 2, 5, 2]",0,True,9,1,2,3,N,0,1,0.0
17,['Foreign Language'],[4],0,True,4,0,N,1,N,0,1,0.0
18,"['Maths', 'Foreign Language', 'History', 'Literature']","[4, 3, 4, 3]",0,True,6,1,N,1,N,0,1,0.0
19,['Science'],[2],1,True,1,0,1,0,N,0,1,0.0
20,"['English', 'Music']","[4, 2]",3,True,7,1,N,1,N,0,1,0.0
21,"['English', 'Foreign Language', 'History']","[5, 2, 3]",0,True,3,0,0,3,N,0,1,0.0
22,"['Art', 'Music']","[4, 4]",0,True,1,0,N,1,N,0,1,0.0
23,"['Biology', 'History', 'Music', 'Physics', 'Literature']","[3, 4, 5, 4, 5]",3,True,8,3,N,3,N,0,1,0.0
24,['Music'],[5],3,True,1,1,1,0,W,1,3,1.5
25,['Maths'],[2],3,True,5,1,N,0,N,0,1,0.0
26,"['Physical Education', 'Music', 'Maths', 'Biology']","[3, 5, 5, 2]",3,True,8,0,N,1,N,0,1,0.0
27,"['Science', 'Foreign Language']","[4, 4]",0,True,2,0,N,3,N,0,1,0.0
28,"['Music', 'Economics', 'English']","[2, 5, 2]",1,True,5,0,0,1,W,1,3,1.5
29,"['Literature', 'Physical Education', 'Biology']","[3, 3, 4]",0,True,6,1,N,1,N,0,1,0.0
30,"['Biology', 'Chemistry', 'Literature']","[3, 2, 4]",1,True,10,3,1,3,N,0,1,0.0
31,"['Computer Science', 'Physical Education', 'Chemistry', 'Art']","[2, 3, 5, 3]",3,True,4,0,N,3,N,0,1,0.0
32,"['History', 'Biology']","[4, 5]",0,True,5,1,1,3,M,1,0,3.0
33,"['Foreign Language', 'Music', 'Economics']","[4, 3, 4]",0,True,2,0,N,1,N,0,1,0.0
34,"['Biology', 'Economics']","[4, 3]",0,True,2,0,N,0,M,1,0,3.0
35,"['Art', 'Biology', 'Science']","[2, 5, 3]",0,True,8,1,N,3,N,0,1,0.0
36,"['Music', 'Science']","[3, 5]",3,True,6,1,N,1,N,0,1,0.0
37,['Geography'],[3],0,True,2,0,1,0,N,0,1,0.0
38,"['Computer Science', 'English', 'Art']","[2, 4, 3]",3,True,6,0,N,3,N,0,1,0.0
39,['Economics'],[3],0,True,1,1,0,0,N,0,1,0.0
40,"['Chemistry', 'Physical Education', 'Literature']","[2, 5, 3]",0,True,7,1,2,1,N,0,1,0.0
41,['Foreign Language'],[3],0,True,5,0,N,3,N,0,1,0.0
42,"['Economics', 'Music', 'Maths']","[4, 5, 4]",0,True,4,0,2,0,N,0,1,0.0
43,"['English', 'History']","[4, 4]",3,True,4,1,N,3,M,1,0,3.0
44,"['Geography', 'English', 'Chemistry']","[2, 3, 2]",1,True,4,3,1,3,N,0,1,0.0
45,"['Chemistry', 'Physics']","[3, 2]",1,True,6,1,1,3,N,0,1,0.0
46,"['Physical Education', 'Geography', 'Science', 'Foreign Language']","[2, 5, 5, 4]",0,True,6,0,2,1,N,0,1,0.0
47,"['Science', 'Physical Education', 'History', 'English', 'Art']","[2, 4, 4, 3, 2]",3,True,9,0,N,0,N,0,1,0.0
48,"['Foreign Language', 'History', 'Physical Education', 'Science', 'Chemistry']","[4, 3, 5, 5, 4]",0,True,9,0,N,1,N,0,1,0.0
49,['English'],[5],3,True,2,1,N,1,N,0,1,0.0
50,"['Physics', 'Economics']","[3, 2]",0,True,2,1,1,0,N,0,1,0.0
51,"['English', 'Literature', 'Physics']","[2, 2, 5]",1,True,1,0,N,0,N,0,1,0.0
52,['Economics'],[5],0,True,5,0,N,0,N,0,1,0.0
53,"['Economics', 'Biology', 'Computer Science']","[2, 3, 4]",1,True,3,3,1,3,S,1,0,4.5
54,"['Physics', 'Maths', 'Art']","[4, 2, 2]",1,True,2,1,1,0,N,0,1,0.0
55,['Computer Science'],[4],0,True,5,1,N,1,N,0,1,0.0
56,"['Economics', 'Maths', 'Foreign Language']","[5, 4, 4]",0,True,3,0,N,1,N,0,1,0.0
57,['Literature'],[5],1,True,2,0,0,0,N,0,1,0.0
58,['Art'],[4],3,True,5,0,2,3,N,0,1,0.0
59,"['Music', 'Science']","[3, 3]",1,True,2,1,N,1,N,0,1,0.0
60,"['Literature', 'Economics', 'Chemistry']","[5, 2, 4]",1,True,5,1,N,1,N,0,1,0.0
61,"['Science', 'Foreign Language', 'Chemistry', 'History']","[4, 3, 3, 5]",0,True,7,1,1,0,N,0,1,0.0
62,"['Geography', 'Foreign Language', 'Maths']","[4, 3, 5]",3,True,2,1,1,1,N,0,1,0.0
63,"['English', 'Economics', 'Chemistry']","[5, 5, 5]",1,True,6,0,N,3,N,0,1,0.0
64,['Physics'],[3],3,True,6,1,N,0,N,0,1,0.0
65,"['Physical Education', 'Art', 'Computer Science']","[4, 5, 4]",1,True,4,1,N,1,M,1,0,3.0
66,"['Maths', 'Foreign Language', 'Music']","[3, 5, 3]",1,True,5,0,1,0,N,0,1,0.0
67,"['Physics', 'Science']","[2, 3]",1,True,6,0,N,1,N,0,1,0.0
68,"['English', 'Maths']","[3, 5]",1,True,10,1,2,0,N,0,1,0.0
69,"['Physical Education', 'Physics', 'Art']","[5, 2, 5]",0,True,8,3,1,1,N,0,1,0.0
70,"['English', 'Foreign Language', 'Art']","[3, 3, 5]",0,True,2,1,N,0,M,1,0,3.0
71,['Physical Education'],[3],3,True,1,1,N,1,N,0,1,0.0
72,['Maths'],[5],1,True,2,3,N,1,N,0,1,0.0
73,"['Biology', 'English', 'Foreign Language']","[3, 3, 2]",1,True,5,1,2,1,N,0,1,0.0
74,"['Economics', 'Geography']","[4, 3]",1,True,3,1,N,3,N,0,1,0.0
75,['Physics'],[2],0,True,1,0,1,0,M,1,0,3.0
76,"['English', 'Art']","[2, 3]",0,True,5,0,N,0,N,0,1,0.0
77,"['History', 'Computer Science', 'Literature']","[2, 4, 5]",1,True,5,0,N,1,N,0,1,0.0
78,['Foreign Language'],[5],1,True,6,1,0,0,M,1,0,3.0
