Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['English', 'Maths', 'Literature']","[3, 4, 5]",1,True,6,0,N,1,N,0,1,0.0
1,['Computer Science'],[5],0,True,6,1,2,1,N,0,1,0.0
2,['Physics'],[3],0,True,1,1,1,1,N,0,1,0.0
3,"['Art', 'Science']","[3, 4]",0,True,1,0,N,0,N,0,1,0.0
4,"['Chemistry', 'Foreign Language', 'Maths']","[3, 5, 5]",0,True,2,1,N,1,N,0,1,0.0
5,"['Maths', 'Literature']","[4, 5]",0,True,3,1,1,1,N,0,1,0.0
6,"['History', 'Art']","[2, 4]",0,True,1,0,N,0,N,0,1,0.0
7,['Geography'],[4],1,True,4,3,N,3,N,0,1,0.0
8,['English'],[5],1,True,10,3,N,0,N,0,1,0.0
9,"['Biology', 'Music']","[4, 2]",0,True,6,0,N,0,N,0,1,0.0
10,['Computer Science'],[4],3,True,9,0,N,1,N,0,1,0.0
11,['Maths'],[5],1,True,6,0,1,0,S,1,0,4.5
12,"['Literature', 'English']","[2, 2]",0,True,5,0,N,3,N,0,1,0.0
13,"['Geography', 'Music', 'Chemistry']","[5, 5, 5]",1,True,1,0,2,3,N,0,1,0.0
14,['English'],[3],1,True,6,0,N,3,N,0,1,0.0
15,"['English', 'Chemistry']","[3, 4]",3,True,2,1,N,0,M,1,0,3.0
16,"['Economics', 'English']","[4, 5]",3,True,1,0,N,1,N,0,1,0.0
17,"['Chemistry', 'Maths', 'History', 'Physical Education']","[3, 5, 4, 2]",0,True,5,1,0,1,N,0,1,0.0
18,"['Biology', 'Physics', 'Literature']","[2, 2, 3]",3,True,1,0,0,1,N,0,1,0.0
19,['Chemistry'],[2],0,True,6,0,2,0,N,0,1,0.0
20,"['Science', 'Literature', 'Geography', 'Foreign Language', 'Physical Education']","[4, 4, 3, 2, 3]",3,True,7,0,N,0,N,0,1,0.0
21,"['History', 'Music', 'Biology', 'Physics']","[2, 5, 5, 4]",0,True,5,1,0,0,N,0,1,0.0
22,"['Physical Education', 'English', 'Maths', 'Foreign Language']","[3, 4, 5, 5]",1,True,6,0,2,3,N,0,1,0.0
23,"['Physical Education', 'Maths', 'Biology']","[3, 4, 4]",3,True,6,1,N,1,N,0,1,0.0
24,['History'],[4],1,True,4,0,2,0,N,0,1,0.0
25,"['Maths', 'Science', 'Physics', 'Physical Education', 'Music']","[3, 4, 4, 3, 3]",1,True,7,0,2,3,N,0,1,0.0
26,"['Chemistry', 'Maths', 'Science']","[5, 2, 4]",3,True,6,3,2,3,N,0,1,0.0
27,"['History', 'Maths', 'Biology', 'Art']","[2, 5, 5, 3]",1,True,5,0,N,3,N,0,1,0.0
28,['Biology'],[3],0,True,1,1,N,1,N,0,1,0.0
29,"['Art', 'Biology']","[4, 3]",1,True,5,1,N,0,N,0,1,0.0
30,['Physical Education'],[4],3,True,3,0,2,3,N,0,1,0.0
31,"['Biology', 'Physical Education']","[5, 5]",1,True,6,1,1,1,N,0,1,0.0
32,['Music'],[2],1,True,3,3,1,1,N,0,1,0.0
33,"['Physics', 'Geography', 'Economics', 'Art']","[3, 5, 3, 5]",0,True,9,0,N,0,N,0,1,0.0
34,['Biology'],[2],0,True,9,0,N,0,N,0,1,0.0
35,['Biology'],[5],3,True,1,1,N,0,N,0,1,0.0
36,"['English', 'Chemistry']","[3, 4]",1,True,6,3,N,0,N,0,1,0.0
37,"['Biology', 'Art', 'Science']","[3, 4, 5]",1,True,5,0,N,3,N,0,1,0.0
38,['Maths'],[2],3,True,3,1,N,0,N,0,1,0.0
39,"['Maths', 'Geography', 'Computer Science', 'Art']","[5, 2, 2, 4]",3,True,6,1,N,1,N,0,1,0.0
40,['Physics'],[3],3,True,10,1,1,3,N,0,1,0.0
41,['Geography'],[3],0,True,4,0,N,1,S,1,0,4.5
42,"['English', 'Foreign Language']","[3, 2]",1,True,5,1,N,0,N,0,1,0.0
43,"['Chemistry', 'Science']","[4, 2]",0,True,3,3,2,3,N,0,1,0.0
44,['Physics'],[4],1,True,2,1,N,1,N,0,1,0.0
45,"['Economics', 'Literature']","[5, 2]",0,True,8,1,2,1,N,0,1,0.0
46,['Chemistry'],[5],3,True,5,0,1,0,N,0,1,0.0
47,"['Physical Education', 'Economics', 'Foreign Language']","[3, 3, 4]",0,True,4,3,1,3,N,0,1,0.0
48,"['Physics', 'Chemistry']","[5, 2]",0,True,3,0,1,0,N,0,1,0.0
49,"['Chemistry', 'Geography', 'Foreign Language']","[4, 3, 3]",1,True,1,1,0,1,N,0,1,0.0
50,['Physical Education'],[4],3,True,1,1,1,3,N,0,1,0.0
51,"['Biology', 'Physical Education']","[3, 5]",0,True,7,3,1,3,N,0,1,0.0
52,"['History', 'English', 'Foreign Language', 'Chemistry']","[3, 2, 5, 4]",3,True,6,0,2,3,N,0,1,0.0
53,['Physical Education'],[3],0,True,3,0,N,1,N,0,1,0.0
54,"['Computer Science', 'Geography']","[3, 4]",0,True,2,1,1,0,S,1,0,4.5
55,"['Computer Science', 'Physical Education', 'Literature']","[5, 4, 3]",0,True,6,0,0,0,N,0,1,0.0
56,"['Physics', 'Physical Education', 'English', 'Chemistry']","[4, 5, 2, 3]",3,True,8,1,0,0,N,0,1,0.0
57,['Maths'],[5],3,True,4,1,N,3,N,0,1,0.0
58,"['English', 'Music']","[3, 4]",3,True,1,0,1,0,N,0,1,0.0
59,"['Geography', 'Literature']","[3, 5]",1,True,5,0,N,1,N,0,1,0.0
60,['English'],[5],1,True,3,0,N,1,S,1,0,4.5
61,"['Science', 'History']","[4, 5]",0,True,1,0,N,1,N,0,1,0.0
62,"['Economics', 'Foreign Language', 'Physical Education']","[3, 2, 2]",1,True,3,3,N,0,N,0,1,0.0
63,"['Literature', 'Physical Education']","[3, 5]",0,True,5,1,1,3,M,1,0,3.0
64,"['Physical Education', 'History', 'Maths']","[3, 2, 3]",0,True,1,0,1,0,N,0,1,0.0
65,"['Biology', 'Chemistry', 'History']","[4, 5, 3]",1,True,7,1,2,1,N,0,1,0.0
66,"['English', 'Art']","[5, 2]",3,True,1,0,N,1,N,0,1,0.0
67,"['Physics', 'Economics']","[2, 2]",3,True,1,0,1,3,N,0,1,0.0
68,"['Maths', 'Foreign Language']","[3, 5]",1,True,1,1,N,3,N,0,1,0.0
69,['Foreign Language'],[2],1,True,3,0,N,3,S,1,0,4.5
70,"['Physics', 'English', 'History', 'Literature']","[2, 4, 5, 3]",0,True,4,0,N,3,M,1,0,3.0
71,"['Maths', 'Literature', 'Economics', 'Geography']","[4, 4, 3, 3]",1,True,9,0,N,0,N,0,1,0.0
72,"['Art', 'History', 'Literature']","[3, 4, 2]",1,True,2,1,N,0,N,0,1,0.0
73,"['Computer Science', 'History']","[5, 3]",1,True,5,0,N,0,M,1,0,3.0
74,"['Maths', 'Biology', 'Foreign Language']","[2, 4, 4]",0,True,3,0,2,3,N,0,1,0.0
75,"['Biology', 'Computer Science', 'English']","[3, 4, 3]",0,True,6,0,1,0,N,0,1,0.0
76,"['Physics', 'Maths', 'Economics']","[2, 3, 4]",3,True,9,1,N,3,W,1,3,1.5
77,"['Biology', 'Chemistry', 'Geography', 'Music']","[2, 2, 2, 5]",0,True,9,1,0,0,S,1,0,4.5
78,"['English', 'Maths']","[4, 3]",0,True,4,1,N,3,N,0,1,0.0
79,['Economics'],[2],0,True,2,1,2,0,N,0,1,0.0
80,"['History', 'Literature']","[4, 4]",3,True,6,1,1,3,N,0,1,0.0
81,"['Maths', 'Geography', 'Computer Science']","[4, 4, 2]",3,True,6,0,N,3,N,0,1,0.0
82,['Economics'],[2],1,True,2,0,1,1,N,0,1,0.0
83,"['Science', 'Foreign Language']","[4, 5]",1,True,3,1,N,1,N,0,1,0.0
84,"['History', 'Science', 'Foreign Language', 'Geography']","[2, 2, 3, 2]",3,True,5,0,1,3,N,0,1,0.0
85,['Geography'],[5],0,True,2,0,N,3,N,0,1,0.0
86,['Science'],[5],0,True,5,1,1,3,M,1,0,3.0
87,"['Biology', 'History', 'Art', 'Geography', 'Science']","[5, 4, 3, 5, 3]",0,True,10,0,2,3,N,0,1,0.0
88,['Physics'],[5],1,True,6,0,1,1,N,0,1,0.0
89,"['Maths', 'Science']","[3, 5]",1,True,1,1,2,1,M,1,0,3.0
