Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Biology', 'Maths', 'Science']","[2, 4, 2]",0,True,1,1,N,0,N,0,1,0.0
1,"['Music', 'Maths']","[5, 2]",3,True,2,0,N,1,N,0,1,0.0
2,"['Economics', 'Geography', 'Art']","[5, 5, 2]",1,True,7,0,N,3,N,0,1,0.0
3,"['Literature', 'History', 'Science']","[5, 5, 2]",0,True,4,1,N,0,N,0,1,0.0
4,"['Maths', 'Physical Education', 'Biology', 'Physics', 'Science']","[2, 2, 3, 3, 3]",1,True,10,1,1,0,N,0,1,0.0
5,"['Maths', 'Art']","[2, 2]",1,True,4,0,2,0,N,0,1,0.0
6,"['Economics', 'Science', 'Foreign Language']","[5, 3, 3]",0,True,1,0,N,0,N,0,1,0.0
7,['Music'],[5],3,True,1,0,N,1,N,0,1,0.0
8,"['Chemistry', 'Music', 'Physical Education']","[4, 5, 5]",1,True,2,0,1,3,N,0,1,0.0
9,"['Foreign Language', 'Physics']","[3, 5]",1,True,5,0,N,0,N,0,1,0.0
10,['Biology'],[3],1,True,3,0,N,0,N,0,1,0.0
11,"['Computer Science', 'History']","[5, 3]",1,True,2,1,0,3,N,0,1,0.0
12,['Maths'],[4],3,True,8,1,N,0,N,0,1,0.0
13,"['Music', 'Literature', 'Biology', 'English']","[5, 2, 4, 5]",1,True,6,0,N,1,N,0,1,0.0
14,['Chemistry'],[3],3,True,8,1,N,0,N,0,1,0.0
15,"['Physics', 'Computer Science', 'Literature']","[3, 3, 5]",0,True,9,0,N,1,N,0,1,0.0
16,['English'],[3],1,True,2,1,0,1,N,0,1,0.0
17,"['English', 'Geography']","[4, 2]",3,True,6,0,N,1,N,0,1,0.0
18,"['History', 'Geography']","[2, 2]",3,True,3,1,2,1,N,0,1,0.0
19,['English'],[5],3,True,3,1,2,3,N,0,1,0.0
20,['Science'],[3],3,True,3,1,1,0,N,0,1,0.0
21,"['Foreign Language', 'Economics', 'Art']","[2, 5, 2]",3,True,5,0,N,1,N,0,1,0.0
22,"['Science', 'Biology']","[4, 2]",3,True,1,1,N,3,N,0,1,0.0
23,"['Physics', 'English', 'Foreign Language']","[4, 5, 2]",3,True,7,1,2,1,N,0,1,0.0
24,"['Economics', 'Science']","[2, 4]",3,True,2,1,N,3,S,1,0,4.5
25,"['Geography', 'English', 'Physical Education', 'Music']","[3, 5, 5, 5]",0,True,4,1,2,3,N,0,1,0.0
26,['Computer Science'],[3],0,True,4,1,N,3,N,0,1,0.0
27,"['Foreign Language', 'English', 'Science', 'Maths']","[4, 4, 4, 5]",1,True,8,0,N,3,N,0,1,0.0
28,"['Physical Education', 'English', 'Music', 'Biology']","[4, 4, 2, 5]",1,True,4,1,N,3,N,0,1,0.0
29,"['Art', 'Chemistry', 'Computer Science', 'History']","[3, 5, 3, 4]",1,True,5,1,N,3,N,0,1,0.0
30,"['Economics', 'English', 'Physical Education', 'Physics']","[5, 4, 4, 5]",0,True,5,0,0,3,N,0,1,0.0
31,"['Foreign Language', 'Maths']","[4, 5]",3,True,1,0,N,1,N,0,1,0.0
32,"['Literature', 'Economics']","[3, 2]",0,True,2,1,N,1,W,1,3,1.5
33,"['Maths', 'Foreign Language', 'Geography', 'Music']","[5, 4, 5, 4]",1,True,4,1,N,3,N,0,1,0.0
34,['Literature'],[4],1,True,2,0,N,0,N,0,1,0.0
35,['Maths'],[3],3,True,8,0,1,3,N,0,1,0.0
36,"['Science', 'Art']","[5, 5]",0,True,3,1,N,3,N,0,1,0.0
37,"['Foreign Language', 'English', 'Music']","[5, 3, 3]",0,True,4,1,2,1,S,1,0,4.5
38,['Geography'],[3],0,True,1,1,1,3,N,0,1,0.0
39,['Economics'],[3],0,True,4,0,N,3,N,0,1,0.0
40,"['Foreign Language', 'Science', 'Art']","[5, 4, 3]",0,True,9,0,0,1,M,1,0,3.0
41,['Art'],[4],1,True,3,0,N,0,N,0,1,0.0
42,"['Physical Education', 'Biology']","[4, 5]",0,True,1,0,1,0,N,0,1,0.0
43,"['Economics', 'Geography']","[5, 3]",0,True,5,0,2,0,N,0,1,0.0
44,"['Literature', 'English', 'Maths', 'Science']","[4, 5, 4, 3]",3,True,9,0,2,3,M,1,0,3.0
45,"['Geography', 'Physical Education', 'Biology', 'English']","[4, 3, 2, 2]",3,True,9,0,N,0,N,0,1,0.0
46,"['Geography', 'Economics', 'English', 'Literature']","[3, 5, 2, 5]",0,True,4,1,N,1,N,0,1,0.0
