Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Art', 'English', 'Physics', 'Computer Science']","[2, 4, 3, 4]",3,True,5,1,N,0,N,0,1,0.0
1,"['History', 'Art', 'Physics']","[3, 2, 5]",3,True,5,0,N,0,N,0,1,0.0
2,"['Maths', 'Physics']","[4, 5]",0,True,4,1,0,1,N,0,1,0.0
3,"['Art', 'Economics', 'Physics', 'Geography']","[2, 5, 4, 2]",3,True,4,0,0,0,N,0,1,0.0
4,"['History', 'Physical Education']","[3, 2]",1,True,1,0,N,0,N,0,1,0.0
5,"['Geography', 'Maths']","[5, 2]",0,True,3,0,2,3,N,0,1,0.0
6,"['Music', 'Literature', 'Geography']","[3, 5, 5]",3,True,2,3,1,0,N,0,1,0.0
7,['Science'],[4],1,True,3,0,2,3,N,0,1,0.0
8,['Foreign Language'],[3],0,True,1,0,1,0,N,0,1,0.0
9,"['Physical Education', 'Computer Science', 'History']","[2, 2, 3]",1,True,2,0,N,1,N,0,1,0.0
10,"['History', 'Biology']","[5, 4]",0,True,2,1,0,3,M,1,0,3.0
11,['History'],[5],3,True,2,0,0,1,S,1,0,4.5
12,"['History', 'Music']","[2, 3]",0,True,10,0,2,3,N,0,1,0.0
13,"['Geography', 'Physics', 'Science', 'Art']","[2, 5, 2, 3]",0,True,5,3,1,0,N,0,1,0.0
14,"['Art', 'Physics']","[3, 3]",3,True,2,3,N,0,N,0,1,0.0
15,"['Maths', 'Computer Science']","[3, 5]",3,True,10,1,N,3,N,0,1,0.0
16,"['Art', 'Biology', 'Music']","[3, 3, 4]",1,True,2,1,1,0,M,1,0,3.0
17,"['Foreign Language', 'Maths']","[5, 4]",0,True,4,0,0,3,W,1,3,1.5
18,['Physics'],[5],0,True,9,1,N,3,N,0,1,0.0
19,['Computer Science'],[2],1,True,6,1,1,3,N,0,1,0.0
20,['Physical Education'],[3],0,True,4,0,N,3,N,0,1,0.0
21,"['Biology', 'History', 'Computer Science']","[3, 5, 5]",1,True,4,1,1,0,N,0,1,0.0
22,"['Maths', 'Physics']","[4, 4]",0,True,5,3,2,3,S,1,0,4.5
23,"['Computer Science', 'Foreign Language', 'Literature']","[5, 5, 3]",0,True,4,0,N,3,N,0,1,0.0
24,"['Chemistry', 'Maths']","[5, 4]",0,True,4,1,N,1,N,0,1,0.0
25,['Literature'],[3],3,True,5,1,N,0,N,0,1,0.0
26,"['English', 'Biology', 'Computer Science']","[3, 3, 4]",0,True,2,1,N,3,N,0,1,0.0
27,"['Physics', 'Maths', 'Geography']","[5, 5, 2]",1,True,2,1,1,0,N,0,1,0.0
28,"['Chemistry', 'Music']","[2, 5]",1,True,3,1,N,0,N,0,1,0.0
