Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Literature', 'Physics', 'Physical Education', 'Music']","[4, 4, 5, 4]",3,True,6,1,N,1,N,0,1,0.0
1,"['Computer Science', 'English', 'Biology', 'Chemistry', 'Physics']","[2, 3, 2, 5, 5]",3,True,9,0,2,3,N,0,1,0.0
2,"['Music', 'Art', 'Physical Education']","[4, 5, 3]",3,True,6,1,1,0,N,0,1,0.0
3,"['Computer Science', 'Science', 'Art', 'Biology']","[2, 4, 2, 3]",0,True,4,0,2,3,N,0,1,0.0
4,['Geography'],[3],1,True,3,0,N,0,M,1,0,3.0
5,['Physical Education'],[2],0,True,6,0,N,1,N,0,1,0.0
6,"['Biology', 'Physics', 'Physical Education', 'Economics']","[3, 5, 5, 4]",3,True,6,1,2,0,W,1,3,1.5
7,"['Biology', 'Maths', 'Foreign Language', 'Physics']","[3, 2, 2, 4]",0,True,4,0,1,3,N,0,1,0.0
8,['Music'],[2],1,True,7,0,N,1,M,1,0,3.0
9,"['History', 'Chemistry']","[3, 3]",0,True,2,1,N,1,N,0,1,0.0
