Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School K,B,['Science'],[1],[1],0,True,1,0,4,0.5,0,0,N
1,School J,B,"['English', 'Geography', 'Maths', 'Art']","[2, 2, 1, 1]","[2, 3, 3, 3]",0,True,0,0,4,1.0,1,0,N
2,School C,D,['Maths'],[2],[2],0,True,0,0,8,0.5,0,0,N
3,School Z,B,"['Physical Education', 'Maths', 'History', 'English']","[1, 3, 1, 1]","[4, 1, 2, 5]",0,True,0,0,11,1.0,1,1,basic
4,School W,D,"['Economics', 'English']","[3, 2]","[4, 4]",0,True,2,0,11,0.5,0,1,basic
5,School B,D,['English'],[2],[5],0,True,1,0,10,1.0,2,0,N
6,School Q,B,['Computer Science'],[1],[0],0,True,0,0,12,0.5,0,2,advanced
7,School U,E,"['English', 'Maths']","[2, 2]","[0, 3]",3,True,2,0,5,1.5,0,0,N
8,School G,B,"['Computer Science', 'Maths', 'English', 'History']","[2, 1, 4, 1]","[3, 3, 0, 3]",3,True,0,0,8,0.5,1,0,N
9,School E,A,['Science'],[1],[0],2,True,0,0,10,0.5,0,0,N
10,School A,C,"['Physical Education', 'Maths', 'Foreign Language', 'History']","[1, 1, 2, 4]","[0, 5, 2, 0]",0,True,0,0,5,1.0,0,0,N
11,School Y,B,"['Science', 'Geography']","[1, 1]","[1, 4]",1,True,2,0,4,1.0,0,0,N
12,School H,C,"['History', 'Maths', 'Computer Science', 'Physical Education']","[3, 4, 1, 2]","[0, 0, 2, 5]",2,True,0,0,12,1.0,0,2,advanced
13,School D,C,"['Physical Education', 'Computer Science', 'Maths']","[3, 3, 3]","[3, 3, 0]",0,True,2,0,12,0.5,0,2,advanced
14,School Q,B,['Maths'],[2],[5],3,True,1,0,11,0.5,3,1,basic
15,School A,C,['Science'],[4],[0],0,True,1,0,10,1.0,0,0,N
16,School Y,D,"['English', 'Maths', 'History']","[1, 2, 1]","[4, 0, 0]",0,True,0,0,7,0.5,0,0,N
17,School Q,A,"['History', 'English']","[3, 1]","[3, 3]",0,True,2,0,9,0.5,0,0,N
18,School S,A,"['Maths', 'History', 'English', 'Physical Education']","[2, 2, 2, 1]","[0, 3, 1, 4]",1,True,0,0,11,0.5,2,1,basic
19,School O,B,['Maths'],[1],[5],0,True,1,0,12,0.5,0,2,advanced
20,School O,E,['Maths'],[2],[4],0,True,0,0,6,0.5,2,0,N
21,School A,C,"['English', 'History']","[3, 2]","[1, 5]",0,True,2,0,7,1.0,0,0,N
22,School I,A,"['English', 'Geography']","[3, 3]","[4, 4]",0,True,1,0,4,1.0,0,0,N
23,School L,A,"['Maths', 'Physical Education', 'Computer Science']","[2, 1, 2]","[4, 2, 1]",1,True,0,0,12,0.5,0,2,advanced
24,School L,C,['Foreign Language'],[4],[0],1,True,2,0,5,0.5,1,0,N
25,School Y,B,['Physical Education'],[2],[1],1,True,1,0,6,1.0,1,0,N
26,School Q,E,"['English', 'Physical Education', 'Computer Science']","[2, 1, 3]","[1, 1, 3]",0,True,1,0,8,1.0,0,0,N
27,School O,A,"['Maths', 'History']","[1, 2]","[0, 1]",1,True,0,0,10,0.5,0,0,N
28,School H,B,['Physical Education'],[1],[3],0,True,1,0,8,1.0,0,0,N
29,School T,D,"['English', 'Maths', 'Foreign Language']","[1, 4, 3]","[5, 2, 4]",0,True,1,0,7,1.0,0,0,N
30,School L,D,"['Economics', 'English', 'History']","[3, 2, 2]","[4, 5, 5]",0,True,2,0,11,0.5,1,1,basic
31,School S,C,"['Geography', 'Maths', 'Science']","[2, 2, 2]","[3, 1, 0]",0,True,2,0,4,0.5,0,0,N
32,School A,B,"['Maths', 'History', 'Computer Science', 'Physical Education']","[1, 3, 1, 3]","[2, 4, 0, 5]",0,True,2,0,12,1.0,0,2,advanced
33,School V,C,['Physical Education'],[1],[0],1,True,2,0,7,1.5,0,0,N
34,School W,E,"['English', 'Maths', 'Art', 'Geography']","[1, 2, 3, 1]","[1, 4, 1, 5]",0,True,1,0,4,0.5,0,0,N
35,School W,D,['Economics'],[1],[4],0,True,0,0,11,0.5,0,1,advanced
36,School U,D,"['History', 'Maths', 'English']","[1, 2, 3]","[5, 5, 4]",1,True,1,0,12,0.5,1,2,advanced
37,School A,B,['Physical Education'],[4],[4],0,True,2,0,7,1.0,0,0,N
38,School F,E,"['Foreign Language', 'English', 'History']","[1, 2, 1]","[3, 0, 1]",0,True,2,0,5,0.5,3,0,N
39,School F,B,['English'],[3],[0],0,True,1,0,6,1.0,1,0,N
