Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Science', 'Physical Education']","[5, 5]",0,True,3,0,N,3,W,1,3,1.5
1,['Maths'],[4],3,True,3,0,1,1,N,0,1,0.0
2,"['Physics', 'Economics', 'English']","[5, 4, 5]",3,True,2,1,N,1,N,0,1,0.0
3,['Physical Education'],[4],0,True,8,1,N,3,N,0,1,0.0
4,"['Physical Education', 'History']","[2, 3]",1,True,3,3,N,0,W,1,3,1.5
5,['Literature'],[3],3,True,8,0,1,3,N,0,1,0.0
6,"['Music', 'Computer Science', 'English']","[5, 2, 5]",3,True,5,0,N,0,N,0,1,0.0
7,['History'],[4],1,True,2,1,N,0,N,0,1,0.0
8,"['Physical Education', 'Foreign Language', 'English', 'Computer Science']","[5, 3, 2, 4]",0,True,5,1,N,1,N,0,1,0.0
9,"['Science', 'Physical Education', 'Maths']","[2, 2, 4]",1,True,6,1,N,0,N,0,1,0.0
