Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Computer Science', 'English', 'Chemistry']","[4, 5, 2]",3,True,3,0,N,3,N,0,1,0.0
1,['Physics'],[5],3,True,9,0,1,3,S,1,0,4.5
2,"['Physics', 'History', 'Economics']","[3, 2, 4]",0,True,3,1,1,0,N,0,1,0.0
3,"['Physics', 'Geography']","[5, 2]",1,True,5,3,N,1,N,0,1,0.0
4,"['Biology', 'Physical Education', 'Literature']","[2, 5, 2]",0,True,1,3,N,1,N,0,1,0.0
5,"['Literature', 'Economics', 'Chemistry']","[5, 3, 5]",3,True,5,3,1,1,N,0,1,0.0
6,['Physics'],[3],0,True,4,0,1,3,N,0,1,0.0
7,"['Physics', 'Science', 'Music']","[3, 4, 3]",0,True,1,0,2,0,N,0,1,0.0
8,['Literature'],[4],1,True,6,0,N,0,N,0,1,0.0
9,['History'],[3],0,True,1,0,1,0,N,0,1,0.0
10,['Music'],[3],1,True,6,0,N,0,W,1,3,1.5
11,"['Maths', 'Chemistry', 'English']","[5, 4, 4]",1,True,3,0,N,0,M,1,0,3.0
12,['Art'],[3],1,True,1,1,1,3,N,0,1,0.0
13,['Economics'],[5],3,True,10,3,N,0,N,0,1,0.0
14,"['Foreign Language', 'Geography', 'Chemistry']","[3, 4, 3]",3,True,3,1,N,0,N,0,1,0.0
15,"['Chemistry', 'Maths', 'English']","[2, 4, 3]",0,True,1,1,N,0,S,1,0,4.5
16,['Maths'],[3],3,True,6,1,N,0,N,0,1,0.0
17,"['Foreign Language', 'Maths', 'Chemistry']","[2, 2, 2]",1,True,6,3,0,0,N,0,1,0.0
18,['Literature'],[4],3,True,2,0,1,3,N,0,1,0.0
19,"['English', 'Science', 'Physical Education']","[2, 4, 5]",3,True,6,0,1,0,N,0,1,0.0
20,"['Literature', 'History']","[2, 4]",1,True,1,0,1,1,N,0,1,0.0
21,"['Chemistry', 'Geography', 'Economics', 'Physical Education']","[2, 5, 3, 5]",1,True,4,0,N,1,N,0,1,0.0
22,"['Music', 'Biology', 'Physical Education']","[4, 2, 2]",3,True,3,1,N,1,S,1,0,4.5
23,"['English', 'Art']","[4, 2]",3,True,8,0,N,0,N,0,1,0.0
24,['English'],[5],0,True,2,1,2,0,N,0,1,0.0
25,"['Physical Education', 'Music', 'Science', 'Computer Science']","[2, 2, 3, 2]",0,True,4,3,1,3,N,0,1,0.0
26,"['Computer Science', 'Maths', 'History', 'English']","[4, 4, 5, 2]",0,True,6,0,N,3,N,0,1,0.0
27,"['History', 'Economics', 'Chemistry']","[4, 3, 2]",3,True,8,1,N,3,N,0,1,0.0
28,"['Art', 'Science']","[4, 2]",3,True,6,0,N,0,N,0,1,0.0
