Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School D,E,['Maths'],[3],[3],0,True,0,0,11,0.5,0,1,N
1,School N,A,"['English', 'Physical Education', 'History']","[4, 1, 2]","[4, 5, 5]",0,True,1,0,11,1.0,1,1,basic
2,School P,D,['History'],[1],[1],0,True,2,0,8,0.5,2,0,N
3,School C,E,['Art'],[1],[0],1,True,0,0,4,1.0,0,0,N
4,School N,C,['Foreign Language'],[1],[5],3,True,0,0,6,0.5,1,0,N
5,School G,C,"['Maths', 'Physical Education']","[2, 2]","[5, 2]",0,True,1,0,7,0.5,1,0,N
6,School X,E,"['Physical Education', 'English', 'History', 'Economics']","[3, 4, 2, 2]","[3, 4, 4, 3]",0,True,1,0,11,0.5,0,1,N
7,School V,A,['History'],[3],[2],0,True,1,0,7,1.0,1,0,N
8,School X,D,"['Physical Education', 'History', 'Maths']","[3, 2, 3]","[4, 1, 3]",2,True,0,0,6,1.0,1,0,N
9,School D1,A,['English'],[2],[4],0,True,1,0,7,0.5,3,0,N
10,School U,A,"['Maths', 'History', 'Physical Education', 'Computer Science']","[2, 3, 3, 2]","[5, 5, 0, 1]",0,True,2,0,8,1.0,0,0,N
11,School B,C,"['English', 'Maths', 'Physical Education']","[2, 2, 1]","[0, 5, 5]",0,True,2,0,7,0.5,0,0,N
12,School Q,C,['English'],[4],[3],0,True,0,0,12,1.0,3,2,advanced
13,School D1,B,"['Geography', 'Art']","[1, 4]","[5, 5]",0,True,0,0,4,1.0,1,0,N
14,School B,D,"['Computer Science', 'Maths', 'Physical Education', 'History']","[3, 2, 1, 3]","[2, 4, 4, 5]",0,True,2,0,8,1.0,3,0,N
15,School F1,D,['Physical Education'],[4],[4],0,True,0,0,12,1.5,0,2,advanced
16,School W,C,['Maths'],[3],[0],0,True,2,0,12,1.5,1,2,advanced
17,School F,B,"['Art', 'Maths', 'English', 'Science']","[1, 2, 1, 4]","[2, 5, 4, 5]",1,True,1,0,4,0.5,1,0,N
18,School C1,A,"['English', 'History']","[1, 2]","[1, 4]",0,True,2,0,10,0.5,0,0,N
19,School F,A,"['English', 'History', 'Foreign Language']","[2, 1, 2]","[4, 0, 5]",1,True,2,0,7,4.0,0,0,N
20,School E,A,"['Computer Science', 'English', 'Maths']","[1, 3, 2]","[5, 4, 0]",1,True,1,0,8,1.0,1,0,N
21,School A1,B,"['Science', 'English', 'Physical Education', 'Maths']","[2, 3, 3, 3]","[4, 4, 2, 2]",2,True,1,0,10,1.0,0,0,N
22,School B,E,['Maths'],[4],[4],1,True,1,0,7,0.5,2,0,N
23,School D1,D,"['History', 'Economics']","[2, 3]","[4, 4]",0,True,1,0,11,0.5,1,1,basic
24,School E1,D,['Maths'],[2],[1],0,True,1,0,4,0.5,2,0,N
25,School X,E,['English'],[1],[4],0,True,0,0,11,0.5,1,1,N
26,School S,A,['Physical Education'],[3],[4],0,True,2,0,5,2.0,0,0,N
27,School G,E,"['Maths', 'History', 'Physical Education']","[3, 3, 2]","[4, 2, 2]",0,True,1,0,12,0.5,2,2,advanced
28,School C,E,"['Science', 'History', 'Physical Education']","[1, 2, 1]","[1, 3, 1]",0,True,2,0,10,0.5,3,0,N
29,School F,D,"['Computer Science', 'Physical Education', 'History']","[3, 1, 2]","[5, 2, 3]",0,True,1,0,8,0.5,0,0,N
30,School B1,A,"['English', 'Foreign Language', 'Maths', 'Physical Education']","[1, 1, 3, 2]","[4, 3, 1, 1]",2,True,0,0,7,0.5,1,0,N
31,School B1,E,['History'],[2],[1],0,True,0,0,11,2.0,0,1,basic
32,School U,E,"['History', 'English']","[3, 1]","[2, 5]",0,True,1,0,10,1.0,0,0,N
33,School E1,D,['Maths'],[2],[1],0,True,0,0,6,0.5,1,0,N
34,School M,D,['Maths'],[1],[2],0,True,2,0,6,1.0,1,0,N
35,School T,A,"['Physical Education', 'English', 'History', 'Foreign Language']","[1, 1, 4, 2]","[2, 3, 0, 3]",2,True,1,0,7,1.0,0,0,N
36,School L,E,['Maths'],[1],[5],0,True,1,0,4,0.5,1,0,N
37,School I,B,['History'],[2],[5],1,True,0,0,5,0.5,0,0,N
38,School Z,C,['Physical Education'],[2],[3],0,True,0,0,12,0.5,2,2,advanced
39,School C1,D,"['Science', 'English', 'Physical Education']","[1, 3, 1]","[0, 1, 2]",0,True,2,0,10,0.5,1,0,N
40,School K,A,"['Physical Education', 'Maths', 'English']","[1, 3, 2]","[3, 0, 2]",0,True,0,0,9,0.5,1,0,N
41,School F1,A,['English'],[3],[0],1,True,1,0,5,0.5,0,0,N
42,School D1,D,"['English', 'Geography']","[1, 3]","[4, 3]",0,True,0,0,4,0.5,0,0,N
43,School S,A,"['English', 'Literature', 'History']","[4, 2, 2]","[0, 4, 5]",0,True,1,0,9,0.5,3,0,N
44,School A,C,"['Art', 'Geography', 'Science', 'Maths']","[3, 2, 2, 1]","[4, 1, 4, 1]",0,True,1,0,4,1.5,1,0,N
45,School Q,B,"['Physical Education', 'Foreign Language', 'English']","[1, 2, 4]","[5, 2, 5]",1,True,1,0,5,0.5,1,0,N
46,School B1,D,"['Geography', 'English']","[1, 2]","[0, 5]",0,True,0,0,4,0.5,0,0,N
47,School G,A,"['English', 'Maths']","[2, 2]","[0, 3]",0,True,0,0,11,0.5,0,1,N
48,School F,D,['Maths'],[1],[0],2,True,0,0,6,0.5,3,0,N
49,School P,A,['Maths'],[3],[3],0,True,2,0,8,0.5,0,0,N
