Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Art', 'Literature', 'Computer Science', 'Economics']","[2, 5, 2, 3]",0,True,5,1,N,0,N,0,1,0.0
1,"['Physical Education', 'Art', 'Economics']","[3, 5, 3]",3,True,5,0,N,0,S,1,0,4.5
2,['Physical Education'],[4],3,True,3,1,2,0,N,0,1,0.0
3,"['Foreign Language', 'Maths']","[5, 2]",0,True,3,0,0,1,N,0,1,0.0
4,"['Maths', 'Economics', 'Science']","[2, 3, 4]",1,True,3,1,2,0,N,0,1,0.0
5,"['Biology', 'Art', 'Science', 'Music']","[2, 5, 4, 5]",1,True,6,1,1,1,N,0,1,0.0
6,['Music'],[2],0,True,3,0,2,1,N,0,1,0.0
7,['Geography'],[5],3,True,3,1,1,0,N,0,1,0.0
8,"['Science', 'Geography', 'Maths', 'English']","[2, 3, 4, 2]",1,True,6,0,N,3,N,0,1,0.0
9,"['Physics', 'History', 'Chemistry', 'Maths']","[4, 2, 5, 5]",3,True,4,0,N,1,N,0,1,0.0
10,"['Physics', 'Geography']","[4, 5]",1,True,2,1,N,1,N,0,1,0.0
11,"['History', 'Biology', 'English']","[2, 2, 2]",1,True,2,1,N,3,S,1,0,4.5
12,['Computer Science'],[2],0,True,2,3,N,0,N,0,1,0.0
13,"['Science', 'Physical Education', 'Literature']","[5, 3, 3]",0,True,6,0,1,1,N,0,1,0.0
14,"['Science', 'Geography', 'Physics', 'Computer Science']","[5, 3, 4, 2]",0,True,6,0,2,3,N,0,1,0.0
15,['Economics'],[2],0,True,7,0,1,1,N,0,1,0.0
16,"['Geography', 'Literature']","[3, 4]",3,True,4,0,N,1,W,1,3,1.5
17,"['Science', 'English']","[4, 3]",1,True,3,0,N,0,N,0,1,0.0
18,"['Foreign Language', 'Biology', 'Science', 'History']","[4, 3, 3, 2]",1,True,4,0,N,1,N,0,1,0.0
19,"['English', 'Physics', 'Maths', 'Chemistry']","[5, 2, 2, 5]",0,True,7,1,N,0,N,0,1,0.0
20,['Maths'],[4],1,True,3,0,N,3,S,1,0,4.5
