Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Geography'],[4],1,True,2,1,N,3,N,0,1,0.0
1,"['Chemistry', 'Literature', 'Physical Education']","[2, 4, 3]",3,True,6,1,N,0,N,0,1,0.0
2,"['Art', 'Computer Science', 'Physics', 'Literature']","[2, 5, 2, 2]",0,True,4,1,N,0,N,0,1,0.0
3,"['Music', 'English', 'Art', 'Foreign Language', 'Maths']","[2, 4, 2, 3, 5]",0,True,7,1,1,1,N,0,1,0.0
4,"['Physical Education', 'Computer Science', 'Music']","[4, 3, 5]",1,True,2,1,1,3,N,0,1,0.0
5,"['Biology', 'Science']","[4, 4]",3,True,4,0,N,1,N,0,1,0.0
6,"['Biology', 'Literature']","[4, 2]",0,True,3,0,N,0,N,0,1,0.0
7,"['Physical Education', 'Biology', 'Physics']","[4, 4, 3]",0,True,1,1,1,1,N,0,1,0.0
8,"['Chemistry', 'Art', 'Computer Science', 'Physics']","[3, 3, 4, 3]",3,True,6,1,N,0,N,0,1,0.0
9,"['Science', 'History']","[4, 5]",1,True,6,3,N,1,N,0,1,0.0
10,['Computer Science'],[3],1,True,6,0,0,0,N,0,1,0.0
11,['English'],[2],0,True,4,0,2,3,N,0,1,0.0
12,"['Geography', 'English']","[4, 3]",0,True,1,1,1,3,N,0,1,0.0
13,"['Biology', 'Geography', 'Physics']","[5, 4, 4]",1,True,6,0,N,1,N,0,1,0.0
14,"['Computer Science', 'Physics', 'Chemistry']","[3, 4, 5]",0,True,4,1,N,3,N,0,1,0.0
15,['Physical Education'],[5],0,True,1,0,1,3,S,1,0,4.5
16,"['English', 'Economics', 'Maths']","[5, 2, 4]",1,True,6,0,N,3,N,0,1,0.0
17,"['Music', 'Economics', 'Science']","[4, 5, 3]",0,True,8,1,N,1,N,0,1,0.0
18,"['English', 'Computer Science', 'History', 'Literature']","[2, 4, 5, 2]",3,True,4,0,N,1,N,0,1,0.0
19,"['Science', 'Foreign Language', 'Maths']","[3, 5, 2]",3,True,8,0,N,3,N,0,1,0.0
20,['Chemistry'],[4],3,True,9,3,2,1,N,0,1,0.0
21,['Physical Education'],[5],0,True,3,1,N,0,N,0,1,0.0
22,['Maths'],[2],0,True,4,0,0,3,N,0,1,0.0
23,"['Physics', 'History', 'Foreign Language']","[2, 4, 3]",3,True,4,0,1,0,N,0,1,0.0
24,"['Physical Education', 'Economics']","[4, 5]",3,True,1,1,2,3,N,0,1,0.0
